date,open,high,low,close,volume,returns_daily,rsi_14,macd,ma_20,ma_50,volatility_20d,correlation_spy
2010-01-04,20.0000,20.3303,19.9255,20.0000,12756716,0.000000,,0.000000,,,,
2010-01-05,19.8520,20.3707,19.8520,20.2650,10534929,0.013249,,0.021139,,,,
2010-01-06,20.2909,20.8890,20.2909,20.5358,10908668,0.013365,,0.059066,,,,
2010-01-07,20.5905,22.0561,20.5905,21.6548,20944256,0.054488,,0.177368,,,,
2010-01-08,21.5456,22.1279,21.5456,22.0462,9844397,0.018074,,0.299257,,,,
2010-01-11,22.0814,22.0814,21.7061,21.9525,9695978,-0.004250,,0.383868,,,,
2010-01-12,21.9691,21.9691,20.9294,21.0495,8655850,-0.041135,,0.373749,,,,
2010-01-13,21.1345,21.1345,20.1571,20.6992,12620431,-0.016641,,0.333620,,,,
2010-01-14,20.5611,20.8122,20.5278,20.7796,9681040,0.003884,,0.304790,,,,
2010-01-15,20.9523,20.9523,19.7575,19.8904,17792210,-0.042793,,0.207794,,,,
2010-01-18,19.8579,19.8579,19.5615,19.6550,9860234,-0.011833,,0.110656,,,,
2010-01-19,19.7235,20.3768,19.7235,20.3583,10267853,0.035783,,0.089395,,,,
2010-01-20,20.3496,20.3496,19.6644,19.9335,16786847,-0.020867,,0.037830,,,,
2010-01-21,20.0001,20.0001,19.7422,19.7625,13758562,-0.008576,,-0.016637,,,,
2010-01-22,19.6695,20.0481,19.6695,20.0160,11002386,0.012826,,-0.038901,,,,
2010-01-25,20.1042,20.6534,20.1042,20.4267,13028676,0.020518,53.475720,-0.023139,,,,
2010-01-26,20.4284,20.4284,19.6736,19.7448,14887248,-0.033381,47.748475,-0.064919,,,,
2010-01-27,19.6045,19.7647,19.4902,19.6879,10571472,-0.002882,47.293253,-0.101453,,,,
2010-01-28,19.6117,19.6302,19.2190,19.5139,8610733,-0.008838,45.853674,-0.142801,,,,
2010-01-29,19.4084,20.0500,19.4084,19.7663,6475848,0.012931,48.310800,-0.153440,20.386895,,0.024456,
2010-02-01,19.7239,20.3640,19.7239,20.2579,19642539,0.024874,52.804881,-0.120806,20.399792,,0.025097,
2010-02-02,20.2652,20.4952,20.0797,20.4927,6430662,0.011588,54.824391,-0.075135,20.411176,,0.025056,
2010-02-03,20.6254,21.1756,20.6254,20.9569,10843399,0.022652,58.597333,-0.001467,20.432228,,0.025384,
2010-02-04,21.0733,21.5264,21.0733,21.3917,10212082,0.020747,61.814283,0.090951,20.419072,,0.022638,
2010-02-05,21.3160,21.3160,20.4073,20.5788,16961103,-0.038001,53.452031,0.097475,20.345701,,0.023682,
2010-02-08,20.5536,20.8461,20.5536,20.8061,8764317,0.011046,55.274103,0.119609,20.288381,,0.023891,
2010-02-09,20.6947,21.8791,20.6947,21.3553,8303811,0.026396,59.408235,0.179397,20.303671,,0.022880,
2010-02-10,21.1872,21.5170,21.1872,21.5046,13029828,0.006991,60.477645,0.236105,20.343939,,0.022530,
