sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,0.996403,-0.50021,-0.506424,0.429937,-0.303472,-0.107744,0.994368,-0.499628,-0.499838,0.394802,-0.319984,-0.115857,0.998027,-0.504941,-0.505027,0.426084,-0.315536,-0.1035,1.004775,-0.50342,-0.506937,0.42706,-0.319789,-0.092392
1,1.006605,-0.487459,-0.517156,0.400339,-0.315009,-0.09827,0.995253,-0.493058,-0.513527,0.40631,-0.307315,-0.109273,1.000528,-0.487416,-0.508616,0.413295,-0.32209,-0.102496,1.013179,-0.488711,-0.517493,0.425461,-0.333246,-0.110436
2,1.002434,-0.468352,-0.530299,0.404038,-0.305815,-0.117655,0.996082,-0.468606,-0.525465,0.413668,-0.29693,-0.131721,0.999459,-0.46378,-0.53377,0.415689,-0.310272,-0.101742,0.999391,-0.458502,-0.526261,0.411216,-0.29131,-0.105385
3,0.999695,-0.449059,-0.542443,0.415769,-0.290972,-0.106849,0.999339,-0.450529,-0.549377,0.401495,-0.293653,-0.110816,0.994736,-0.449927,-0.551179,0.399747,-0.299299,-0.108273,1.000065,-0.44681,-0.545671,0.413404,-0.299351,-0.1159
4,1.00832,-0.430934,-0.566753,0.422355,-0.282655,-0.134755,0.98627,-0.438046,-0.574066,0.417448,-0.285357,-0.132058,0.999178,-0.430518,-0.559682,0.400651,-0.282883,-0.141218,1.000484,-0.435176,-0.561336,0.423234,-0.280818,-0.110188
5,0.995697,-0.423457,-0.576819,0.426028,-0.268905,-0.131535,0.983958,-0.405813,-0.569795,0.398525,-0.292889,-0.143333,0.992911,-0.424551,-0.584829,0.420382,-0.283374,-0.137643,0.999768,-0.42197,-0.582093,0.436184,-0.284909,-0.124303
6,0.992027,-0.405457,-0.599834,0.430442,-0.288624,-0.165449,0.990534,-0.399303,-0.591751,0.394881,-0.282741,-0.143774,0.999309,-0.389665,-0.580448,0.401723,-0.288388,-0.147262,0.993667,-0.40287,-0.592664,0.42877,-0.258058,-0.151682
7,0.989685,-0.382783,-0.620015,0.431784,-0.269985,-0.146933,0.991263,-0.384675,-0.604441,0.420524,-0.292751,-0.169985,0.985005,-0.371403,-0.603401,0.409453,-0.289734,-0.144264,0.988226,-0.384758,-0.607699,0.406982,-0.268784,-0.142695
8,0.988543,-0.372902,-0.620012,0.430772,-0.251626,-0.148907,0.990743,-0.364927,-0.62403,0.4174,-0.26548,-0.148287,0.984133,-0.361106,-0.62447,0.430798,-0.254091,-0.157012,0.994128,-0.360531,-0.634558,0.440437,-0.272083,-0.154331
9,0.994718,-0.349189,-0.642221,0.41886,-0.262997,-0.165147,0.986236,-0.343134,-0.633001,0.436303,-0.248739,-0.164997,0.986613,-0.346892,-0.634663,0.427739,-0.240675,-0.134167,0.986934,-0.344839,-0.639971,0.446346,-0.247057,-0.163172
10,0.972227,-0.333615,-0.659561,0.427662,-0.245913,-0.169453,0.983113,-0.326399,-0.65159,0.435163,-0.241882,-0.183407,0.978367,-0.334204,-0.657817,0.426607,-0.248662,-0.175901,0.980384,-0.317464,-0.649207,0.429285,-0.261195,-0.171662
11,0.984952,-0.306228,-0.66337,0.421694,-0.226403,-0.174317,0.977886,-0.314275,-0.676491,0.425514,-0.248934,-0.185935,0.979011,-0.307648,-0.66025,0.434931,-0.235688,-0.173776,0.97254,-0.312969,-0.663565,0.434939,-0.245388,-0.187813
12,0.975087,-0.290453,-0.679648,0.429911,-0.227134,-0.189544,0.978483,-0.297681,-0.68263,0.420239,-0.243817,-0.188223,0.966977,-0.283052,-0.688595,0.443846,-0.224844,-0.167728,0.976196,-0.293886,-0.684566,0.43466,-0.245043,-0.187986
13,0.978773,-0.281988,-0.695833,0.426108,-0.232481,-0.180646,0.968399,-0.274005,-0.69506,0.446909,-0.244831,-0.201903,0.969302,-0.273598,-0.697458,0.426821,-0.23605,-0.180904,0.979365,-0.26818,-0.692199,0.426202,-0.227527,-0.182233
14,0.968423,-0.263494,-0.708156,0.434854,-0.228347,-0.20993,0.965439,-0.262587,-0.709371,0.415252,-0.230799,-0.198574,0.971645,-0.258181,-0.707429,0.434763,-0.227656,-0.200843,0.961275,-0.255839,-0.715855,0.430432,-0.208943,-0.200015
15,0.953308,-0.239852,-0.717367,0.434952,-0.213215,-0.209308,0.957407,-0.238391,-0.722533,0.41633,-0.23238,-0.201584,0.957423,-0.242157,-0.719568,0.418677,-0.192923,-0.215572,0.966353,-0.231198,-0.722032,0.430405,-0.225997,-0.195128
16,0.95003,-0.220435,-0.734094,0.431834,-0.203417,-0.228522,0.955441,-0.230356,-0.726716,0.443502,-0.212093,-0.226915,0.953083,-0.217296,-0.740249,0.420002,-0.224703,-0.21081,0.952847,-0.214999,-0.730864,0.422136,-0.2194,-0.211965
17,0.948317,-0.204723,-0.748249,0.443969,-0.199218,-0.219293,0.946929,-0.20329,-0.750049,0.445447,-0.22152,-0.210564,0.952544,-0.204285,-0.74824,0.449484,-0.196356,-0.208601,0.958642,-0.200404,-0.744732,0.447553,-0.216293,-0.21992
18,0.940424,-0.184679,-0.759047,0.438239,-0.206232,-0.22791,0.945272,-0.179599,-0.762229,0.44887,-0.193664,-0.225774,0.948258,-0.175395,-0.756167,0.421343,-0.199674,-0.239383,0.946735,-0.180464,-0.763435,0.436058,-0.204222,-0.224243
19,0.932693,-0.152322,-0.777902,0.421021,-0.194169,-0.238927,0.924042,-0.171537,-0.769634,0.425828,-0.198013,-0.225221,0.936872,-0.160465,-0.781324,0.439808,-0.195592,-0.228958,0.947522,-0.172007,-0.771424,0.41204,-0.203097,-0.242603
20,0.931731,-0.148035,-0.785133,0.435982,-0.191484,-0.234236,0.93162,-0.147295,-0.79222,0.444186,-0.184662,-0.252424,0.931092,-0.148022,-0.782692,0.416735,-0.181872,-0.229282,0.927186,-0.147086,-0.782659,0.428106,-0.1888,-0.238865
21,0.928995,-0.130842,-0.796226,0.408587,-0.155614,-0.236267,0.91381,-0.129494,-0.795608,0.425024,-0.161014,-0.237845,0.928141,-0.128119,-0.798971,0.424715,-0.173059,-0.25136,0.920341,-0.128399,-0.799284,0.437753,-0.173792,-0.251862
22,0.91832,-0.10704,-0.797686,0.404169,-0.164147,-0.257089,0.905835,-0.114459,-0.796827,0.426909,-0.176644,-0.262119,0.905688,-0.105179,-0.809092,0.419876,-0.167271,-0.250796,0.913528,-0.105312,-0.800856,0.436149,-0.160396,-0.252541
23,0.917249,-0.085821,-0.816501,0.418039,-0.157077,-0.254608,0.908729,-0.085808,-0.81335,0.41215,-0.156888,-0.255429,0.909343,-0.101227,-0.821577,0.414327,-0.149827,-0.252651,0.904019,-0.087627,-0.825929,0.420158,-0.176873,-0.264977
24,0.885041,-0.070199,-0.835539,0.419532,-0.160946,-0.258019,0.899764,-0.066463,-0.828452,0.414521,-0.148225,-0.269648,0.895624,-0.069746,-0.829759,0.430392,-0.149302,-0.273024,0.898935,-0.070699,-0.831125,0.423992,-0.165966,-0.269804
