sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,0.996994,-0.499993,-0.488875,0.706126,-0.556685,-0.186242,1.003765,-0.50031,-0.499571,0.70686,-0.536921,-0.174485,1.002723,-0.497169,-0.495429,0.728404,-0.568752,-0.153538,1.005616,-0.498175,-0.500315,0.694339,-0.554354,-0.16536
1,1.005524,-0.486504,-0.513973,0.704434,-0.54635,-0.181434,1.005599,-0.490056,-0.516742,0.72588,-0.524859,-0.173195,0.994506,-0.487565,-0.520877,0.706423,-0.556358,-0.177786,1.006249,-0.493686,-0.511022,0.727674,-0.546614,-0.171573
2,1.004592,-0.470147,-0.533238,0.731606,-0.544014,-0.204382,0.996319,-0.468225,-0.533895,0.71196,-0.555709,-0.181096,1.003219,-0.462174,-0.532069,0.732053,-0.511731,-0.193457,0.991011,-0.469464,-0.521653,0.718413,-0.499628,-0.192102
3,1.007242,-0.442224,-0.554216,0.741557,-0.515455,-0.197747,0.989697,-0.442118,-0.556699,0.722254,-0.528256,-0.18988,1.000052,-0.441069,-0.538932,0.704712,-0.511112,-0.213847,0.999679,-0.450246,-0.551436,0.721267,-0.513943,-0.19334
4,1.000255,-0.431617,-0.562727,0.733332,-0.512881,-0.206383,0.995837,-0.438531,-0.56366,0.733514,-0.508608,-0.229325,0.993005,-0.435195,-0.565702,0.72623,-0.512297,-0.216072,0.998757,-0.425652,-0.569241,0.74269,-0.510794,-0.220009
5,0.992244,-0.408762,-0.581094,0.713399,-0.505388,-0.236298,0.995512,-0.418317,-0.581203,0.736512,-0.48538,-0.230154,0.992139,-0.411625,-0.581491,0.732944,-0.515953,-0.227495,0.992286,-0.418319,-0.571082,0.731164,-0.503595,-0.231756
6,0.990453,-0.394654,-0.595746,0.736754,-0.482705,-0.238923,0.98621,-0.413605,-0.590912,0.729866,-0.474263,-0.261773,0.987965,-0.397892,-0.597569,0.71599,-0.491633,-0.241508,0.995274,-0.40536,-0.595635,0.733815,-0.474241,-0.257011
7,0.991103,-0.4025,-0.615474,0.744872,-0.475755,-0.255737,0.997127,-0.374844,-0.614714,0.726371,-0.4745,-0.266228,0.995563,-0.382763,-0.608979,0.748189,-0.483435,-0.256349,0.992248,-0.38725,-0.610029,0.744881,-0.46592,-0.279139
8,0.986611,-0.363114,-0.627653,0.736992,-0.479464,-0.270968,0.98651,-0.358761,-0.629459,0.750919,-0.469745,-0.262141,0.997017,-0.369926,-0.623637,0.725534,-0.452828,-0.25299,0.989318,-0.367606,-0.629933,0.722677,-0.457582,-0.293434
9,0.977987,-0.350735,-0.645193,0.731506,-0.440427,-0.312288,0.975085,-0.348979,-0.645676,0.724238,-0.458146,-0.302252,0.982432,-0.345679,-0.64135,0.731405,-0.443701,-0.271738,0.984317,-0.348611,-0.634072,0.734554,-0.446544,-0.287648
10,0.983941,-0.317267,-0.652952,0.740125,-0.435993,-0.302963,0.982836,-0.323179,-0.648544,0.760113,-0.442365,-0.311547,0.982696,-0.331195,-0.660073,0.73081,-0.44537,-0.308039,0.984451,-0.326236,-0.656886,0.749806,-0.425291,-0.304566
11,0.975951,-0.311012,-0.674961,0.763053,-0.427716,-0.332228,0.989532,-0.312985,-0.654065,0.730848,-0.449158,-0.313826,0.981245,-0.313547,-0.680022,0.750304,-0.41539,-0.301672,0.98309,-0.300245,-0.659223,0.726138,-0.421533,-0.293025
12,0.972479,-0.292668,-0.683215,0.732244,-0.426614,-0.335637,0.977029,-0.290935,-0.68493,0.743744,-0.41242,-0.312712,0.965572,-0.295944,-0.688055,0.753332,-0.418116,-0.341181,0.968394,-0.284278,-0.684014,0.745358,-0.424505,-0.326433
13,0.962113,-0.266756,-0.705945,0.754109,-0.417369,-0.34077,0.97257,-0.276614,-0.696061,0.754555,-0.420666,-0.328168,0.968778,-0.272509,-0.696663,0.741603,-0.421615,-0.334841,0.970941,-0.272572,-0.699181,0.729277,-0.403252,-0.313242
14,0.963799,-0.253266,-0.698189,0.735446,-0.402049,-0.347722,0.969757,-0.254974,-0.709295,0.728898,-0.377497,-0.351328,0.962836,-0.261666,-0.707544,0.718306,-0.411022,-0.362175,0.95628,-0.255579,-0.711151,0.748889,-0.393509,-0.357482
15,0.958777,-0.246688,-0.723035,0.75355,-0.392812,-0.369011,0.963819,-0.241331,-0.716325,0.725029,-0.399201,-0.365077,0.959548,-0.246276,-0.720964,0.737147,-0.378658,-0.356943,0.955185,-0.239537,-0.725032,0.740396,-0.37642,-0.344979
16,0.953116,-0.213064,-0.72958,0.749579,-0.369683,-0.366556,0.959351,-0.215199,-0.732318,0.737528,-0.377369,-0.364642,0.952118,-0.218269,-0.733206,0.756098,-0.362728,-0.373998,0.95179,-0.215587,-0.744982,0.746308,-0.373018,-0.381898
17,0.942486,-0.201956,-0.741843,0.733703,-0.367314,-0.375613,0.948994,-0.201866,-0.750346,0.751272,-0.365911,-0.404752,0.950524,-0.203094,-0.741835,0.74439,-0.369829,-0.383435,0.946424,-0.198124,-0.746197,0.748606,-0.352643,-0.38671
18,0.943486,-0.190154,-0.75952,0.71221,-0.348366,-0.395356,0.940447,-0.187058,-0.755967,0.753696,-0.353891,-0.3902,0.944077,-0.185279,-0.752877,0.72561,-0.345571,-0.42159,0.946628,-0.174189,-0.752799,0.762106,-0.352919,-0.417914
19,0.933102,-0.168557,-0.771606,0.734734,-0.330859,-0.424867,0.937903,-0.164543,-0.773132,0.737438,-0.313398,-0.405215,0.940572,-0.162788,-0.773658,0.742056,-0.325242,-0.419932,0.945828,-0.164159,-0.774765,0.749716,-0.334391,-0.414074
20,0.941212,-0.146439,-0.78296,0.734916,-0.340225,-0.4274,0.929624,-0.144937,-0.784147,0.751276,-0.311183,-0.404784,0.922228,-0.136553,-0.786854,0.755642,-0.333369,-0.418762,0.927281,-0.141023,-0.785669,0.743337,-0.317658,-0.421021
