sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,1.003136,-0.504305,-0.496385,0.682038,-0.515767,-0.147563,0.999135,-0.497364,-0.503024,0.656523,-0.513898,-0.155868,1.000919,-0.493353,-0.501006,0.668656,-0.513768,-0.151434,1.007795,-0.504853,-0.498403,0.66184,-0.521583,-0.151802
1,0.991454,-0.48245,-0.501335,0.675288,-0.521616,-0.17478,0.996193,-0.489307,-0.515498,0.684162,-0.503141,-0.174862,1.003017,-0.494661,-0.513985,0.679171,-0.514327,-0.167452,0.997078,-0.493247,-0.523562,0.676621,-0.507128,-0.177074
2,0.988096,-0.472736,-0.533391,0.66954,-0.497766,-0.173287,0.998056,-0.470396,-0.537005,0.688615,-0.502225,-0.19134,1.00273,-0.470926,-0.535726,0.679052,-0.490552,-0.180523,0.992761,-0.463572,-0.526914,0.689635,-0.528931,-0.192161
3,1.002035,-0.443496,-0.544117,0.690417,-0.508951,-0.21568,0.995044,-0.454896,-0.547134,0.675902,-0.492004,-0.208867,0.996237,-0.454253,-0.545555,0.685646,-0.490981,-0.197882,0.998591,-0.45016,-0.547926,0.703292,-0.498178,-0.185108
4,0.991625,-0.4412,-0.567068,0.679084,-0.467199,-0.214769,1.000794,-0.436127,-0.56163,0.694701,-0.481037,-0.215513,0.99826,-0.432582,-0.553396,0.70227,-0.489613,-0.195287,1.00039,-0.436186,-0.568449,0.696462,-0.459228,-0.222758
5,0.993343,-0.408221,-0.570769,0.690987,-0.460228,-0.213914,0.99242,-0.422364,-0.581388,0.682812,-0.46382,-0.212181,0.995818,-0.410967,-0.581906,0.706551,-0.477306,-0.218895,0.996576,-0.418582,-0.581838,0.696988,-0.458594,-0.228309
6,0.997013,-0.38912,-0.597574,0.681982,-0.490051,-0.21922,0.990557,-0.395959,-0.597435,0.692442,-0.45165,-0.22682,0.996334,-0.398279,-0.591349,0.703604,-0.453937,-0.225297,0.99464,-0.396059,-0.587009,0.690442,-0.475269,-0.230369
7,0.990614,-0.384734,-0.605491,0.698685,-0.456618,-0.255224,0.987694,-0.38309,-0.605416,0.682093,-0.443878,-0.24926,0.996178,-0.377262,-0.599261,0.712506,-0.447283,-0.235204,0.987165,-0.386904,-0.60828,0.718341,-0.461305,-0.249065
8,0.993682,-0.362794,-0.629765,0.696314,-0.431444,-0.247704,0.993647,-0.366643,-0.633003,0.703617,-0.446877,-0.241845,0.986168,-0.365849,-0.622116,0.706018,-0.460466,-0.256396,1.000569,-0.358907,-0.619032,0.712604,-0.441546,-0.268463
9,0.97478,-0.351132,-0.636656,0.699438,-0.424097,-0.260707,0.988952,-0.338217,-0.63688,0.685142,-0.440107,-0.26977,0.986237,-0.34869,-0.638266,0.705545,-0.427897,-0.25895,0.983715,-0.352525,-0.6415,0.698811,-0.432587,-0.27188
10,0.98503,-0.324961,-0.657437,0.713049,-0.420986,-0.29917,0.972658,-0.334093,-0.65466,0.709751,-0.417371,-0.274632,0.978315,-0.329184,-0.649868,0.689981,-0.4307,-0.296534,0.983051,-0.329709,-0.646177,0.709675,-0.41443,-0.281092
11,0.984868,-0.30737,-0.668996,0.708075,-0.403504,-0.306629,0.978409,-0.315888,-0.665883,0.709142,-0.405935,-0.294957,0.977611,-0.31515,-0.662369,0.693191,-0.404442,-0.317047,0.974816,-0.307796,-0.668273,0.71501,-0.423208,-0.278345
12,0.967429,-0.291985,-0.678124,0.707082,-0.409331,-0.30359,0.980585,-0.302148,-0.677114,0.715032,-0.39111,-0.301659,0.976586,-0.29161,-0.684738,0.723474,-0.388176,-0.301139,0.969042,-0.292784,-0.681042,0.71943,-0.392532,-0.323403
13,0.966867,-0.274415,-0.704921,0.704914,-0.379366,-0.342214,0.963151,-0.285909,-0.680758,0.711556,-0.397829,-0.32383,0.968539,-0.274216,-0.691423,0.706074,-0.383911,-0.320991,0.973391,-0.275556,-0.694253,0.698681,-0.373666,-0.315967
