sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,1.012194,-0.49511,-0.501996,0.37138,-0.275689,-0.08591,1.001103,-0.509599,-0.501268,0.372261,-0.269817,-0.096867,1.000252,-0.503808,-0.49649,0.364966,-0.289141,-0.095652,0.990703,-0.497761,-0.505447,0.36295,-0.29402,-0.074558
1,1.002021,-0.484353,-0.522233,0.363955,-0.283232,-0.089404,0.990557,-0.485045,-0.515043,0.381084,-0.283826,-0.108648,1.001232,-0.484713,-0.515178,0.372226,-0.284189,-0.07216,1.001187,-0.484424,-0.51778,0.367307,-0.272768,-0.094683
2,1.003141,-0.465351,-0.526401,0.364015,-0.274986,-0.086996,0.998999,-0.462519,-0.53258,0.350759,-0.278916,-0.104024,1.000919,-0.460582,-0.537433,0.361923,-0.286879,-0.105334,1.006393,-0.475087,-0.53474,0.389088,-0.289813,-0.100629
3,0.994429,-0.442914,-0.536229,0.374623,-0.259253,-0.108261,1.002149,-0.451599,-0.55133,0.372956,-0.272136,-0.096526,0.999723,-0.451856,-0.550843,0.39582,-0.28,-0.122611,1.008692,-0.448401,-0.544995,0.384133,-0.25244,-0.103309
4,0.992627,-0.425991,-0.565221,0.364005,-0.251789,-0.115236,1.00413,-0.421688,-0.568394,0.376541,-0.266775,-0.108668,0.996694,-0.437513,-0.568583,0.382931,-0.249835,-0.112235,0.997645,-0.443872,-0.560039,0.365462,-0.265625,-0.103013
5,0.999511,-0.419775,-0.583633,0.385956,-0.246099,-0.120286,1.00382,-0.421127,-0.579193,0.374979,-0.261949,-0.108161,1.000208,-0.423145,-0.580636,0.364763,-0.235195,-0.12794,0.986251,-0.419818,-0.580519,0.379186,-0.240444,-0.118431
6,0.988811,-0.392305,-0.594369,0.37269,-0.255097,-0.127126,1.001281,-0.403949,-0.59113,0.384187,-0.245842,-0.13061,0.994824,-0.400152,-0.596274,0.397347,-0.26104,-0.145435,0.995588,-0.396595,-0.582229,0.380268,-0.247305,-0.122406
7,0.986647,-0.384092,-0.612605,0.381604,-0.246896,-0.1458,0.991649,-0.381224,-0.608413,0.368135,-0.238142,-0.14031,0.995521,-0.391245,-0.611675,0.37392,-0.247046,-0.134945,0.994771,-0.385419,-0.601699,0.382602,-0.23905,-0.128885
8,0.990729,-0.361953,-0.623513,0.381916,-0.249106,-0.1449,0.989335,-0.369971,-0.623098,0.371732,-0.25036,-0.147945,0.989652,-0.36272,-0.625796,0.366142,-0.241776,-0.135135,0.989426,-0.362509,-0.626652,0.376914,-0.237843,-0.127175
9,0.983325,-0.341366,-0.637153,0.388198,-0.245777,-0.141126,0.980755,-0.344512,-0.641176,0.385168,-0.236311,-0.147703,0.980827,-0.340918,-0.634381,0.368692,-0.213952,-0.130544,0.987117,-0.342762,-0.638484,0.359265,-0.235253,-0.151338
10,0.985398,-0.330324,-0.651298,0.397469,-0.238658,-0.152446,0.985902,-0.329487,-0.651624,0.378758,-0.216306,-0.157614,0.976281,-0.324449,-0.660055,0.380806,-0.223229,-0.15732,0.976981,-0.332705,-0.652058,0.385007,-0.238972,-0.158408
11,0.97409,-0.300231,-0.672485,0.379896,-0.230644,-0.151075,0.977421,-0.319835,-0.670464,0.392282,-0.214594,-0.150816,0.975417,-0.319184,-0.664648,0.390853,-0.243945,-0.162285,0.985936,-0.314176,-0.670776,0.381159,-0.2422,-0.156806
12,0.978969,-0.300078,-0.690094,0.386925,-0.210908,-0.165148,0.971906,-0.291661,-0.684126,0.366475,-0.206066,-0.155579,0.976435,-0.292775,-0.687463,0.387183,-0.232805,-0.1667,0.974286,-0.28706,-0.681723,0.405289,-0.213702,-0.169731
13,0.958844,-0.276527,-0.695057,0.374071,-0.207424,-0.184843,0.969725,-0.271666,-0.705687,0.385977,-0.210198,-0.165653,0.965937,-0.268774,-0.695908,0.367483,-0.205665,-0.180324,0.968627,-0.277202,-0.687926,0.385702,-0.22075,-0.171857
14,0.960914,-0.250153,-0.701496,0.403636,-0.194229,-0.191763,0.964446,-0.259878,-0.713024,0.395183,-0.208748,-0.188927,0.969703,-0.254691,-0.710874,0.397194,-0.20333,-0.177546,0.95809,-0.257511,-0.706654,0.383827,-0.184283,-0.178842
15,0.953557,-0.22615,-0.719723,0.383869,-0.194049,-0.180391,0.95496,-0.237748,-0.718265,0.400185,-0.190347,-0.174438,0.962062,-0.238406,-0.721134,0.370412,-0.198867,-0.191046,0.966776,-0.241191,-0.717486,0.396911,-0.201486,-0.185668
16,0.955773,-0.219177,-0.735111,0.371478,-0.193976,-0.178181,0.951054,-0.213994,-0.741731,0.370318,-0.192526,-0.198984,0.944273,-0.225698,-0.733651,0.386022,-0.186268,-0.192085,0.953923,-0.218257,-0.735465,0.376306,-0.188592,-0.18772
17,0.941573,-0.198913,-0.747585,0.384981,-0.192106,-0.204319,0.954559,-0.196886,-0.746027,0.375704,-0.190278,-0.191283,0.948231,-0.202523,-0.745514,0.392659,-0.17201,-0.202436,0.950049,-0.207319,-0.740332,0.383257,-0.190667,-0.205376
18,0.948004,-0.188367,-0.763466,0.389837,-0.189812,-0.207482,0.943147,-0.185014,-0.758404,0.386398,-0.175025,-0.206916,0.944417,-0.185621,-0.763048,0.38026,-0.17796,-0.207234,0.94707,-0.196599,-0.760559,0.39701,-0.173638,-0.21228
19,0.931585,-0.154701,-0.766484,0.382765,-0.171788,-0.209754,0.942205,-0.166024,-0.776878,0.388748,-0.17077,-0.214855,0.93239,-0.168144,-0.775596,0.384098,-0.189938,-0.202137,0.935885,-0.165871,-0.767279,0.401149,-0.168414,-0.219053
20,0.934583,-0.14444,-0.780721,0.372591,-0.177347,-0.233898,0.928584,-0.142158,-0.777846,0.372541,-0.168391,-0.208447,0.927821,-0.149962,-0.78997,0.383514,-0.168207,-0.220869,0.928476,-0.137755,-0.781798,0.37999,-0.166272,-0.208218
21,0.922464,-0.131921,-0.784919,0.380703,-0.168888,-0.225127,0.927765,-0.1258,-0.794059,0.385803,-0.153937,-0.229559,0.921218,-0.125347,-0.795585,0.379673,-0.160126,-0.20737,0.918961,-0.131657,-0.793961,0.367752,-0.175756,-0.237951
22,0.92043,-0.112425,-0.804594,0.381422,-0.152958,-0.229975,0.914835,-0.103811,-0.809261,0.362254,-0.170092,-0.227007,0.915204,-0.107926,-0.803038,0.369699,-0.156424,-0.218101,0.922828,-0.101205,-0.799555,0.395622,-0.146106,-0.229008
23,0.913192,-0.0866,-0.82003,0.387587,-0.140497,-0.228259,0.900132,-0.091554,-0.814325,0.386139,-0.145765,-0.235072,0.900685,-0.0858,-0.821828,0.379833,-0.155929,-0.240487,0.90597,-0.093174,-0.811848,0.382592,-0.149823,-0.252822
24,0.896449,-0.071343,-0.820499,0.39227,-0.139799,-0.239385,0.892008,-0.072496,-0.827754,0.395425,-0.148831,-0.248991,0.906835,-0.07865,-0.828022,0.3771,-0.146041,-0.231398,0.900259,-0.067087,-0.829621,0.370717,-0.143308,-0.253112
25,0.891718,-0.049542,-0.840642,0.372682,-0.132287,-0.246398,0.901566,-0.054169,-0.844237,0.377287,-0.122989,-0.254118,0.883611,-0.05398,-0.840461,0.366103,-0.110776,-0.252875,0.883171,-0.045299,-0.830819,0.357356,-0.142602,-0.250187
26,0.886034,-0.036595,-0.849625,0.368557,-0.131703,-0.247486,0.883549,-0.02987,-0.852212,0.374562,-0.132337,-0.250411,0.878745,-0.036524,-0.857628,0.388437,-0.148597,-0.28026,0.885856,-0.031386,-0.849138,0.378704,-0.117887,-0.253572
27,0.874072,-0.019179,-0.8514,0.374345,-0.118888,-0.270993,0.874375,-0.019005,-0.857316,0.377578,-0.116507,-0.254718,0.867621,-0.015394,-0.861856,0.360332,-0.125644,-0.269704,0.870132,-0.009002,-0.857931,0.382044,-0.12211,-0.267599
28,0.870402,0.006042,-0.878917,0.375481,-0.11237,-0.261296,0.864956,0.007173,-0.877296,0.372223,-0.10971,-0.246719,0.860049,0.014806,-0.877018,0.376128,-0.114889,-0.264904,0.866841,0.008578,-0.870653,0.366801,-0.112014,-0.268287
29,0.860816,0.030373,-0.887814,0.366953,-0.115815,-0.267396,0.856132,0.017456,-0.871305,0.355211,-0.098169,-0.253792,0.852668,0.015864,-0.878342,0.385216,-0.094224,-0.268579,0.855742,0.022381,-0.878891,0.388311,-0.108287,-0.253845
30,0.842933,0.043747,-0.886654,0.36069,-0.102506,-0.291322,0.844271,0.040286,-0.881114,0.355897,-0.07883,-0.285311,0.840068,0.041403,-0.883965,0.372373,-0.08295,-0.259932,0.84124,0.040654,-0.892675,0.37991,-0.107328,-0.27601
31,0.825005,0.063536,-0.900039,0.370182,-0.094563,-0.293371,0.833204,0.063458,-0.905739,0.37046,-0.077827,-0.26014,0.838826,0.05285,-0.892925,0.38165,-0.092466,-0.288692,0.824708,0.072459,-0.892759,0.36717,-0.086371,-0.277303
32,0.823355,0.077623,-0.896795,0.376642,-0.097818,-0.277618,0.823961,0.075603,-0.898638,0.373347,-0.105106,-0.293194,0.81706,0.082078,-0.905112,0.366037,-0.096027,-0.289079,0.824791,0.083111,-0.912067,0.36299,-0.074213,-0.285796
33,0.819528,0.095324,-0.907188,0.374443,-0.074291,-0.279165,0.815904,0.102019,-0.919497,0.351502,-0.0716,-0.297138,0.814216,0.097563,-0.9075,0.381513,-0.060429,-0.30361,0.812499,0.096884,-0.917423,0.364608,-0.083385,-0.286756
34,0.800028,0.11754,-0.91734,0.362156,-0.07885,-0.289176,0.794607,0.120628,-0.921433,0.372966,-0.066552,-0.289001,0.794184,0.115901,-0.925199,0.374656,-0.072177,-0.288247,0.812645,0.122121,-0.919391,0.36708,-0.056681,-0.290056
35,0.787947,0.139502,-0.933974,0.363109,-0.073986,-0.297967,0.78279,0.138226,-0.92243,0.364012,-0.079675,-0.301699,0.79154,0.136476,-0.92199,0.370927,-0.068249,-0.296651,0.797244,0.137866,-0.92819,0.372625,-0.072594,-0.289506
36,0.776632,0.14976,-0.940738,0.338117,-0.064911,-0.292143,0.777195,0.158044,-0.940876,0.339218,-0.055235,-0.312331,0.788828,0.151977,-0.933657,0.372504,-0.054328,-0.289199,0.779732,0.161951,-0.942641,0.365194,-0.062971,-0.304911
37,0.769389,0.169558,-0.941611,0.348878,-0.04587,-0.321986,0.765343,0.167817,-0.932337,0.349431,-0.058696,-0.31074,0.767125,0.172486,-0.933274,0.354968,-0.053382,-0.294382,0.76014,0.173946,-0.949782,0.347798,-0.044516,-0.302761
38,0.761271,0.193221,-0.953479,0.345385,-0.027225,-0.30368,0.753076,0.191497,-0.944973,0.340587,-0.045646,-0.306576,0.761473,0.19008,-0.957994,0.350995,-0.019835,-0.312925,0.756084,0.190411,-0.94981,0.351446,-0.056872,-0.311071
