sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,1.001206,-0.490874,-0.511482,0.315996,-0.243564,-0.079277,0.993347,-0.508551,-0.502579,0.321227,-0.235968,-0.084481,0.999964,-0.495187,-0.500097,0.299298,-0.248824,-0.084849,0.997659,-0.499279,-0.500204,0.328323,-0.231725,-0.091671
1,1.001529,-0.493114,-0.514644,0.327887,-0.238883,-0.072288,1.001662,-0.486052,-0.520935,0.316975,-0.236865,-0.078812,1.002834,-0.483971,-0.519488,0.323909,-0.238621,-0.07996,0.989767,-0.482904,-0.510801,0.328893,-0.266125,-0.06366
2,0.996921,-0.469325,-0.528484,0.32824,-0.231839,-0.089774,1.003466,-0.478326,-0.519461,0.332749,-0.238966,-0.078796,1.002096,-0.467172,-0.534486,0.312172,-0.248334,-0.087278,1.001036,-0.459811,-0.53129,0.338823,-0.259932,-0.094127
3,1.000202,-0.442097,-0.542927,0.320026,-0.233141,-0.084199,1.001974,-0.453479,-0.554389,0.338776,-0.241564,-0.081063,0.999719,-0.446167,-0.552126,0.319252,-0.239831,-0.098179,1.00125,-0.456848,-0.55635,0.338855,-0.216453,-0.090468
4,0.996324,-0.432777,-0.56175,0.325699,-0.22763,-0.101494,1.00326,-0.437712,-0.559535,0.354235,-0.239171,-0.103202,0.997686,-0.430201,-0.560643,0.335067,-0.229667,-0.112607,1.000307,-0.432271,-0.568735,0.325594,-0.222296,-0.097391
5,0.994506,-0.41928,-0.5834,0.332877,-0.230021,-0.09612,0.983311,-0.421864,-0.577911,0.33769,-0.222211,-0.10936,1.00031,-0.413769,-0.580593,0.335932,-0.220651,-0.109863,0.990761,-0.415039,-0.578349,0.332683,-0.247564,-0.098867
6,0.99023,-0.400144,-0.600014,0.328356,-0.209507,-0.091393,0.994223,-0.395935,-0.59559,0.336853,-0.224973,-0.098724,0.986191,-0.404201,-0.593443,0.334224,-0.226611,-0.094678,1.006217,-0.399453,-0.609533,0.331308,-0.240945,-0.1253
7,0.999862,-0.377212,-0.60086,0.333903,-0.206474,-0.137365,0.989889,-0.379407,-0.607866,0.326359,-0.21634,-0.103282,0.987705,-0.379266,-0.605642,0.320798,-0.203549,-0.112959,0.996592,-0.377515,-0.609147,0.341408,-0.199235,-0.116655
8,0.988361,-0.36395,-0.625699,0.335326,-0.194568,-0.133869,0.98547,-0.358353,-0.619105,0.341132,-0.2261,-0.104867,0.993318,-0.370334,-0.623591,0.341087,-0.224197,-0.121523,0.990255,-0.359105,-0.626692,0.340643,-0.194584,-0.136889
9,0.98666,-0.352859,-0.634618,0.313251,-0.215291,-0.115348,0.98995,-0.358886,-0.635774,0.328796,-0.214938,-0.119825,0.993359,-0.34751,-0.638141,0.335428,-0.194678,-0.13301,0.987785,-0.350071,-0.643304,0.325456,-0.199532,-0.126864
