sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,0.998444,-0.491295,-0.494507,0.280876,-0.224068,-0.067312,1.003817,-0.500955,-0.506595,0.290468,-0.227363,-0.052912,0.992918,-0.496654,-0.495705,0.308068,-0.236474,-0.057906,0.988214,-0.495932,-0.501508,0.305927,-0.234223,-0.081547
1,0.999175,-0.478107,-0.521511,0.290385,-0.242734,-0.085023,0.994826,-0.478249,-0.517193,0.290815,-0.221668,-0.079983,1.005749,-0.473554,-0.514281,0.284414,-0.218625,-0.060988,0.989627,-0.478323,-0.517009,0.301526,-0.221366,-0.070026
2,0.999155,-0.467778,-0.529711,0.311441,-0.202169,-0.068261,0.995554,-0.45766,-0.533168,0.292713,-0.218881,-0.075687,1.001745,-0.476987,-0.538891,0.315679,-0.222358,-0.079547,0.997238,-0.466781,-0.530565,0.301188,-0.218467,-0.087633
3,0.997186,-0.451301,-0.542269,0.277606,-0.206158,-0.071306,0.999653,-0.446708,-0.541193,0.312889,-0.213331,-0.065217,0.993855,-0.454278,-0.547585,0.298516,-0.210296,-0.081817,0.994646,-0.444686,-0.546132,0.29632,-0.201833,-0.082631
4,0.996567,-0.439088,-0.569335,0.301806,-0.209655,-0.096624,0.996701,-0.430465,-0.571876,0.289808,-0.199211,-0.099917,1.003129,-0.424712,-0.565094,0.274326,-0.203303,-0.096603,0.996558,-0.43043,-0.559757,0.282559,-0.200716,-0.1073
5,1.001429,-0.406763,-0.58009,0.300845,-0.230601,-0.114337,0.9947,-0.419482,-0.574288,0.296611,-0.213574,-0.107873,0.991002,-0.425786,-0.571323,0.306796,-0.192313,-0.079378,0.994925,-0.420468,-0.578957,0.30632,-0.19062,-0.092071
6,0.998924,-0.393532,-0.59892,0.289703,-0.180051,-0.098259,0.998726,-0.394787,-0.597312,0.306105,-0.192615,-0.100073,0.991354,-0.407147,-0.587771,0.317372,-0.18846,-0.088898,0.994617,-0.390759,-0.591628,0.312886,-0.202102,-0.116761
7,0.988107,-0.39034,-0.611993,0.290611,-0.221785,-0.11085,0.977681,-0.388355,-0.60737,0.296859,-0.175748,-0.091241,0.990584,-0.377233,-0.609393,0.298288,-0.182816,-0.097914,0.998909,-0.38836,-0.616129,0.277293,-0.203551,-0.116493
8,0.995695,-0.361252,-0.622464,0.284304,-0.183338,-0.113796,0.995991,-0.364838,-0.626311,0.28882,-0.19735,-0.126465,0.988032,-0.369891,-0.626868,0.318931,-0.206002,-0.123941,0.984615,-0.360917,-0.61474,0.302476,-0.197536,-0.104752
9,0.983895,-0.347759,-0.636588,0.299815,-0.193501,-0.09315,0.990831,-0.349972,-0.641249,0.292301,-0.215075,-0.123781,0.976685,-0.348108,-0.648542,0.294842,-0.199512,-0.113019,0.984521,-0.355148,-0.636873,0.320357,-0.185468,-0.110095
10,0.977702,-0.326346,-0.657182,0.311149,-0.173009,-0.118307,0.991501,-0.327937,-0.643971,0.302308,-0.178728,-0.132669,0.985207,-0.328345,-0.65064,0.313946,-0.178722,-0.11393,0.982124,-0.325622,-0.63896,0.299247,-0.1725,-0.134299
11,0.975528,-0.305244,-0.671736,0.303285,-0.171593,-0.115401,0.979327,-0.31513,-0.660938,0.304183,-0.188016,-0.132118,0.983006,-0.308478,-0.662366,0.306675,-0.177991,-0.12599,0.991398,-0.315376,-0.663571,0.304007,-0.169648,-0.126399
12,0.983898,-0.295778,-0.681292,0.298545,-0.170032,-0.123769,0.975955,-0.294729,-0.673735,0.3166,-0.172775,-0.126293,0.975321,-0.281718,-0.670838,0.296609,-0.170725,-0.11608,0.980903,-0.294285,-0.681759,0.307085,-0.17945,-0.111523
13,0.976184,-0.271645,-0.686818,0.308446,-0.175691,-0.116373,0.971882,-0.279004,-0.693639,0.304544,-0.171712,-0.10804,0.975048,-0.270113,-0.691742,0.307154,-0.191191,-0.12563,0.971937,-0.273902,-0.692163,0.307616,-0.171324,-0.147555
14,0.962411,-0.254623,-0.708678,0.295102,-0.159123,-0.147308,0.964803,-0.25018,-0.703535,0.312697,-0.166539,-0.143919,0.969007,-0.260349,-0.709355,0.296397,-0.168283,-0.154304,0.976038,-0.255642,-0.707443,0.299129,-0.156686,-0.138126
15,0.96233,-0.240123,-0.715976,0.295516,-0.162706,-0.142495,0.957162,-0.235987,-0.721591,0.277422,-0.14467,-0.147837,0.953938,-0.241229,-0.714217,0.307989,-0.152676,-0.136871,0.965527,-0.234122,-0.728001,0.304794,-0.15948,-0.137561
16,0.950251,-0.212307,-0.735139,0.315414,-0.148819,-0.156227,0.953953,-0.228143,-0.737933,0.287834,-0.153592,-0.158803,0.951228,-0.215088,-0.737948,0.297282,-0.137751,-0.151987,0.95607,-0.223964,-0.728377,0.317563,-0.139457,-0.150195
17,0.947129,-0.197276,-0.754907,0.309062,-0.130649,-0.175316,0.952775,-0.204538,-0.741774,0.313905,-0.139562,-0.150942,0.952087,-0.201506,-0.74847,0.302029,-0.133196,-0.165297,0.946084,-0.196844,-0.750638,0.303801,-0.167046,-0.177491
18,0.941587,-0.187259,-0.753852,0.305259,-0.136297,-0.158623,0.934294,-0.187398,-0.752176,0.31275,-0.137138,-0.146932,0.946888,-0.181429,-0.766444,0.321289,-0.159175,-0.155076,0.959458,-0.188927,-0.755379,0.295912,-0.134689,-0.164608
19,0.925554,-0.161106,-0.760567,0.294146,-0.153941,-0.150361,0.936901,-0.17088,-0.760822,0.31026,-0.147018,-0.184045,0.94002,-0.163549,-0.765391,0.299607,-0.135315,-0.175747,0.939611,-0.165012,-0.758452,0.313413,-0.129377,-0.172974
20,0.932136,-0.141964,-0.790882,0.303207,-0.125435,-0.167195,0.933313,-0.14538,-0.783304,0.311784,-0.126908,-0.183665,0.924906,-0.147328,-0.776157,0.307732,-0.132415,-0.147672,0.930959,-0.144984,-0.788341,0.312649,-0.13621,-0.156067
21,0.919233,-0.131826,-0.792811,0.286954,-0.125448,-0.173313,0.920478,-0.129933,-0.797157,0.289377,-0.141954,-0.179561,0.923086,-0.131612,-0.787183,0.299784,-0.13796,-0.170198,0.922937,-0.129769,-0.794451,0.306993,-0.130969,-0.164847
22,0.910777,-0.119696,-0.809303,0.307203,-0.124237,-0.176718,0.916655,-0.110099,-0.808965,0.312296,-0.121852,-0.157342,0.911518,-0.110431,-0.808816,0.312632,-0.129485,-0.171935,0.907567,-0.104534,-0.806112,0.310812,-0.127882,-0.17201
