sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,1.011924,-0.502316,-0.492972,0.386464,-0.285109,-0.070138,1.001613,-0.502957,-0.489808,0.391345,-0.287614,-0.087146,0.997823,-0.498862,-0.498964,0.390475,-0.298042,-0.084047,1.002814,-0.495875,-0.501967,0.393091,-0.300533,-0.097957
1,1.006475,-0.492679,-0.517096,0.383351,-0.309398,-0.087441,0.997662,-0.483208,-0.516794,0.387434,-0.280459,-0.096168,0.994138,-0.483827,-0.520819,0.36488,-0.297427,-0.094238,1.003306,-0.481805,-0.517161,0.391419,-0.278638,-0.088797
2,0.997925,-0.466497,-0.537321,0.379659,-0.292672,-0.093111,1.006961,-0.460402,-0.538752,0.382369,-0.285643,-0.11362,0.996148,-0.473684,-0.539424,0.362959,-0.296181,-0.115482,0.997085,-0.459967,-0.537546,0.391063,-0.287238,-0.103302
3,1.005592,-0.454213,-0.559642,0.381923,-0.273385,-0.099719,0.994907,-0.449709,-0.550337,0.401757,-0.289239,-0.081153,0.991443,-0.44411,-0.559052,0.38851,-0.27473,-0.126562,1.00082,-0.44105,-0.54704,0.380048,-0.284478,-0.104849
4,0.993222,-0.442211,-0.562652,0.401346,-0.27438,-0.109438,0.989938,-0.430258,-0.563559,0.413352,-0.248686,-0.108176,0.999985,-0.431488,-0.558595,0.406154,-0.263443,-0.129239,0.995564,-0.436195,-0.570211,0.380223,-0.267914,-0.122168
5,0.993058,-0.413434,-0.578678,0.388896,-0.273634,-0.120752,0.997782,-0.420573,-0.585025,0.382653,-0.255012,-0.124075,0.994149,-0.423309,-0.578718,0.382843,-0.250354,-0.124631,0.991401,-0.41802,-0.566156,0.381652,-0.272023,-0.131077
6,1.003314,-0.403302,-0.600046,0.380817,-0.258386,-0.123067,0.995919,-0.393075,-0.59054,0.381875,-0.255379,-0.132069,0.99473,-0.397254,-0.592249,0.391683,-0.270115,-0.13599,0.983258,-0.399641,-0.59354,0.412688,-0.276806,-0.120618
7,0.995305,-0.384402,-0.608288,0.399135,-0.265252,-0.144934,0.984347,-0.383748,-0.605508,0.385316,-0.261457,-0.130882,0.986387,-0.38453,-0.608014,0.395082,-0.244011,-0.134472,0.982084,-0.379421,-0.614942,0.390646,-0.256503,-0.136453
8,0.986408,-0.360702,-0.631627,0.382649,-0.259313,-0.146079,0.987619,-0.361951,-0.619662,0.402657,-0.246734,-0.14606,0.988389,-0.361378,-0.629142,0.409112,-0.265218,-0.151906,0.994074,-0.369435,-0.635294,0.389362,-0.257158,-0.133756
9,0.991443,-0.345403,-0.637497,0.407269,-0.219911,-0.137285,0.995113,-0.347838,-0.642366,0.397531,-0.246805,-0.157516,0.984873,-0.339647,-0.642561,0.390696,-0.251054,-0.153477,0.99473,-0.351574,-0.633036,0.406487,-0.234673,-0.165311
10,0.984173,-0.323636,-0.653659,0.400568,-0.228273,-0.166923,0.978391,-0.32812,-0.654997,0.383832,-0.224484,-0.151591,0.984546,-0.327712,-0.654266,0.407301,-0.240524,-0.160199,0.976496,-0.331331,-0.655212,0.400478,-0.232872,-0.159675
11,0.975248,-0.307321,-0.664522,0.39924,-0.242868,-0.161951,0.972285,-0.315018,-0.67186,0.395198,-0.226822,-0.196733,0.973201,-0.316955,-0.670433,0.393535,-0.254029,-0.163239,0.984288,-0.30884,-0.678308,0.389772,-0.239339,-0.157898
12,0.967776,-0.285922,-0.682693,0.418993,-0.222636,-0.158305,0.973962,-0.296731,-0.692187,0.413639,-0.212142,-0.188663,0.979556,-0.280193,-0.680471,0.39461,-0.219314,-0.176774,0.974027,-0.295433,-0.674323,0.428291,-0.223844,-0.17085
13,0.973335,-0.279721,-0.69335,0.391096,-0.21706,-0.181329,0.967185,-0.278145,-0.699643,0.390362,-0.227793,-0.18391,0.963271,-0.276851,-0.697198,0.40929,-0.234009,-0.181577,0.974337,-0.272172,-0.704752,0.411907,-0.230065,-0.182663
14,0.965518,-0.256359,-0.705767,0.394812,-0.209127,-0.204277,0.973956,-0.258677,-0.705987,0.38979,-0.213924,-0.193347,0.973319,-0.244442,-0.707481,0.407522,-0.200535,-0.183015,0.964912,-0.246748,-0.71211,0.409639,-0.211801,-0.181707
15,0.95802,-0.239102,-0.726348,0.398374,-0.208799,-0.202805,0.966074,-0.241022,-0.720805,0.405031,-0.200269,-0.200497,0.955115,-0.242493,-0.722205,0.40883,-0.204844,-0.205886,0.958993,-0.230441,-0.72755,0.403112,-0.208129,-0.199436
16,0.957459,-0.213213,-0.731238,0.415464,-0.191099,-0.195476,0.956369,-0.222178,-0.735687,0.394164,-0.197274,-0.208707,0.955666,-0.219842,-0.725566,0.405333,-0.187879,-0.204588,0.957633,-0.221947,-0.736003,0.38831,-0.175565,-0.185506
17,0.939392,-0.204882,-0.748541,0.391451,-0.201166,-0.210546,0.95678,-0.203173,-0.751724,0.412364,-0.19396,-0.210357,0.950769,-0.205541,-0.749501,0.397499,-0.188018,-0.191173,0.953274,-0.194391,-0.741419,0.401665,-0.181555,-0.218376
18,0.94754,-0.180883,-0.761244,0.396829,-0.197388,-0.203165,0.949883,-0.183767,-0.768156,0.405964,-0.193069,-0.22567,0.949474,-0.180948,-0.756629,0.401917,-0.163574,-0.225608,0.947566,-0.184321,-0.760132,0.401246,-0.18241,-0.203371
19,0.944296,-0.164721,-0.766916,0.391823,-0.168619,-0.228029,0.935821,-0.165043,-0.779315,0.420482,-0.171712,-0.20649,0.947515,-0.159745,-0.77429,0.376176,-0.153996,-0.229145,0.926028,-0.171791,-0.77434,0.428338,-0.203796,-0.22038
20,0.924496,-0.143694,-0.788834,0.389723,-0.180864,-0.2117,0.927001,-0.141776,-0.793505,0.385673,-0.171092,-0.187345,0.934149,-0.139695,-0.778374,0.393063,-0.161681,-0.214153,0.930652,-0.146871,-0.774615,0.408328,-0.188627,-0.216608
21,0.919746,-0.132117,-0.794432,0.39429,-0.177583,-0.235457,0.924757,-0.124808,-0.802609,0.397958,-0.167398,-0.221952,0.917575,-0.137427,-0.787515,0.422654,-0.15229,-0.235445,0.925315,-0.129173,-0.794767,0.390468,-0.160085,-0.242654
22,0.920325,-0.12291,-0.811731,0.401781,-0.163351,-0.225653,0.918809,-0.109071,-0.794223,0.395743,-0.149191,-0.244481,0.922851,-0.112255,-0.802042,0.393558,-0.168193,-0.235334,0.923202,-0.112676,-0.800352,0.39464,-0.171411,-0.248208
23,0.908165,-0.097692,-0.821058,0.401769,-0.159921,-0.238375,0.914567,-0.086602,-0.820148,0.398279,-0.157953,-0.231044,0.906209,-0.081362,-0.820752,0.396844,-0.145631,-0.238889,0.911598,-0.077319,-0.819984,0.397363,-0.167204,-0.265853
24,0.895771,-0.076852,-0.829036,0.404304,-0.149008,-0.251951,0.892336,-0.068726,-0.830586,0.382849,-0.158359,-0.253546,0.906499,-0.074976,-0.831947,0.402558,-0.154295,-0.262333,0.89844,-0.074567,-0.820324,0.391313,-0.145741,-0.267626
25,0.896023,-0.051878,-0.846792,0.368724,-0.128931,-0.252688,0.890443,-0.048554,-0.847753,0.400369,-0.131876,-0.255411,0.889307,-0.049549,-0.835718,0.382515,-0.136975,-0.244184,0.893419,-0.048325,-0.840856,0.386071,-0.144694,-0.252782
