sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,0.999871,-0.503257,-0.496051,0.315826,-0.248146,-0.082458,0.999585,-0.500086,-0.500213,0.319955,-0.252214,-0.079893,0.998597,-0.506832,-0.49907,0.31152,-0.231261,-0.06884,0.994452,-0.505092,-0.50595,0.306493,-0.243659,-0.071357
1,1.000218,-0.486795,-0.52073,0.305109,-0.223959,-0.068808,1.004768,-0.482348,-0.508348,0.31852,-0.229794,-0.078468,0.99984,-0.488722,-0.515828,0.292818,-0.218224,-0.090222,0.994418,-0.486559,-0.520295,0.293438,-0.238588,-0.074919
2,0.999928,-0.470106,-0.53445,0.325141,-0.209925,-0.081297,0.998269,-0.466411,-0.535152,0.317257,-0.224061,-0.087388,0.995951,-0.468777,-0.533481,0.30713,-0.230239,-0.083281,1.002482,-0.46733,-0.535439,0.304967,-0.235449,-0.088587
3,0.998313,-0.450211,-0.543219,0.323813,-0.22518,-0.08671,1.003257,-0.447966,-0.544426,0.312984,-0.230163,-0.085903,1.006547,-0.451791,-0.546395,0.30032,-0.227483,-0.084521,0.996134,-0.446408,-0.550455,0.29631,-0.211029,-0.089966
4,0.993027,-0.442576,-0.564184,0.31674,-0.219189,-0.097865,1.001638,-0.438157,-0.561219,0.315683,-0.223952,-0.091168,0.997727,-0.438134,-0.55646,0.301841,-0.210385,-0.104664,0.99829,-0.434891,-0.567763,0.31467,-0.212228,-0.097379
5,0.991197,-0.414067,-0.584281,0.311591,-0.212043,-0.087696,0.997039,-0.404375,-0.575377,0.304726,-0.204025,-0.113374,0.987251,-0.412721,-0.567183,0.316466,-0.212008,-0.096574,1.006161,-0.419409,-0.581127,0.318084,-0.225303,-0.092765
6,0.993671,-0.403846,-0.593959,0.323564,-0.208816,-0.099716,0.989458,-0.390577,-0.590739,0.301667,-0.220066,-0.109561,0.986911,-0.399804,-0.594328,0.310831,-0.201099,-0.119852,0.997284,-0.400762,-0.585615,0.327757,-0.219064,-0.112163
7,0.984284,-0.387137,-0.603749,0.315527,-0.189142,-0.099236,0.993636,-0.385395,-0.60277,0.298155,-0.198768,-0.112433,0.987604,-0.367731,-0.603902,0.324218,-0.191931,-0.103585,0.984641,-0.387369,-0.611692,0.324922,-0.194665,-0.103187
8,0.980379,-0.363794,-0.630357,0.303005,-0.18728,-0.1284,0.99351,-0.36386,-0.623536,0.328764,-0.207683,-0.115518,0.991458,-0.366242,-0.62077,0.320096,-0.212924,-0.095097,0.988253,-0.366949,-0.630696,0.309986,-0.199847,-0.128944
9,0.986011,-0.353107,-0.640409,0.318029,-0.20009,-0.115748,0.989523,-0.334763,-0.634944,0.313868,-0.19078,-0.113518,0.985636,-0.35359,-0.648361,0.312293,-0.18958,-0.147075,0.984417,-0.343415,-0.644023,0.325189,-0.196935,-0.112577
