sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,1.000545,-0.500879,-0.505676,0.548613,-0.426013,-0.129344,1.002479,-0.499761,-0.505587,0.585562,-0.435154,-0.132381,1.00615,-0.499109,-0.509272,0.569303,-0.446934,-0.13291,1.006833,-0.506555,-0.50134,0.573609,-0.436686,-0.119233
1,0.996882,-0.492117,-0.52471,0.575835,-0.438788,-0.154975,1.001156,-0.491618,-0.516844,0.57412,-0.429578,-0.120773,0.998119,-0.489088,-0.519734,0.565489,-0.438497,-0.131019,1.001403,-0.480298,-0.513492,0.563186,-0.437721,-0.153433
2,0.9911,-0.469606,-0.532393,0.581128,-0.442135,-0.15044,0.991481,-0.466722,-0.535689,0.569623,-0.431519,-0.147974,0.992379,-0.471757,-0.531528,0.578331,-0.406723,-0.151798,1.004967,-0.472896,-0.532473,0.579952,-0.424042,-0.154538
3,0.99805,-0.453318,-0.555046,0.568372,-0.406219,-0.158741,0.998199,-0.453464,-0.538986,0.585283,-0.412983,-0.165526,0.999343,-0.444314,-0.546425,0.584815,-0.414021,-0.159183,0.995266,-0.447402,-0.556219,0.582529,-0.408618,-0.167014
4,0.987578,-0.438917,-0.557184,0.586367,-0.392364,-0.180489,0.988369,-0.425335,-0.567212,0.597223,-0.405922,-0.18474,0.980041,-0.429118,-0.564135,0.569389,-0.403829,-0.188223,1.008528,-0.434395,-0.56739,0.587944,-0.405668,-0.164088
5,0.994722,-0.409937,-0.58112,0.59207,-0.396137,-0.183667,1.002453,-0.426049,-0.577273,0.571218,-0.388001,-0.204695,0.993613,-0.419878,-0.575269,0.570696,-0.404453,-0.194508,0.982792,-0.412348,-0.583608,0.576677,-0.399278,-0.179941
6,0.993531,-0.399914,-0.601593,0.57449,-0.380487,-0.197516,1.004833,-0.399458,-0.596357,0.585842,-0.4036,-0.206965,0.996775,-0.401394,-0.592598,0.56956,-0.379782,-0.199201,0.987173,-0.402084,-0.601011,0.560699,-0.359396,-0.182798
7,1.003501,-0.381582,-0.614999,0.595564,-0.373267,-0.204819,0.995758,-0.378446,-0.60746,0.597738,-0.365067,-0.202158,0.989027,-0.37843,-0.610295,0.590721,-0.385305,-0.218135,0.992898,-0.391217,-0.602127,0.579052,-0.367993,-0.221833
8,0.994126,-0.363931,-0.627593,0.584541,-0.384166,-0.242007,0.994966,-0.364021,-0.620089,0.595564,-0.369942,-0.218453,0.98411,-0.36499,-0.62336,0.574247,-0.385786,-0.228125,0.988059,-0.364539,-0.628523,0.581126,-0.379996,-0.219985
9,0.990097,-0.351288,-0.635,0.579595,-0.346322,-0.220459,0.990229,-0.345516,-0.64233,0.58354,-0.357376,-0.229353,0.983129,-0.350268,-0.640049,0.596916,-0.382481,-0.245033,0.981709,-0.341573,-0.634538,0.587635,-0.378282,-0.230145
10,0.9848,-0.325502,-0.658724,0.589326,-0.347796,-0.222125,0.985676,-0.334602,-0.652375,0.590314,-0.360419,-0.2427,0.985213,-0.337967,-0.647675,0.593861,-0.363077,-0.260128,0.97657,-0.330782,-0.65266,0.586046,-0.34824,-0.239783
11,0.977414,-0.316271,-0.673018,0.608961,-0.355739,-0.251608,0.988656,-0.304058,-0.655484,0.595419,-0.333304,-0.254075,0.970943,-0.310086,-0.664022,0.585174,-0.360733,-0.254318,0.973561,-0.308763,-0.669819,0.583291,-0.325985,-0.257736
12,0.973111,-0.29235,-0.671919,0.595995,-0.332202,-0.263435,0.972862,-0.28875,-0.675586,0.605671,-0.349905,-0.255591,0.97291,-0.291907,-0.684425,0.592596,-0.323772,-0.264389,0.977184,-0.295362,-0.686419,0.590815,-0.323304,-0.25893
13,0.967397,-0.272755,-0.69652,0.594678,-0.35638,-0.250474,0.959903,-0.274483,-0.704375,0.585843,-0.332283,-0.281882,0.968631,-0.267573,-0.699306,0.589315,-0.354006,-0.258994,0.965077,-0.282952,-0.687284,0.599286,-0.323295,-0.25858
