sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,0.996,-0.507055,-0.497958,0.598677,-0.453006,-0.141149,0.998078,-0.493017,-0.49782,0.587732,-0.445224,-0.148932,0.993786,-0.507584,-0.497846,0.574101,-0.451255,-0.134106,1.008031,-0.50097,-0.500241,0.581449,-0.459463,-0.134564
1,1.003474,-0.479462,-0.513979,0.591601,-0.436208,-0.17436,1.002645,-0.474328,-0.520086,0.60776,-0.426037,-0.139182,1.001278,-0.481009,-0.513276,0.579333,-0.452032,-0.150859,0.999515,-0.489032,-0.516557,0.574578,-0.432532,-0.1344
2,0.999731,-0.461783,-0.526256,0.592884,-0.430585,-0.149052,1.003336,-0.47285,-0.533269,0.597322,-0.433238,-0.166853,0.993043,-0.463587,-0.523324,0.587721,-0.424605,-0.169811,0.995785,-0.466793,-0.528004,0.605956,-0.428632,-0.162087
3,0.987813,-0.452255,-0.549148,0.593117,-0.427184,-0.17664,1.004505,-0.454795,-0.546798,0.607501,-0.435375,-0.172748,0.99221,-0.44242,-0.545387,0.587338,-0.406794,-0.160509,0.993162,-0.448846,-0.544816,0.590827,-0.427097,-0.17398
4,1.000435,-0.431177,-0.561627,0.587844,-0.420748,-0.187653,1.00409,-0.430528,-0.562785,0.582796,-0.422805,-0.177313,0.994142,-0.432357,-0.570254,0.605856,-0.423011,-0.189075,0.988816,-0.44068,-0.562251,0.591965,-0.432405,-0.18216
5,0.993157,-0.412896,-0.571637,0.609127,-0.40629,-0.201138,1.008177,-0.415465,-0.581354,0.606456,-0.410409,-0.207016,1.003539,-0.422109,-0.588073,0.598465,-0.406535,-0.194258,0.996959,-0.419843,-0.575298,0.61279,-0.41051,-0.198845
6,0.990852,-0.403186,-0.602158,0.614731,-0.413907,-0.183993,0.994818,-0.395422,-0.59867,0.623636,-0.406864,-0.196205,0.986327,-0.408986,-0.598354,0.59374,-0.397074,-0.199848,0.993058,-0.394893,-0.604141,0.599778,-0.4052,-0.209639
7,0.988379,-0.38042,-0.62305,0.586547,-0.39662,-0.213672,0.99116,-0.38741,-0.605295,0.606947,-0.373797,-0.236647,0.988902,-0.383703,-0.604555,0.598006,-0.405306,-0.225014,0.987551,-0.379159,-0.615013,0.622948,-0.399259,-0.21503
8,0.983739,-0.366386,-0.622297,0.638019,-0.366986,-0.226911,0.99308,-0.357107,-0.625859,0.620484,-0.375026,-0.221523,0.995235,-0.366935,-0.616792,0.603893,-0.390619,-0.209758,0.994852,-0.36611,-0.621442,0.602712,-0.382516,-0.227331
9,0.991264,-0.346329,-0.636491,0.601383,-0.365597,-0.236942,0.983618,-0.342954,-0.644884,0.61195,-0.357712,-0.224901,0.97872,-0.351718,-0.642891,0.609391,-0.376154,-0.246599,0.984188,-0.347907,-0.650317,0.613872,-0.385404,-0.249557
10,0.975738,-0.331414,-0.655606,0.618131,-0.358629,-0.24673,0.992983,-0.322307,-0.656925,0.606968,-0.363388,-0.246551,0.98568,-0.337595,-0.653604,0.608139,-0.369446,-0.227356,0.965223,-0.330639,-0.656097,0.610141,-0.358313,-0.231833
11,0.978346,-0.314164,-0.661901,0.629921,-0.359704,-0.25477,0.97254,-0.30085,-0.670692,0.607763,-0.353577,-0.263835,0.976304,-0.312017,-0.67531,0.631822,-0.348021,-0.253866,0.979338,-0.314152,-0.670747,0.616936,-0.354103,-0.231729
12,0.979303,-0.287592,-0.678277,0.624473,-0.344085,-0.270711,0.981166,-0.297569,-0.680022,0.619272,-0.337483,-0.287901,0.973497,-0.290921,-0.683196,0.618701,-0.342309,-0.273792,0.973684,-0.288489,-0.67517,0.593705,-0.335816,-0.272172
13,0.97143,-0.270323,-0.692042,0.625185,-0.320177,-0.28072,0.967217,-0.273156,-0.686476,0.616003,-0.349646,-0.301153,0.969799,-0.275317,-0.69207,0.604455,-0.33536,-0.266763,0.965063,-0.273348,-0.702724,0.621465,-0.33275,-0.269084
14,0.96438,-0.252672,-0.708768,0.609427,-0.321091,-0.296866,0.961031,-0.262666,-0.713373,0.616763,-0.333013,-0.271941,0.974253,-0.256817,-0.707555,0.613541,-0.312137,-0.293464,0.968318,-0.253129,-0.708763,0.610764,-0.319325,-0.292608
15,0.952785,-0.232313,-0.714099,0.607082,-0.3308,-0.292238,0.954551,-0.233686,-0.726512,0.618856,-0.326305,-0.302697,0.958866,-0.235536,-0.716293,0.611317,-0.315911,-0.292338,0.970509,-0.233483,-0.716987,0.599328,-0.336574,-0.295581
16,0.9474,-0.216032,-0.72728,0.621103,-0.299288,-0.291858,0.946223,-0.223365,-0.736071,0.613815,-0.299879,-0.308421,0.957015,-0.227135,-0.739424,0.611345,-0.294279,-0.299752,0.951611,-0.2149,-0.740636,0.62105,-0.298506,-0.321762
17,0.953923,-0.206878,-0.74928,0.606727,-0.291498,-0.330689,0.947813,-0.201269,-0.748166,0.616346,-0.296529,-0.33084,0.962996,-0.206117,-0.747855,0.602546,-0.291485,-0.321805,0.95013,-0.201685,-0.745061,0.602135,-0.308488,-0.316621
18,0.948925,-0.192418,-0.763315,0.634121,-0.295718,-0.327901,0.938232,-0.184986,-0.761354,0.616637,-0.302086,-0.332002,0.943214,-0.174126,-0.764796,0.622067,-0.279066,-0.324943,0.942442,-0.187082,-0.757972,0.621983,-0.303876,-0.321789
19,0.932747,-0.166748,-0.781547,0.630863,-0.286712,-0.337374,0.936146,-0.166592,-0.771829,0.635357,-0.282324,-0.344027,0.933687,-0.162712,-0.778154,0.609409,-0.282851,-0.324126,0.946458,-0.164775,-0.773596,0.617435,-0.296171,-0.324884
20,0.937184,-0.139412,-0.78834,0.600153,-0.261691,-0.345913,0.922464,-0.144244,-0.789311,0.618476,-0.265508,-0.350346,0.92649,-0.145787,-0.795065,0.622667,-0.280378,-0.348377,0.930144,-0.149819,-0.78182,0.603597,-0.274353,-0.344314
21,0.922733,-0.124815,-0.794546,0.605446,-0.262764,-0.362626,0.926446,-0.138076,-0.789571,0.619244,-0.242211,-0.35715,0.925524,-0.130682,-0.790528,0.621121,-0.246397,-0.353444,0.916064,-0.121242,-0.783421,0.625771,-0.250068,-0.365567
22,0.914899,-0.107528,-0.811903,0.606783,-0.226594,-0.379405,0.915603,-0.109389,-0.815061,0.617384,-0.228735,-0.363553,0.915736,-0.094231,-0.80237,0.621304,-0.236182,-0.372995,0.91589,-0.12121,-0.808185,0.599281,-0.249779,-0.361727
23,0.90875,-0.095186,-0.815078,0.609726,-0.227658,-0.376433,0.9131,-0.085481,-0.8231,0.593942,-0.220522,-0.37659,0.912901,-0.094556,-0.816664,0.618655,-0.230409,-0.381592,0.909358,-0.096028,-0.816161,0.604994,-0.248529,-0.362806
24,0.896773,-0.0678,-0.838267,0.598774,-0.212019,-0.363676,0.895444,-0.07643,-0.830676,0.60108,-0.227215,-0.403534,0.900174,-0.073186,-0.831677,0.600061,-0.229509,-0.37326,0.894758,-0.064621,-0.829651,0.604023,-0.218321,-0.381482
25,0.894987,-0.063434,-0.837771,0.603695,-0.197505,-0.411242,0.891096,-0.05138,-0.833674,0.596552,-0.21542,-0.407851,0.893353,-0.049886,-0.837329,0.609415,-0.218957,-0.401839,0.895357,-0.052125,-0.845275,0.615303,-0.211523,-0.402706
26,0.883701,-0.030004,-0.852416,0.588385,-0.213345,-0.394265,0.871468,-0.037527,-0.857518,0.615935,-0.192864,-0.41477,0.877126,-0.031148,-0.851445,0.60875,-0.208878,-0.414688,0.881939,-0.031688,-0.848202,0.592401,-0.205654,-0.396171
27,0.882274,-0.014705,-0.85688,0.602895,-0.175007,-0.416069,0.864237,-0.023041,-0.860258,0.607898,-0.178543,-0.406367,0.879977,-0.021767,-0.863429,0.589129,-0.20098,-0.414966,0.870097,-0.008324,-0.854635,0.606135,-0.176704,-0.401377
28,0.86862,-0.003074,-0.868441,0.612921,-0.177199,-0.432985,0.869252,0.003461,-0.86933,0.588795,-0.185079,-0.4102,0.865488,0.003461,-0.860678,0.590635,-0.188005,-0.414006,0.867716,-0.003114,-0.869864,0.593671,-0.19411,-0.413869
29,0.851593,0.017665,-0.885408,0.602893,-0.187921,-0.444803,0.8498,0.017607,-0.866361,0.592152,-0.163404,-0.433659,0.854195,0.022009,-0.877146,0.589035,-0.16785,-0.420343,0.857132,0.023297,-0.878921,0.576811,-0.166765,-0.406927
30,0.843012,0.035613,-0.885563,0.576346,-0.154235,-0.438235,0.850422,0.045774,-0.894872,0.585451,-0.160823,-0.435733,0.847946,0.039836,-0.881918,0.591336,-0.169136,-0.448957,0.840182,0.042068,-0.88544,0.585913,-0.155488,-0.454364
31,0.825192,0.055125,-0.901575,0.589842,-0.154137,-0.441878,0.837874,0.063535,-0.89532,0.574553,-0.149365,-0.4373,0.836623,0.060076,-0.893652,0.597533,-0.141555,-0.447632,0.83712,0.052707,-0.904071,0.582045,-0.140844,-0.444555
32,0.829278,0.078369,-0.896251,0.591969,-0.143876,-0.460207,0.819042,0.077065,-0.901337,0.573875,-0.114026,-0.454284,0.821922,0.084213,-0.90673,0.608386,-0.135757,-0.450386,0.818867,0.078684,-0.909502,0.602526,-0.138624,-0.443706
33,0.801657,0.104155,-0.907894,0.587893,-0.135672,-0.465143,0.810241,0.100878,-0.910989,0.581108,-0.120321,-0.451532,0.811278,0.090356,-0.898772,0.590348,-0.129198,-0.465111,0.807211,0.102548,-0.908499,0.599454,-0.141324,-0.450963
34,0.809273,0.117733,-0.914248,0.589044,-0.106795,-0.466664,0.796204,0.113312,-0.914673,0.585434,-0.101413,-0.462704,0.812725,0.111749,-0.916224,0.568979,-0.117853,-0.471433,0.802548,0.117685,-0.916658,0.580507,-0.121113,-0.482934
35,0.787593,0.138119,-0.933523,0.585586,-0.109636,-0.479742,0.788931,0.133659,-0.919887,0.588147,-0.097461,-0.477631,0.796128,0.146259,-0.928769,0.567739,-0.09209,-0.47659,0.797163,0.136979,-0.934671,0.581982,-0.099836,-0.475698
36,0.767734,0.147221,-0.936857,0.580059,-0.082491,-0.462982,0.779282,0.149294,-0.931063,0.586945,-0.095327,-0.479889,0.781547,0.156656,-0.936985,0.57797,-0.086984,-0.487128,0.777892,0.145471,-0.929669,0.556277,-0.083963,-0.484254
37,0.776437,0.178547,-0.939844,0.578467,-0.088727,-0.495766,0.771084,0.177374,-0.948601,0.557482,-0.078719,-0.469848,0.768286,0.172848,-0.939041,0.571732,-0.084432,-0.488116,0.766198,0.168777,-0.940313,0.564451,-0.061745,-0.49334
38,0.755862,0.190018,-0.94618,0.558694,-0.073862,-0.48166,0.75334,0.193804,-0.935046,0.57688,-0.059024,-0.48827,0.749222,0.19115,-0.940473,0.554547,-0.074604,-0.506566,0.746024,0.193041,-0.949052,0.570635,-0.076851,-0.51384
39,0.735416,0.218057,-0.956503,0.5485,-0.042925,-0.49277,0.743702,0.213219,-0.954092,0.540268,-0.065929,-0.508613,0.740396,0.213438,-0.947791,0.555162,-0.062637,-0.512416,0.734473,0.20892,-0.954529,0.566831,-0.059454,-0.518507
40,0.745326,0.236125,-0.957927,0.557173,-0.053234,-0.492266,0.730556,0.235492,-0.95164,0.553735,-0.060101,-0.503095,0.728866,0.228945,-0.95803,0.54868,-0.05271,-0.493122,0.730514,0.224352,-0.963837,0.580668,-0.046619,-0.493502
41,0.724869,0.238905,-0.96094,0.538025,-0.021081,-0.520689,0.725074,0.246308,-0.963555,0.543374,-0.037137,-0.522227,0.707461,0.249881,-0.966743,0.536458,-0.039393,-0.524007,0.708841,0.251784,-0.963081,0.536549,-0.037723,-0.531055
42,0.701638,0.265385,-0.967415,0.550479,-0.029762,-0.526101,0.70765,0.270453,-0.966261,0.547345,-0.025528,-0.525288,0.695495,0.265587,-0.961753,0.558321,-0.017179,-0.51486,0.697273,0.256609,-0.974838,0.538432,-0.011546,-0.530405
43,0.690135,0.283267,-0.967059,0.538838,0.000906,-0.541427,0.686721,0.289722,-0.973389,0.52409,-0.005596,-0.526528,0.693777,0.285934,-0.973541,0.53199,-0.014972,-0.530187,0.695823,0.278225,-0.979586,0.544206,-0.014255,-0.531431
44,0.678274,0.300659,-0.973888,0.525184,-0.003094,-0.541495,0.682434,0.3095,-0.984697,0.527821,0.004849,-0.542117,0.674395,0.298136,-0.976521,0.525003,0.002079,-0.537937,0.671994,0.297577,-0.972655,0.521004,-0.005816,-0.555289
45,0.663465,0.304612,-0.98509,0.525224,0.029197,-0.542903,0.667632,0.319419,-0.987305,0.519319,0.010928,-0.540758,0.647751,0.320537,-0.983132,0.53189,0.023651,-0.540371,0.659839,0.321846,-0.979394,0.532176,0.02424,-0.534648
46,0.6492,0.334961,-0.98371,0.540632,0.020651,-0.544569,0.650617,0.346069,-0.980515,0.520399,0.009461,-0.530119,0.64455,0.346436,-0.983885,0.526282,0.029565,-0.535893,0.645096,0.341152,-0.978243,0.520512,0.016972,-0.561039
47,0.630118,0.351391,-0.980581,0.51184,0.027849,-0.537271,0.624249,0.357895,-0.988595,0.525808,0.038878,-0.544364,0.628913,0.357458,-0.987745,0.524568,0.021494,-0.535791,0.639458,0.362915,-0.988998,0.508393,0.056641,-0.553919
48,0.620776,0.37676,-0.991267,0.51359,0.037773,-0.554855,0.619225,0.376376,-0.984073,0.495121,0.033952,-0.557175,0.615599,0.376513,-0.9975,0.527798,0.044134,-0.575928,0.623307,0.37982,-0.991764,0.496692,0.058451,-0.559304
49,0.602429,0.394496,-0.994903,0.521342,0.062511,-0.570281,0.600572,0.387086,-0.993185,0.490524,0.05499,-0.559387,0.601048,0.387763,-0.991341,0.501744,0.068993,-0.58155,0.606705,0.382781,-0.989846,0.501288,0.050174,-0.563426
50,0.581408,0.406265,-0.983568,0.481949,0.082614,-0.574592,0.587325,0.406348,-0.985303,0.494056,0.068502,-0.564771,0.586562,0.409845,-0.990248,0.486911,0.066007,-0.554073,0.588867,0.408793,-0.997031,0.496761,0.076589,-0.564303
51,0.577143,0.417042,-0.990855,0.477333,0.087688,-0.551672,0.566549,0.422165,-1.000228,0.495451,0.087665,-0.555051,0.570742,0.419867,-0.998451,0.499368,0.101516,-0.567415,0.570342,0.429008,-0.99802,0.485711,0.091884,-0.567927
52,0.556947,0.434728,-0.996116,0.480818,0.112366,-0.574521,0.562678,0.44379,-1.000064,0.475401,0.096567,-0.564801,0.560046,0.446049,-0.991366,0.482162,0.095813,-0.559894,0.550894,0.432496,-1.006455,0.480151,0.089995,-0.580404
53,0.535082,0.457318,-1.000043,0.482379,0.110113,-0.582032,0.543267,0.463012,-0.990423,0.470295,0.118476,-0.56881,0.539961,0.454075,-0.994368,0.463383,0.119152,-0.568769,0.543706,0.456986,-1.003315,0.481167,0.103122,-0.576024
54,0.526013,0.478949,-0.998963,0.449003,0.114526,-0.574906,0.527482,0.477672,-1.003698,0.454094,0.111738,-0.606451,0.519984,0.471165,-0.998498,0.463775,0.115774,-0.576415,0.522015,0.478322,-1.002788,0.467979,0.120042,-0.573127
55,0.502279,0.480763,-1.007225,0.444254,0.143132,-0.593264,0.509622,0.488304,-0.99848,0.450396,0.152726,-0.562064,0.508966,0.490806,-1.002994,0.468043,0.125377,-0.58312,0.498375,0.486681,-0.988644,0.4544,0.136636,-0.597161
56,0.49532,0.50753,-0.988869,0.466838,0.153201,-0.604609,0.492961,0.505175,-1.003746,0.448557,0.146668,-0.585331,0.494294,0.505346,-1.005511,0.450254,0.139175,-0.584863,0.490926,0.522845,-0.998014,0.443026,0.125442,-0.580446
