sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,0.990797,-0.501516,-0.499523,0.622181,-0.490041,-0.132754,1.005059,-0.504194,-0.500345,0.627956,-0.487384,-0.137796,0.995173,-0.506664,-0.499291,0.63525,-0.478608,-0.164417,1.001308,-0.500385,-0.492431,0.650954,-0.478117,-0.164132
1,0.986006,-0.490073,-0.515665,0.6519,-0.459304,-0.159984,0.99289,-0.483434,-0.521135,0.639359,-0.483466,-0.143056,1.001246,-0.482177,-0.520214,0.645125,-0.47675,-0.167662,1.005912,-0.492646,-0.516078,0.660461,-0.48218,-0.161591
2,0.994079,-0.46081,-0.538102,0.640454,-0.481836,-0.162839,1.004557,-0.470648,-0.530258,0.645309,-0.469562,-0.178641,1.000414,-0.472757,-0.529813,0.640062,-0.478119,-0.191988,1.006117,-0.47224,-0.537624,0.648722,-0.479634,-0.174797
3,0.996708,-0.449819,-0.550913,0.645221,-0.451473,-0.189497,0.999475,-0.448633,-0.551002,0.653961,-0.473587,-0.165395,0.999283,-0.455018,-0.546581,0.653291,-0.467487,-0.184439,0.991151,-0.446974,-0.554503,0.650934,-0.481869,-0.184257
4,0.992032,-0.438404,-0.562311,0.639426,-0.445838,-0.190682,1.002603,-0.443421,-0.561818,0.660542,-0.459315,-0.213337,0.997455,-0.443305,-0.55878,0.665849,-0.432738,-0.18351,0.994454,-0.432973,-0.565508,0.64934,-0.460038,-0.224871
5,1.006498,-0.424735,-0.574487,0.669513,-0.447794,-0.195958,1.000514,-0.41281,-0.582434,0.675129,-0.452743,-0.203374,0.998719,-0.407333,-0.577488,0.670932,-0.455288,-0.205202,0.992825,-0.41955,-0.578279,0.657402,-0.454672,-0.223679
6,1.004547,-0.401041,-0.583339,0.659006,-0.431965,-0.227962,0.998001,-0.396309,-0.589117,0.652137,-0.445823,-0.212902,0.993381,-0.397858,-0.589624,0.655722,-0.43684,-0.223757,0.994496,-0.39589,-0.602833,0.680276,-0.442787,-0.227692
7,0.987883,-0.38548,-0.614432,0.630742,-0.42024,-0.233079,0.989547,-0.375524,-0.599892,0.650806,-0.435133,-0.249978,0.992107,-0.379702,-0.606739,0.671436,-0.43808,-0.237927,0.995752,-0.380304,-0.613203,0.66405,-0.412527,-0.219004
8,0.989986,-0.365452,-0.628925,0.664693,-0.422258,-0.240521,0.995445,-0.370772,-0.620202,0.658138,-0.429745,-0.251544,0.992335,-0.359359,-0.631849,0.656646,-0.411878,-0.264351,0.985635,-0.363044,-0.631101,0.667459,-0.420723,-0.246198
9,0.980111,-0.342204,-0.636851,0.65282,-0.414507,-0.243953,0.99088,-0.348354,-0.638429,0.668889,-0.422301,-0.251844,0.981177,-0.350594,-0.650405,0.66171,-0.402845,-0.24884,0.984514,-0.36144,-0.635957,0.670666,-0.3926,-0.248101
10,0.974016,-0.330448,-0.654488,0.660488,-0.398301,-0.271676,0.985375,-0.325594,-0.653757,0.654739,-0.400093,-0.276574,0.977649,-0.322979,-0.658275,0.672205,-0.400945,-0.277381,0.98387,-0.328379,-0.653823,0.660121,-0.389431,-0.262733
11,0.978513,-0.307774,-0.668162,0.658162,-0.38969,-0.275868,0.981458,-0.308738,-0.658099,0.670197,-0.384167,-0.257795,0.970952,-0.309406,-0.669666,0.666818,-0.392202,-0.273789,0.975905,-0.302487,-0.665729,0.660715,-0.398658,-0.259258
12,0.966382,-0.292053,-0.682667,0.678686,-0.382881,-0.286669,0.964017,-0.292367,-0.677151,0.653618,-0.386532,-0.27627,0.976107,-0.294491,-0.683686,0.675728,-0.387259,-0.298846,0.976077,-0.30045,-0.679462,0.665583,-0.375335,-0.287266
13,0.966632,-0.279451,-0.69668,0.693075,-0.371443,-0.322198,0.977692,-0.285238,-0.700713,0.654789,-0.358069,-0.281673,0.976605,-0.278091,-0.686477,0.661667,-0.383002,-0.296978,0.970721,-0.277079,-0.700351,0.678596,-0.345209,-0.271724
14,0.971202,-0.244868,-0.710583,0.659476,-0.345013,-0.317724,0.971483,-0.259471,-0.703111,0.680596,-0.349472,-0.322973,0.957739,-0.252789,-0.710116,0.66866,-0.357328,-0.311453,0.962634,-0.263524,-0.714689,0.67352,-0.35142,-0.314044
15,0.964297,-0.239118,-0.717856,0.669584,-0.341905,-0.318865,0.953978,-0.240288,-0.719112,0.662144,-0.331493,-0.32255,0.961083,-0.239664,-0.723761,0.66452,-0.335724,-0.333129,0.961522,-0.236519,-0.719294,0.681439,-0.332862,-0.32836
16,0.959188,-0.21227,-0.731626,0.679323,-0.318162,-0.304227,0.96152,-0.224206,-0.728357,0.685917,-0.328764,-0.340362,0.954342,-0.219966,-0.739486,0.656539,-0.334809,-0.331151,0.955105,-0.216894,-0.735653,0.681147,-0.332071,-0.34393
17,0.950166,-0.205395,-0.736894,0.677966,-0.31044,-0.346048,0.945277,-0.199086,-0.74983,0.680119,-0.325598,-0.341224,0.945585,-0.200585,-0.748522,0.66786,-0.307801,-0.36292,0.946076,-0.204631,-0.746521,0.681084,-0.335028,-0.340048
18,0.949489,-0.177155,-0.757278,0.68519,-0.299598,-0.345888,0.940496,-0.184661,-0.766361,0.667569,-0.300632,-0.360586,0.938414,-0.187906,-0.754181,0.660684,-0.31701,-0.360966,0.944766,-0.186887,-0.75421,0.680852,-0.312049,-0.362333
19,0.937821,-0.163548,-0.768965,0.664474,-0.303386,-0.365279,0.936807,-0.16104,-0.770215,0.650161,-0.306773,-0.362472,0.92628,-0.151873,-0.761717,0.652927,-0.311547,-0.362676,0.941892,-0.164401,-0.767537,0.674291,-0.297056,-0.383492
20,0.934145,-0.145369,-0.784333,0.660194,-0.296733,-0.361643,0.922064,-0.145345,-0.788054,0.659294,-0.268449,-0.383133,0.932447,-0.148469,-0.787685,0.665276,-0.302697,-0.382693,0.923392,-0.148584,-0.79121,0.660487,-0.288735,-0.386229
21,0.923405,-0.127545,-0.797103,0.677985,-0.270803,-0.384719,0.928308,-0.127859,-0.795218,0.671086,-0.293342,-0.404455,0.924925,-0.129869,-0.786395,0.662534,-0.28456,-0.373831,0.918289,-0.128028,-0.795054,0.663817,-0.256443,-0.392237
22,0.92078,-0.116217,-0.799701,0.661005,-0.265132,-0.393308,0.918809,-0.110335,-0.804303,0.665747,-0.26078,-0.419971,0.914664,-0.118062,-0.808365,0.662741,-0.26621,-0.400977,0.905365,-0.111898,-0.804076,0.661999,-0.26326,-0.402995
23,0.916201,-0.087874,-0.821473,0.664764,-0.244602,-0.385283,0.905457,-0.086882,-0.817758,0.665689,-0.257209,-0.418417,0.90855,-0.093077,-0.818156,0.670944,-0.267719,-0.394473,0.913274,-0.088103,-0.820987,0.668758,-0.253395,-0.397544
24,0.898625,-0.06578,-0.829571,0.658258,-0.231908,-0.407073,0.893836,-0.07308,-0.830875,0.656649,-0.262883,-0.421206,0.900761,-0.072481,-0.82006,0.679037,-0.230076,-0.415764,0.908463,-0.070594,-0.831699,0.642804,-0.25309,-0.40508
25,0.898025,-0.055645,-0.844794,0.671311,-0.240487,-0.433004,0.890679,-0.05139,-0.833802,0.668325,-0.218858,-0.441515,0.888167,-0.050174,-0.837433,0.671828,-0.22371,-0.420863,0.89867,-0.05184,-0.835402,0.654617,-0.229905,-0.4189
26,0.879432,-0.03966,-0.846169,0.647742,-0.226527,-0.438643,0.879507,-0.026356,-0.863167,0.652672,-0.218229,-0.45605,0.884124,-0.025586,-0.8477,0.661927,-0.210095,-0.448127,0.879496,-0.027065,-0.839343,0.673177,-0.190163,-0.437658
27,0.878144,-0.018354,-0.85608,0.641045,-0.197308,-0.445589,0.880528,-0.009191,-0.859844,0.670947,-0.199711,-0.456014,0.872448,-0.017831,-0.858501,0.650738,-0.204521,-0.45062,0.873897,-0.011843,-0.849542,0.647634,-0.20015,-0.450423
28,0.861748,0.005021,-0.863213,0.651898,-0.194375,-0.443693,0.865976,-0.007882,-0.874405,0.65302,-0.197996,-0.463392,0.867623,0.00257,-0.870473,0.65215,-0.209857,-0.458345,0.857549,0.003796,-0.872821,0.642413,-0.189088,-0.465186
29,0.851566,0.036065,-0.884156,0.664181,-0.179361,-0.470917,0.850447,0.027193,-0.872585,0.649338,-0.176892,-0.46919,0.852381,0.016662,-0.872843,0.643423,-0.181482,-0.473502,0.848507,0.028453,-0.88097,0.654866,-0.182988,-0.445783
