sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,1.017506,-0.501665,-0.515717,0.598219,-0.51313,-0.275656,0.960615,-0.44581,-0.587779,0.849913,-0.642044,-0.204359,0.915517,-0.464943,-0.480931,0.706096,-0.723337,-0.086716,0.993617,-0.563803,-0.594198,0.786625,-0.547319,-0.092082
1,0.997319,-0.431042,-0.536343,0.640556,-0.53233,-0.176583,1.003162,-0.510912,-0.507895,0.777699,-0.491968,-0.271828,1.067634,-0.519343,-0.654749,0.634008,-0.45779,-0.02532,1.022076,-0.486244,-0.552316,0.808272,-0.411024,-0.018781
2,0.945039,-0.396608,-0.560345,0.764458,-0.411687,-0.11404,1.062427,-0.468889,-0.531965,0.7102,-0.439749,-0.320796,1.04576,-0.495124,-0.515018,0.800193,-0.562806,-0.276491,1.045352,-0.475056,-0.530532,0.689286,-0.544113,-0.063809
3,0.966104,-0.552019,-0.617317,0.807301,-0.504218,-0.14775,1.003886,-0.410046,-0.641939,0.596698,-0.603242,-0.10703,0.963448,-0.403555,-0.546431,0.863401,-0.651156,-0.475013,0.99349,-0.47878,-0.508915,0.713376,-0.652195,-0.222688
4,0.972319,-0.412489,-0.5798,0.694452,-0.62805,-0.11683,0.947389,-0.425836,-0.562773,0.7517,-0.405416,-0.216705,1.052593,-0.429,-0.571391,0.722162,-0.595021,-0.224388,0.994605,-0.476515,-0.583445,0.86642,-0.614109,-0.324149
5,1.096032,-0.404435,-0.592017,0.528422,-0.51409,-0.391929,1.05679,-0.37703,-0.555656,0.839582,-0.444705,-0.208381,0.941938,-0.415179,-0.561182,0.871322,-0.504271,-0.088857,1.032146,-0.378245,-0.617047,0.825514,-0.535673,-0.156896
6,1.03277,-0.434142,-0.631226,0.765814,-0.464254,-0.16759,0.98167,-0.408775,-0.706271,0.603416,-0.662419,-0.346683,0.9442,-0.488088,-0.599631,0.691907,-0.511404,-0.249788,1.053553,-0.496644,-0.572983,0.797333,-0.515087,-0.14036
7,0.98461,-0.446705,-0.613765,0.595945,-0.490625,-0.318375,1.007419,-0.36694,-0.754821,0.675802,-0.386824,-0.310912,0.915883,-0.430302,-0.662932,0.77627,-0.418337,-0.217445,1.0182,-0.386204,-0.615886,0.853645,-0.338691,-0.165478
8,1.010275,-0.340032,-0.544988,0.862084,-0.410215,-0.17955,1.03882,-0.346855,-0.612154,0.670731,-0.465593,-0.295592,1.055878,-0.440388,-0.614702,0.813584,-0.468331,-0.265734,0.980835,-0.365748,-0.537108,0.645349,-0.612371,-0.312702
9,0.985177,-0.311389,-0.665582,0.867843,-0.404603,-0.151751,0.971193,-0.297653,-0.668777,0.874837,-0.313151,-0.35072,0.863753,-0.343723,-0.645244,0.776791,-0.497072,-0.102471,1.055289,-0.207926,-0.594457,0.717908,-0.53856,-0.457967
10,1.000194,-0.300736,-0.69255,0.6413,-0.20286,-0.315344,0.98061,-0.362103,-0.671459,0.789659,-0.532367,-0.230408,0.987416,-0.446448,-0.645383,0.915472,-0.338707,-0.101718,0.976702,-0.306211,-0.632916,0.90837,-0.345805,-0.411529
11,1.03291,-0.302921,-0.704872,0.672274,-0.397651,-0.275144,0.995518,-0.28719,-0.639978,0.838319,-0.465823,-0.205798,0.940769,-0.366578,-0.646972,0.869616,-0.406531,-0.374776,1.017614,-0.302119,-0.602544,0.835272,-0.387018,-0.31568
12,0.94859,-0.263265,-0.706588,0.718974,-0.503037,-0.527946,0.959148,-0.258329,-0.664204,0.792918,-0.555416,-0.268482,1.035035,-0.285732,-0.78139,0.776679,-0.489439,-0.435402,0.941074,-0.410676,-0.744939,0.819442,-0.504328,-0.335761
13,1.043837,-0.214976,-0.700116,0.645198,-0.416842,-0.360225,0.941375,-0.336804,-0.616866,0.766833,-0.449008,-0.373434,0.960852,-0.312973,-0.704537,0.771531,-0.358215,-0.413645,1.024043,-0.217647,-0.656014,0.728128,-0.460675,-0.505313
14,1.067087,-0.313575,-0.764251,0.770081,-0.424743,-0.316424,1.026144,-0.215555,-0.700877,0.661984,-0.324387,-0.350804,0.931315,-0.296699,-0.711984,0.889294,-0.308691,-0.25289,0.870587,-0.222403,-0.729993,0.673987,-0.462351,-0.315846
15,0.990325,-0.154662,-0.628519,0.509134,-0.306252,-0.535734,0.987517,-0.269551,-0.705053,0.81906,-0.360627,-0.29204,0.931915,-0.244441,-0.758025,0.791073,-0.32783,-0.509851,0.952477,-0.216378,-0.683518,0.680348,-0.3853,-0.608342
