sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,0.978136,-0.465278,-0.501233,0.4668,-0.156414,-0.019304,1.080918,-0.501286,-0.452939,0.339103,-0.144173,-0.197182,0.980935,-0.468194,-0.538715,0.493414,-0.333567,-0.243824,0.97822,-0.491971,-0.437238,0.117782,-0.227617,-0.112021
1,0.904522,-0.471526,-0.493149,0.351354,-0.295099,-0.070094,1.063742,-0.497955,-0.45352,0.359621,-0.251342,-0.120271,1.042811,-0.480339,-0.378488,0.299626,-0.310995,-0.076949,1.015164,-0.544828,-0.509541,0.202493,-0.159857,-0.144373
2,0.994292,-0.503777,-0.415896,0.602034,-0.201046,0.007461,1.007067,-0.373326,-0.517094,0.492425,-0.239941,-0.194189,1.038693,-0.392043,-0.521553,0.432482,-0.209018,-0.196815,0.991837,-0.512952,-0.595581,0.516878,-0.244655,-0.10358
3,0.998513,-0.493482,-0.549526,0.414072,-0.421606,-0.340115,1.014065,-0.511095,-0.522438,0.475643,-0.382824,-0.144281,0.909074,-0.422662,-0.52129,0.522064,-0.21194,-0.068825,1.010669,-0.400698,-0.557727,0.437918,-0.363424,-0.439687
4,1.025528,-0.403731,-0.604975,0.411801,-0.235602,-0.3113,0.931391,-0.515376,-0.583404,0.4211,-0.480449,-0.188384,0.966939,-0.482554,-0.675872,0.308568,-0.312589,0.081561,1.10653,-0.421649,-0.556122,0.471841,-0.348061,-0.030814
5,1.00171,-0.344797,-0.598608,0.464233,-0.345709,-0.082362,1.050183,-0.40133,-0.701552,0.280519,-0.273322,-0.044421,0.945373,-0.390873,-0.487652,0.571733,-0.138114,-0.210776,0.943885,-0.374572,-0.545954,0.469943,-0.320644,-0.149124
6,0.995682,-0.388582,-0.648979,0.351056,-0.137534,-0.170167,0.973582,-0.405254,-0.631663,0.56961,-0.389559,-0.110003,0.949188,-0.335264,-0.652854,0.347482,-0.313312,-0.036559,0.939856,-0.388847,-0.56598,0.522309,-0.189503,-0.172435
7,0.997836,-0.269141,-0.61277,0.357602,-0.109089,-0.20332,1.037799,-0.369995,-0.549048,0.319538,-0.102747,-0.084139,0.960873,-0.247148,-0.583666,0.371231,-0.282804,-0.251959,0.907938,-0.32242,-0.610561,0.231665,-0.341736,-0.220747
8,0.919099,-0.291607,-0.609365,0.600284,-0.239763,-0.150661,0.963921,-0.328568,-0.589382,0.506869,-0.359593,-0.117522,1.00126,-0.428188,-0.608136,0.277255,-0.374587,-0.190914,0.913914,-0.292197,-0.630516,0.299296,-0.176024,-0.212214
9,0.883774,-0.404198,-0.643209,0.451397,-0.207677,-0.084815,0.96451,-0.413182,-0.688508,0.404672,-0.227545,-0.263814,0.957386,-0.35533,-0.733067,0.474179,-0.344604,-0.319953,0.90934,-0.387781,-0.635632,0.403146,-0.2255,-0.372213
10,0.990049,-0.298871,-0.580942,0.455123,-0.191089,-0.197858,0.997964,-0.360026,-0.661424,0.559122,-0.202829,-0.051904,1.029147,-0.31167,-0.514386,0.462066,-0.205572,-0.203994,1.037795,-0.336944,-0.601227,0.572472,-0.203214,-0.182443
11,0.943264,-0.365841,-0.632292,0.546703,-0.290773,-0.189806,0.928063,-0.423354,-0.700018,0.428159,-0.196672,-0.232822,0.893577,-0.396986,-0.706789,0.222617,-0.289131,-0.29583,0.943232,-0.29426,-0.658285,0.391891,-0.316765,-0.002611
12,0.948654,-0.3122,-0.746273,0.3988,-0.21833,-0.17928,1.029502,-0.281871,-0.686549,0.534874,-0.109762,-0.141151,0.932279,-0.199709,-0.752669,0.466999,-0.182454,-0.099455,1.014619,-0.208369,-0.646928,0.516533,-0.386567,-0.03884
13,0.964645,-0.242357,-0.702544,0.597793,-0.247439,-0.236054,0.960928,-0.249941,-0.67474,0.537707,-0.289581,-0.181626,0.970301,-0.258005,-0.71624,0.440399,-0.090446,-0.17697,0.96412,-0.231171,-0.63232,0.557264,-0.265915,-0.133723
14,1.018103,-0.223745,-0.665984,0.434943,-0.21635,-0.27078,0.934753,-0.272779,-0.729839,0.32568,-0.161889,-0.092568,0.939949,-0.161062,-0.635915,0.504154,-0.247021,-0.357795,0.991266,-0.182935,-0.720368,0.496974,-0.118405,-0.383399
15,1.018213,-0.207624,-0.706319,0.38882,-0.11899,-0.095213,0.961202,-0.243389,-0.779811,0.452907,-0.132613,-0.104613,0.944493,-0.167365,-0.804435,0.421559,-0.349587,-0.302636,0.996134,-0.235002,-0.77462,0.515737,-0.085877,-0.32709
16,0.926451,-0.342145,-0.822056,0.598465,-0.253681,-0.412281,0.96304,-0.090089,-0.79075,0.494967,-0.200946,-0.270622,0.96645,-0.209028,-0.770459,0.553692,-0.508845,-0.041474,0.8997,-0.176325,-0.749436,0.431601,-0.314457,-0.315812
17,1.019272,-0.164281,-0.756352,0.283892,-0.09294,-0.291576,0.943837,-0.246114,-0.779582,0.436212,-0.300176,-0.304914,0.898109,-0.154496,-0.781605,0.325433,-0.172867,-0.368674,0.876102,-0.213614,-0.821449,0.699226,-0.190406,-0.117937
18,0.949881,-0.161503,-0.793896,0.370559,-0.197559,-0.132594,0.920148,-0.199693,-0.74899,0.439656,-0.263484,-0.114278,0.834827,-0.263282,-0.741039,0.526002,-0.020794,-0.213405,0.964006,-0.130929,-0.724889,0.367629,-0.123359,-0.305115
19,0.935887,-0.112359,-0.717334,0.31339,-0.222644,-0.229081,0.937994,-0.166661,-0.798722,0.566754,-0.109395,-0.149326,0.933844,-0.09548,-0.817734,0.359415,-0.241203,-0.269133,0.849524,-0.156463,-0.761808,0.515154,-0.007883,-0.27863
20,0.930487,-0.08712,-0.743303,0.444848,-0.25153,-0.130076,0.912752,-0.194771,-0.67374,0.550245,-0.147898,-0.244167,0.944084,-0.105929,-0.807256,0.51405,-0.218283,-0.288594,0.937032,-0.112639,-0.770006,0.536148,-0.18648,-0.289431
21,0.88479,-0.200531,-0.74065,0.258495,-0.328629,-0.167321,0.929664,-0.121009,-0.815677,0.389449,-0.275005,-0.308854,0.952937,-0.104117,-0.834119,0.395859,-0.299174,-0.27278,0.824496,-0.123246,-0.796638,0.413046,-0.283533,-0.09958
22,0.889309,-0.132746,-0.819209,0.517104,-0.368174,-0.220671,0.886855,-0.200546,-0.799142,0.411731,-0.194012,-0.318816,0.80421,-0.151933,-0.830132,0.497564,-0.141538,-0.393414,0.953203,-0.114288,-0.85096,0.408421,-0.27647,-0.364224
23,0.956255,-0.150827,-0.793401,0.289011,-0.241697,-0.207948,0.997028,-0.084913,-0.804722,0.380033,-0.106744,-0.017998,0.777167,-0.007793,-0.945808,0.44609,-0.061966,-0.185559,0.996813,0.023617,-0.813671,0.606951,-0.090098,-0.359259
24,0.865656,0.017635,-0.87222,0.381263,-0.316114,-0.179222,0.940708,-0.084444,-0.754454,0.479319,-0.265973,-0.296533,0.91496,-0.112198,-0.818672,0.285542,-0.148766,-0.087997,0.975795,-0.189556,-0.828552,0.500002,-0.391228,-0.155195
25,0.818528,-0.110008,-0.92066,0.442456,-0.208459,-0.223631,0.930725,-0.045995,-0.795264,0.409618,-0.046033,-0.3333,0.870387,-0.030155,-0.750398,0.231683,-0.126894,-0.155001,0.949252,-0.039445,-0.948886,0.380525,-0.150452,-0.487541
26,0.909405,0.040497,-0.786601,0.413376,-0.165958,-0.183508,0.843946,-0.012498,-0.790496,0.351489,-0.042611,-0.345271,0.875713,-0.074672,-0.859366,0.265898,-0.078542,-0.087088,0.878272,-0.089039,-0.878195,0.362212,-0.16224,-0.118059
27,0.830604,0.059571,-0.901847,0.357055,-0.025225,-0.214151,0.819312,-0.000365,-0.819629,0.337784,-0.004006,-0.318576,0.913882,0.002118,-0.820842,0.42663,-0.212706,-0.099764,0.941364,0.052291,-0.743165,0.31035,-0.027788,-0.377546
28,0.856674,-0.043867,-0.778962,0.353392,-0.024057,-0.211384,0.811025,-0.064323,-0.977507,0.43915,-0.072327,-0.336109,0.853878,0.020688,-0.857936,0.416373,-0.187629,-0.44714,0.783215,0.050185,-0.892117,0.393741,-0.108695,-0.244583
29,0.865035,0.007932,-0.898293,0.413994,-0.111326,-0.193177,0.806129,0.033579,-0.888048,0.493336,0.042511,-0.252882,0.822698,0.033364,-0.827594,0.596147,-0.157509,-0.249989,0.928927,0.003473,-0.743786,0.321908,-0.174125,-0.238156
30,0.852222,0.02438,-0.926599,0.345529,-0.03108,-0.282121,0.838752,0.108275,-0.941708,0.239393,0.043378,-0.417175,0.814955,0.004531,-0.814294,0.300415,-0.172941,-0.303938,0.860598,0.011136,-0.855808,0.497451,-0.139927,-0.250398
31,0.885179,0.072439,-0.824143,0.403549,0.07965,-0.371941,0.801843,0.120057,-0.866887,0.385553,-0.230838,-0.373184,0.876909,0.060069,-0.90773,0.487557,-0.09228,-0.199452,0.869434,0.016153,-0.885037,0.426631,-0.184195,-0.333066
32,0.923664,0.1453,-0.815058,0.503167,-0.150438,-0.434404,0.797546,0.139825,-0.933557,0.512458,-0.085869,-0.239901,0.803655,0.020612,-0.916046,0.363531,-0.157054,-0.138859,0.837648,0.099144,-0.935519,0.411341,-0.133269,-0.306248
33,0.847735,0.076129,-0.934014,0.326901,-0.153624,-0.372153,0.845762,0.100865,-0.863608,0.488722,-0.111331,-0.242098,0.856188,0.088535,-0.81885,0.324563,-0.092924,-0.344628,0.822409,0.067765,-0.895452,0.32194,-0.183346,-0.181774
34,0.758183,0.088143,-0.982769,0.496318,0.00444,-0.447721,0.776828,0.137407,-0.94539,0.279108,-0.100067,-0.409309,0.756064,0.126137,-0.905246,0.526677,-0.092261,-0.243883,0.750958,0.061987,-0.854553,0.47943,-0.126343,-0.327173
35,0.765852,0.060232,-0.882546,0.520073,-0.167423,-0.4664,0.712798,0.213884,-0.890369,0.318363,0.06779,-0.237986,0.80085,0.085702,-0.959479,0.407261,0.016839,-0.184845,0.877242,0.16582,-0.969514,0.354476,-0.149983,-0.377374
36,0.816634,0.188944,-0.852189,0.582129,0.077113,-0.392206,0.733665,0.097415,-0.897518,0.235869,-0.093389,-0.427649,0.816357,0.163293,-1.009127,0.317361,-0.033521,-0.28553,0.690274,0.150019,-0.940636,0.333577,-0.127932,-0.181117
37,0.751171,0.22248,-0.908381,0.238382,0.118108,-0.41554,0.796361,0.156838,-0.841309,0.412775,0.007027,-0.123874,0.782938,0.199272,-0.969279,0.352048,-0.138915,-0.279422,0.796266,0.234763,-0.945419,0.394053,0.091678,-0.415029
38,0.732565,0.279289,-0.893953,0.392661,0.017144,-0.291346,0.763817,0.141025,-1.006453,0.164928,0.066021,-0.279142,0.690509,0.129701,-0.88501,0.303417,-0.211282,-0.469143,0.733059,0.190648,-1.042862,0.602772,-0.093815,-0.425661
39,0.706904,0.186236,-0.904464,0.406396,-0.077155,-0.399413,0.710212,0.196618,-0.942061,0.368063,-0.053558,-0.187482,0.709428,0.16518,-0.953546,0.39564,-0.041035,-0.291009,0.747602,0.194601,-0.943275,0.602216,0.019853,-0.413253
40,0.721775,0.177106,-0.979831,0.207527,-0.120596,-0.321315,0.693522,0.258088,-0.974903,0.47805,-0.152738,-0.417549,0.74587,0.203947,-0.967967,0.094838,0.057842,-0.37867,0.697988,0.230072,-0.969339,0.2015,-0.12041,-0.305322
41,0.650323,0.174215,-0.935424,0.423776,0.103692,-0.214698,0.622371,0.182856,-0.928313,0.428997,-0.207471,-0.376934,0.657564,0.309824,-1.008386,0.308081,0.122973,-0.526506,0.656074,0.221583,-0.934547,0.326544,0.013749,-0.385932
42,0.691862,0.234477,-0.978299,0.462196,-0.090438,-0.213161,0.721775,0.237559,-0.955746,0.281486,-0.094588,-0.342002,0.579622,0.276057,-0.971041,0.267364,-0.025254,-0.376074,0.684933,0.240444,-1.001542,0.311469,0.002959,-0.327607
43,0.712164,0.271831,-0.912587,0.158524,-0.076241,-0.474063,0.771851,0.346052,-1.014754,0.305724,0.003985,-0.448874,0.638797,0.270056,-0.889922,0.312831,-0.081157,-0.178052,0.700919,0.33031,-0.992946,0.387371,-0.130304,-0.342232
44,0.677709,0.308369,-0.864867,0.302778,-0.029739,-0.294713,0.633961,0.3217,-1.03439,0.403956,0.049414,-0.290467,0.782085,0.215002,-0.937068,0.477766,0.001372,-0.404897,0.564865,0.24081,-0.870086,0.436684,0.134593,-0.441562
