sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,0.996388,-0.500281,-0.496454,0.42421,-0.336648,-0.106929,0.994971,-0.503273,-0.50286,0.458815,-0.341084,-0.124577,1.003341,-0.506305,-0.5003,0.42976,-0.327643,-0.094429,1.010093,-0.502066,-0.508047,0.427119,-0.333854,-0.095572
1,1.001011,-0.480257,-0.523433,0.427107,-0.309771,-0.120276,1.001635,-0.483768,-0.514106,0.429603,-0.328716,-0.099944,1.001419,-0.485915,-0.510943,0.417411,-0.320059,-0.093037,0.998272,-0.484703,-0.508074,0.443931,-0.336506,-0.107735
2,0.999451,-0.461218,-0.526222,0.425669,-0.319994,-0.116755,0.999449,-0.471941,-0.535977,0.453616,-0.324868,-0.104507,1.000459,-0.471554,-0.52006,0.448724,-0.327593,-0.126957,1.007708,-0.462594,-0.531197,0.446293,-0.319888,-0.103199
3,1.008035,-0.452058,-0.542792,0.449266,-0.330569,-0.110027,0.999189,-0.44946,-0.556489,0.430186,-0.328123,-0.140643,1.003981,-0.453747,-0.551673,0.454007,-0.319482,-0.145052,0.995546,-0.448993,-0.547171,0.441393,-0.327905,-0.113061
4,1.001365,-0.436486,-0.56359,0.457893,-0.303545,-0.161043,1.001723,-0.438169,-0.569955,0.452238,-0.291942,-0.127601,0.991265,-0.442991,-0.569422,0.458198,-0.326127,-0.150937,1.002393,-0.437873,-0.554894,0.449649,-0.310289,-0.123523
5,0.979787,-0.423586,-0.582812,0.469598,-0.300108,-0.140191,1.002578,-0.419038,-0.579363,0.42772,-0.318797,-0.144965,0.999819,-0.420268,-0.582483,0.45834,-0.308378,-0.148568,0.990978,-0.414648,-0.592061,0.457002,-0.31862,-0.147416
6,0.991174,-0.402292,-0.593808,0.460286,-0.306802,-0.160128,0.993264,-0.393768,-0.600214,0.450272,-0.300261,-0.160104,0.997522,-0.401607,-0.591997,0.453667,-0.311136,-0.159741,0.998362,-0.392635,-0.595103,0.451906,-0.296722,-0.142233
7,0.99195,-0.382228,-0.604858,0.435821,-0.30091,-0.173734,0.990075,-0.381261,-0.614321,0.446404,-0.292219,-0.166638,0.984904,-0.377537,-0.614619,0.457763,-0.294636,-0.154675,0.992065,-0.381429,-0.608848,0.450632,-0.263013,-0.159294
8,0.9742,-0.369087,-0.618739,0.439786,-0.289052,-0.173892,0.988866,-0.357975,-0.622678,0.456602,-0.27042,-0.145221,1.000766,-0.367396,-0.622973,0.471139,-0.319127,-0.160379,0.987192,-0.367048,-0.620226,0.453012,-0.303665,-0.18378
9,0.972631,-0.350644,-0.654021,0.457851,-0.282401,-0.173762,0.985727,-0.346436,-0.640035,0.458062,-0.285363,-0.184727,0.986769,-0.337296,-0.636611,0.46522,-0.292745,-0.178669,0.983889,-0.350769,-0.646346,0.466231,-0.292801,-0.169624
10,0.983219,-0.329429,-0.65108,0.453291,-0.275864,-0.185539,0.989516,-0.328483,-0.647969,0.456124,-0.267574,-0.176851,0.986022,-0.326893,-0.654469,0.452987,-0.280444,-0.185392,0.986991,-0.327675,-0.655908,0.443426,-0.29017,-0.178458
