sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,1.004202,-0.491769,-0.500849,0.407066,-0.316468,-0.111974,0.995068,-0.493853,-0.51066,0.427185,-0.330591,-0.103393,1.006351,-0.502832,-0.507567,0.419498,-0.309597,-0.105129,1.004164,-0.490547,-0.497007,0.425537,-0.324114,-0.07843
1,1.004744,-0.483011,-0.509868,0.415082,-0.322799,-0.111407,0.994114,-0.488187,-0.511984,0.423387,-0.30361,-0.113498,1.002592,-0.48357,-0.515466,0.445125,-0.313842,-0.137859,0.995271,-0.480745,-0.514522,0.434392,-0.322268,-0.098258
2,1.000389,-0.465508,-0.539519,0.43223,-0.312077,-0.130122,1.003249,-0.462608,-0.531409,0.440384,-0.330806,-0.097291,0.996027,-0.469207,-0.534055,0.424429,-0.311379,-0.135883,0.997296,-0.467121,-0.534788,0.411709,-0.314173,-0.112701
3,0.987993,-0.447978,-0.545744,0.431387,-0.296122,-0.139976,0.986796,-0.447202,-0.542691,0.417884,-0.322043,-0.125872,1.001181,-0.445042,-0.542268,0.433144,-0.316099,-0.124076,0.995922,-0.443369,-0.55322,0.432934,-0.305411,-0.114521
4,0.999696,-0.429323,-0.572034,0.442296,-0.284507,-0.119802,0.994238,-0.428876,-0.565371,0.422254,-0.305195,-0.126861,1.010301,-0.439838,-0.561492,0.410941,-0.285098,-0.123226,0.999011,-0.429427,-0.567599,0.423932,-0.300173,-0.124417
5,0.993223,-0.421485,-0.576597,0.415543,-0.300115,-0.153856,0.995091,-0.422716,-0.582405,0.432824,-0.287876,-0.145007,0.985507,-0.413584,-0.578477,0.426624,-0.294777,-0.142736,1.000578,-0.419274,-0.582467,0.424386,-0.298261,-0.14494
6,0.992846,-0.38703,-0.605723,0.432729,-0.28313,-0.151606,0.991942,-0.406512,-0.595431,0.433047,-0.297249,-0.158539,0.990536,-0.409236,-0.602995,0.440657,-0.28238,-0.143871,0.992002,-0.401918,-0.59914,0.425623,-0.286889,-0.148806
7,0.996479,-0.375729,-0.610889,0.438275,-0.278676,-0.147825,0.989925,-0.3823,-0.612475,0.423701,-0.293422,-0.143116,0.999704,-0.387204,-0.61193,0.416712,-0.274611,-0.147769,0.999015,-0.381072,-0.611487,0.417611,-0.293554,-0.176641
8,0.989215,-0.364993,-0.619092,0.448474,-0.292779,-0.147692,0.98886,-0.360019,-0.632402,0.427962,-0.26274,-0.166788,0.996586,-0.374346,-0.625924,0.419379,-0.266631,-0.164672,0.986862,-0.35843,-0.622477,0.439902,-0.277574,-0.162293
9,0.990858,-0.343221,-0.639779,0.451932,-0.268088,-0.164211,0.983885,-0.340464,-0.65178,0.424659,-0.253024,-0.160553,0.984425,-0.34533,-0.635364,0.43716,-0.274098,-0.190473,0.985775,-0.347342,-0.638264,0.44716,-0.274457,-0.163352
