sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,0.999464,-0.496289,-0.509445,0.391118,-0.300937,-0.082615,0.998454,-0.495556,-0.501795,0.423026,-0.322783,-0.112983,1.007961,-0.514348,-0.492315,0.425224,-0.321758,-0.112715,0.992339,-0.498227,-0.485871,0.409624,-0.329348,-0.09771
1,0.998163,-0.479921,-0.515082,0.422956,-0.319328,-0.106603,0.996564,-0.479197,-0.520628,0.41848,-0.310483,-0.090223,0.998318,-0.48567,-0.527777,0.420408,-0.303205,-0.11387,1.000439,-0.478528,-0.511466,0.418049,-0.295824,-0.127113
2,1.000517,-0.471011,-0.526591,0.422286,-0.316484,-0.10454,1.00116,-0.454804,-0.524157,0.427333,-0.308036,-0.125984,1.000831,-0.469319,-0.529256,0.431532,-0.305983,-0.106575,0.995139,-0.463213,-0.534739,0.421356,-0.289652,-0.10733
3,0.992053,-0.448036,-0.552825,0.405413,-0.313925,-0.151671,0.99806,-0.451278,-0.556658,0.426215,-0.290259,-0.120685,1.006297,-0.449118,-0.547493,0.425196,-0.29598,-0.134663,1.003933,-0.451796,-0.547148,0.414156,-0.303706,-0.131081
4,1.007578,-0.434707,-0.55808,0.404228,-0.309975,-0.124258,0.99591,-0.440274,-0.567234,0.430377,-0.283498,-0.14481,1.010886,-0.436083,-0.550968,0.418589,-0.304465,-0.133683,1.000138,-0.438115,-0.569368,0.42675,-0.295118,-0.126909
5,0.996916,-0.4128,-0.573656,0.433161,-0.283427,-0.15865,0.989123,-0.416147,-0.580685,0.410672,-0.279219,-0.129408,0.992838,-0.410762,-0.573132,0.433974,-0.298134,-0.143858,1.000867,-0.421381,-0.582499,0.409256,-0.280434,-0.127823
6,0.999072,-0.401089,-0.60147,0.430261,-0.284672,-0.139805,0.996445,-0.401643,-0.593267,0.422922,-0.271209,-0.139648,0.990923,-0.39857,-0.594634,0.417993,-0.283326,-0.130329,1.000927,-0.39084,-0.588275,0.419819,-0.299774,-0.161304
7,1.003126,-0.379656,-0.610952,0.421125,-0.281604,-0.146845,1.000972,-0.379648,-0.610039,0.43325,-0.25636,-0.163239,0.984589,-0.383879,-0.605904,0.428446,-0.26506,-0.136964,0.993198,-0.379711,-0.622729,0.420648,-0.279497,-0.153732
8,0.995774,-0.367119,-0.622881,0.426864,-0.264252,-0.156724,0.981406,-0.366642,-0.622751,0.419137,-0.272489,-0.14645,0.990195,-0.361124,-0.618459,0.433582,-0.268936,-0.144875,0.996705,-0.368305,-0.629588,0.414899,-0.277031,-0.168553
9,0.988575,-0.350151,-0.64314,0.416568,-0.260782,-0.165759,0.978966,-0.339859,-0.64066,0.425303,-0.277978,-0.160782,0.974627,-0.342221,-0.63547,0.441175,-0.269491,-0.172153,0.983686,-0.354809,-0.63266,0.424892,-0.261835,-0.152681
10,0.981363,-0.322054,-0.657256,0.424593,-0.258964,-0.169662,0.986448,-0.330079,-0.646923,0.410515,-0.25605,-0.165193,0.982278,-0.330668,-0.65153,0.418568,-0.249052,-0.184275,0.97747,-0.33313,-0.651086,0.425911,-0.261095,-0.181459
11,0.973568,-0.308496,-0.672312,0.418225,-0.262837,-0.166393,0.985513,-0.306405,-0.670987,0.434717,-0.234681,-0.169843,0.970865,-0.307195,-0.673166,0.402406,-0.244511,-0.169178,0.974614,-0.314053,-0.662069,0.424706,-0.259807,-0.175298
12,0.972278,-0.294111,-0.671688,0.430724,-0.229906,-0.204985,0.972903,-0.30128,-0.689241,0.418648,-0.24946,-0.192287,0.968229,-0.29236,-0.688611,0.444604,-0.250364,-0.191137,0.975984,-0.291225,-0.689643,0.44005,-0.249806,-0.196611
13,0.976579,-0.277994,-0.693368,0.43955,-0.23015,-0.193158,0.981471,-0.27716,-0.685306,0.431029,-0.230715,-0.184445,0.966396,-0.282262,-0.693787,0.426993,-0.23671,-0.177219,0.970764,-0.281427,-0.689458,0.425111,-0.236603,-0.213812
14,0.96179,-0.259065,-0.700758,0.431421,-0.226534,-0.207912,0.9639,-0.257879,-0.700631,0.435737,-0.234663,-0.199052,0.964004,-0.255174,-0.710293,0.422655,-0.233305,-0.219584,0.968088,-0.254056,-0.701591,0.451846,-0.250961,-0.194938
15,0.964776,-0.240324,-0.720411,0.444902,-0.233289,-0.213203,0.96461,-0.236278,-0.715882,0.418383,-0.217676,-0.212144,0.963226,-0.229321,-0.728356,0.433508,-0.214834,-0.200706,0.959783,-0.243406,-0.713688,0.415321,-0.246375,-0.202348
16,0.958277,-0.21609,-0.731453,0.427435,-0.200441,-0.215819,0.963005,-0.215068,-0.741195,0.435266,-0.224584,-0.230957,0.960227,-0.217515,-0.745298,0.444466,-0.219866,-0.222335,0.961915,-0.211773,-0.733813,0.432869,-0.209828,-0.214671
17,0.949514,-0.205823,-0.755262,0.431437,-0.197612,-0.219114,0.94558,-0.205052,-0.746722,0.435992,-0.198741,-0.220832,0.953348,-0.20239,-0.743151,0.42045,-0.204325,-0.235011,0.948655,-0.196006,-0.749492,0.425599,-0.220309,-0.227784
18,0.94414,-0.178421,-0.763058,0.419426,-0.199716,-0.233967,0.943064,-0.187321,-0.764149,0.442189,-0.197826,-0.231102,0.949687,-0.182522,-0.762374,0.423829,-0.205648,-0.216605,0.934194,-0.182299,-0.75428,0.430064,-0.197035,-0.228626
