sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,0.999018,-0.495048,-0.505364,0.327316,-0.251226,-0.051634,0.99945,-0.496558,-0.501584,0.314237,-0.255241,-0.058203,0.996755,-0.493889,-0.507829,0.330489,-0.22577,-0.087104,0.997091,-0.498918,-0.496434,0.324397,-0.249884,-0.078285
1,0.99329,-0.484499,-0.518826,0.32908,-0.255734,-0.075231,1.002157,-0.47671,-0.518642,0.337194,-0.234477,-0.091433,1.002748,-0.484327,-0.521357,0.312765,-0.24828,-0.054435,1.004848,-0.481917,-0.51219,0.326298,-0.232906,-0.066306
2,0.99376,-0.469126,-0.531746,0.314074,-0.237046,-0.079529,0.999552,-0.461795,-0.530368,0.338396,-0.253407,-0.088405,0.993145,-0.46497,-0.531125,0.30412,-0.230829,-0.09084,1.005342,-0.469115,-0.529717,0.318361,-0.226806,-0.079821
3,0.994053,-0.449451,-0.550853,0.340831,-0.241269,-0.101659,1.001342,-0.450647,-0.540577,0.319677,-0.237806,-0.088967,1.004271,-0.455466,-0.553904,0.31557,-0.236209,-0.094163,0.991901,-0.454885,-0.551784,0.323898,-0.235165,-0.090233
4,0.987848,-0.430662,-0.569357,0.320791,-0.234708,-0.089144,0.999924,-0.4319,-0.561934,0.332508,-0.237305,-0.092625,0.989112,-0.422261,-0.564062,0.331755,-0.238056,-0.095934,0.989315,-0.429858,-0.564327,0.322476,-0.246041,-0.093523
5,0.993054,-0.422413,-0.583445,0.328977,-0.222194,-0.106929,0.990612,-0.412009,-0.583421,0.315397,-0.232418,-0.114232,1.009346,-0.415549,-0.580146,0.31896,-0.238182,-0.113734,0.987026,-0.416746,-0.582794,0.333636,-0.238911,-0.109539
6,0.99969,-0.396217,-0.600511,0.318313,-0.222099,-0.110948,0.994214,-0.399554,-0.599197,0.331771,-0.228828,-0.12088,0.993155,-0.401306,-0.594156,0.326951,-0.208257,-0.098577,0.983438,-0.403826,-0.597342,0.32625,-0.222674,-0.112242
7,0.993791,-0.377804,-0.607533,0.328833,-0.209604,-0.113719,0.991209,-0.384004,-0.59891,0.341556,-0.220334,-0.104008,0.995029,-0.379128,-0.607022,0.353145,-0.215964,-0.119137,0.996564,-0.381939,-0.603995,0.315438,-0.229595,-0.118986
8,0.986791,-0.360979,-0.624322,0.340234,-0.214531,-0.131943,0.990711,-0.368094,-0.621954,0.338584,-0.222932,-0.116839,0.984399,-0.365378,-0.624621,0.341985,-0.209302,-0.115405,0.978854,-0.367915,-0.622705,0.331445,-0.217658,-0.113263
9,0.988817,-0.348236,-0.634399,0.341964,-0.210669,-0.119147,0.980883,-0.340501,-0.63712,0.335776,-0.208049,-0.125135,0.981856,-0.354974,-0.640309,0.318096,-0.214436,-0.130884,0.986341,-0.351553,-0.641333,0.341734,-0.221918,-0.125518
10,0.980687,-0.329557,-0.659726,0.346031,-0.186365,-0.125372,0.97965,-0.325861,-0.652524,0.335317,-0.197875,-0.131283,0.991387,-0.335224,-0.657012,0.330034,-0.193023,-0.135001,0.984236,-0.323447,-0.650447,0.344979,-0.203269,-0.129741
11,0.972029,-0.307379,-0.663291,0.343966,-0.198408,-0.143707,0.972639,-0.300584,-0.663685,0.337861,-0.18942,-0.159635,0.991497,-0.308515,-0.662223,0.34295,-0.208299,-0.141346,0.969742,-0.30482,-0.665225,0.318852,-0.204479,-0.126223
12,0.968968,-0.289756,-0.680216,0.349326,-0.191502,-0.149804,0.976223,-0.287333,-0.688579,0.338489,-0.212324,-0.158081,0.974563,-0.286196,-0.680874,0.332453,-0.195296,-0.131578,0.977997,-0.297075,-0.685911,0.335624,-0.180416,-0.157195
