sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,0.992154,-0.523553,-0.472204,0.53846,-0.598002,-0.193374,0.984353,-0.489747,-0.51066,0.690906,-0.474881,-0.212222,1.004677,-0.458276,-0.424012,0.602559,-0.40913,-0.199464,0.985936,-0.521543,-0.552573,0.599782,-0.511461,-0.076388
1,0.971189,-0.496223,-0.506808,0.567431,-0.50121,-0.195,1.054228,-0.544622,-0.52463,0.711421,-0.49184,-0.169588,0.982063,-0.49545,-0.538111,0.671621,-0.515166,-0.16218,0.928736,-0.479433,-0.50438,0.654033,-0.523706,-0.019401
2,0.967519,-0.529394,-0.525885,0.627842,-0.578703,-0.107554,0.99065,-0.480735,-0.539118,0.666601,-0.540469,-0.095172,1.024932,-0.485233,-0.563393,0.676623,-0.543515,-0.134406,0.99783,-0.42823,-0.53551,0.515676,-0.559213,-0.215717
3,0.992146,-0.434406,-0.623902,0.541478,-0.493481,-0.147091,1.019622,-0.381365,-0.580365,0.605274,-0.382257,-0.211088,1.028033,-0.469383,-0.49461,0.612009,-0.533253,-0.236217,0.984575,-0.411615,-0.481822,0.633169,-0.417204,-0.149316
4,0.997653,-0.47434,-0.61907,0.575246,-0.446225,-0.157787,1.065239,-0.462042,-0.567637,0.703953,-0.472293,-0.174356,0.995028,-0.483967,-0.556097,0.613083,-0.469587,-0.190456,1.022676,-0.395276,-0.561599,0.608999,-0.386036,-0.119234
5,0.967254,-0.428636,-0.59065,0.812625,-0.423115,-0.226258,0.995128,-0.48427,-0.571493,0.638587,-0.430918,-0.162259,0.961106,-0.393615,-0.526978,0.659523,-0.482999,-0.30286,0.988507,-0.468905,-0.601404,0.713767,-0.514217,-0.216562
6,1.013505,-0.402432,-0.602855,0.694445,-0.486315,-0.374382,0.995447,-0.384588,-0.65301,0.730979,-0.4114,-0.315061,0.910893,-0.368393,-0.610913,0.619752,-0.443126,-0.247813,0.998288,-0.416701,-0.587118,0.732311,-0.356797,-0.264988
7,0.984271,-0.373306,-0.639432,0.705842,-0.349065,-0.203997,0.990967,-0.381665,-0.546393,0.744506,-0.53444,-0.308394,0.973995,-0.365982,-0.606333,0.71817,-0.502835,-0.389245,1.007393,-0.376335,-0.558402,0.727471,-0.454555,-0.216969
8,0.932935,-0.363323,-0.624772,0.548416,-0.343107,-0.301692,1.017127,-0.370205,-0.651061,0.658496,-0.496218,-0.174767,0.969692,-0.329774,-0.581279,0.740911,-0.393889,-0.280583,1.001725,-0.367499,-0.677554,0.664138,-0.387547,-0.241124
9,0.992731,-0.358265,-0.683264,0.674237,-0.374858,-0.192069,0.971036,-0.266736,-0.644997,0.675561,-0.405038,-0.212172,0.981952,-0.359976,-0.642661,0.656619,-0.467573,-0.258101,1.019794,-0.408783,-0.676813,0.634052,-0.494024,-0.271371
10,0.998518,-0.364618,-0.644235,0.739731,-0.397993,-0.295407,0.967176,-0.308642,-0.613232,0.739232,-0.402009,-0.351541,1.00176,-0.330882,-0.701457,0.565228,-0.363939,-0.291229,1.013306,-0.338494,-0.642151,0.777508,-0.410909,-0.268718
11,0.939784,-0.342677,-0.689574,0.675285,-0.511005,-0.380409,0.972342,-0.304701,-0.621077,0.624371,-0.403223,-0.218239,0.959408,-0.310233,-0.7424,0.653078,-0.345622,-0.369667,1.002236,-0.311935,-0.74629,0.775572,-0.333233,-0.28907
12,1.008888,-0.279969,-0.629923,0.76913,-0.294585,-0.416619,1.020325,-0.326302,-0.690536,0.655843,-0.32938,-0.392941,0.960035,-0.291157,-0.671605,0.491557,-0.38605,-0.336971,1.000706,-0.24481,-0.689397,0.573706,-0.308437,-0.378436
13,0.941224,-0.298405,-0.697249,0.681815,-0.462808,-0.341602,0.955857,-0.317683,-0.656678,0.736719,-0.339475,-0.301188,1.013543,-0.291417,-0.732561,0.651156,-0.319288,-0.247794,1.014885,-0.262418,-0.696149,0.725198,-0.444892,-0.227332
14,0.955948,-0.250164,-0.664934,0.619112,-0.320652,-0.366489,0.967894,-0.262279,-0.638772,0.612929,-0.381922,-0.408127,0.947027,-0.243244,-0.714073,0.622802,-0.295303,-0.256936,0.873748,-0.224952,-0.680028,0.793344,-0.41706,-0.331896
15,1.001269,-0.202073,-0.686458,0.665542,-0.341274,-0.230271,0.959283,-0.309493,-0.693905,0.629734,-0.397628,-0.231473,0.938258,-0.269486,-0.713911,0.806302,-0.337942,-0.27145,0.928825,-0.214535,-0.708799,0.592352,-0.377535,-0.33841
16,0.95426,-0.274536,-0.725749,0.804894,-0.431739,-0.342261,0.953294,-0.222599,-0.736252,0.667521,-0.373505,-0.290925,0.955101,-0.156998,-0.708476,0.577332,-0.365144,-0.44555,1.027881,-0.197136,-0.716542,0.727928,-0.359942,-0.264343
17,0.89059,-0.268268,-0.741631,0.773356,-0.333394,-0.369944,0.932951,-0.174591,-0.794942,0.664247,-0.26153,-0.398711,0.885621,-0.12261,-0.71552,0.732123,-0.356152,-0.204236,1.01035,-0.156457,-0.739552,0.769389,-0.363668,-0.555641
18,0.943303,-0.204978,-0.78996,0.627853,-0.264827,-0.186999,0.885292,-0.178306,-0.719176,0.677275,-0.289631,-0.266797,0.908286,-0.259777,-0.751937,0.59732,-0.468823,-0.388879,0.924233,-0.152134,-0.793214,0.613954,-0.294608,-0.478749
19,0.931725,-0.180841,-0.769284,0.659673,-0.337104,-0.361236,0.912507,-0.201319,-0.791563,0.71322,-0.293132,-0.386417,0.909991,-0.134116,-0.784247,0.667398,-0.273551,-0.276003,0.934926,-0.11249,-0.765061,0.715727,-0.318476,-0.52194
20,0.960132,-0.135083,-0.731096,0.690088,-0.325207,-0.381635,0.93941,-0.150902,-0.765835,0.740126,-0.380097,-0.546966,1.01039,-0.189263,-0.785865,0.759881,-0.286063,-0.31528,0.946597,-0.183692,-0.738268,0.754065,-0.32754,-0.316511
21,0.854787,-0.15421,-0.785896,0.650776,-0.275409,-0.476596,0.855696,-0.138778,-0.850668,0.674627,-0.296525,-0.281173,0.84706,-0.104058,-0.773794,0.628739,-0.314398,-0.32572,0.96451,-0.094486,-0.837859,0.723287,-0.329568,-0.340671
22,0.947083,-0.142704,-0.778808,0.624555,-0.284114,-0.410495,0.947075,-0.150904,-0.880944,0.631661,-0.319414,-0.409288,0.918599,-0.084669,-0.832861,0.706037,-0.231502,-0.366056,0.871908,-0.079987,-0.784509,0.797089,-0.331213,-0.428963
23,0.941661,-0.093843,-0.815892,0.520528,-0.293986,-0.447167,0.954334,-0.051146,-0.77553,0.591229,-0.284471,-0.399737,0.926067,-0.076778,-0.768372,0.757975,-0.25709,-0.361343,0.910422,-0.093265,-0.825173,0.816502,-0.291361,-0.438213
24,0.931291,-0.019802,-0.891231,0.710715,-0.327699,-0.388749,0.933076,-0.069611,-0.872716,0.659242,-0.304346,-0.395416,0.918738,-0.044459,-0.854862,0.677201,-0.315285,-0.550699,0.916609,-0.112042,-0.828295,0.710396,-0.169786,-0.327217
25,0.895979,-0.044107,-0.782717,0.57272,-0.229169,-0.573417,0.887387,-0.052343,-0.83156,0.548102,-0.155693,-0.378618,0.918944,-0.015463,-0.796011,0.650146,-0.264048,-0.427258,0.941506,-0.097274,-0.838584,0.627771,-0.18716,-0.375607
26,0.88664,-0.094161,-0.782856,0.613149,-0.273131,-0.411807,0.869372,-0.042317,-0.856169,0.676191,-0.382952,-0.446591,0.909129,-0.035048,-0.903013,0.65207,-0.231264,-0.478568,0.868679,0.031605,-0.857363,0.579345,-0.267985,-0.457752
27,0.89103,-0.052474,-0.855254,0.58803,-0.168099,-0.403507,0.837259,0.048325,-0.823236,0.675784,-0.257697,-0.347126,0.882181,-0.065705,-0.922776,0.758557,-0.325366,-0.586089,0.867151,0.025774,-0.851505,0.697679,-0.317947,-0.370396
