sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,1.006597,-0.501767,-0.493583,0.387177,-0.298417,-0.083145,1.00189,-0.493647,-0.499906,0.389637,-0.275528,-0.103343,1.01041,-0.503167,-0.496209,0.371784,-0.302218,-0.102555,1.001684,-0.49524,-0.499161,0.39402,-0.296627,-0.107309
1,0.996121,-0.488879,-0.521687,0.387734,-0.311648,-0.096763,1.003513,-0.486239,-0.517417,0.39388,-0.291434,-0.094479,1.000215,-0.479737,-0.521352,0.404536,-0.29648,-0.096638,1.004456,-0.48192,-0.516282,0.399173,-0.290968,-0.095118
2,0.992185,-0.470653,-0.523314,0.403611,-0.286912,-0.112751,0.998125,-0.462796,-0.536751,0.392564,-0.305116,-0.115387,1.006359,-0.461021,-0.533369,0.408456,-0.290651,-0.124005,0.997536,-0.471002,-0.535346,0.381056,-0.303581,-0.114875
3,0.997501,-0.444835,-0.55,0.401923,-0.309873,-0.100982,0.997326,-0.447601,-0.541831,0.399948,-0.306014,-0.110348,0.99905,-0.454474,-0.552891,0.390816,-0.280553,-0.129891,1.003154,-0.450509,-0.550638,0.392113,-0.26824,-0.114767
4,1.001317,-0.43516,-0.56716,0.395378,-0.273483,-0.113437,0.997407,-0.434564,-0.56212,0.390513,-0.28619,-0.106226,1.002113,-0.433585,-0.558643,0.394365,-0.276785,-0.111657,0.995862,-0.43474,-0.569526,0.405688,-0.284669,-0.115591
5,0.995401,-0.429528,-0.579618,0.418616,-0.272217,-0.143611,0.999816,-0.429196,-0.577744,0.401118,-0.275321,-0.127003,0.996051,-0.429073,-0.5855,0.39968,-0.277898,-0.127277,0.992306,-0.418685,-0.582145,0.402989,-0.279955,-0.123876
6,0.992303,-0.401943,-0.599185,0.435373,-0.276331,-0.139755,0.995553,-0.397182,-0.595809,0.390814,-0.276853,-0.138346,0.986432,-0.405065,-0.590605,0.39687,-0.235839,-0.138078,0.986001,-0.401639,-0.587787,0.407312,-0.264345,-0.121429
7,0.988333,-0.382809,-0.605816,0.415371,-0.25653,-0.146474,0.998341,-0.38226,-0.612485,0.411673,-0.262079,-0.129468,0.997177,-0.377775,-0.606608,0.403638,-0.264918,-0.146929,0.993442,-0.378947,-0.608378,0.416349,-0.262742,-0.129875
8,0.998275,-0.356284,-0.617706,0.413171,-0.258955,-0.139833,0.995626,-0.358606,-0.61418,0.396438,-0.242621,-0.153647,0.984628,-0.364005,-0.621805,0.386242,-0.266799,-0.141016,0.982086,-0.36849,-0.626396,0.415446,-0.268227,-0.154647
9,0.992699,-0.350248,-0.641374,0.404693,-0.241998,-0.148071,0.980718,-0.343706,-0.632012,0.41558,-0.248775,-0.158899,0.982383,-0.354574,-0.637948,0.400014,-0.242868,-0.151037,0.978095,-0.339965,-0.638058,0.407316,-0.253895,-0.17469
10,0.982909,-0.327396,-0.656043,0.412568,-0.241263,-0.156128,0.9783,-0.334414,-0.654223,0.409549,-0.224884,-0.157399,0.976472,-0.323435,-0.663389,0.411006,-0.238193,-0.176872,0.987536,-0.326249,-0.652308,0.401656,-0.245864,-0.168955
11,0.976503,-0.310482,-0.672213,0.423449,-0.231913,-0.169692,0.97224,-0.31758,-0.663637,0.417176,-0.243754,-0.16425,0.975795,-0.304246,-0.666139,0.403884,-0.247029,-0.185755,0.978467,-0.315835,-0.665724,0.419553,-0.26071,-0.172515
12,0.97787,-0.297869,-0.683755,0.407535,-0.227609,-0.203514,0.973734,-0.295201,-0.677739,0.408214,-0.234902,-0.173505,0.973764,-0.29704,-0.678665,0.440689,-0.228881,-0.181366,0.975463,-0.295487,-0.685931,0.409482,-0.238084,-0.168518
13,0.971485,-0.283875,-0.69823,0.412059,-0.236734,-0.192673,0.964883,-0.266939,-0.692097,0.425243,-0.240047,-0.17329,0.972161,-0.28465,-0.680024,0.395723,-0.216388,-0.184058,0.969717,-0.281785,-0.696743,0.392093,-0.216805,-0.172618
