sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,1.002125,-0.482963,-0.495058,0.296496,-0.239974,-0.07767,1.010665,-0.499135,-0.495567,0.318218,-0.264637,-0.065788,0.992434,-0.501812,-0.500401,0.312859,-0.238253,-0.076104,1.000222,-0.497737,-0.497049,0.291281,-0.22837,-0.071345
1,0.999091,-0.488826,-0.5176,0.303944,-0.223408,-0.076044,1.003141,-0.482055,-0.513603,0.307387,-0.219721,-0.080729,0.995526,-0.484196,-0.516336,0.29888,-0.211208,-0.077665,0.989355,-0.486268,-0.514883,0.297445,-0.226576,-0.087882
2,1.00357,-0.458827,-0.53073,0.318853,-0.237525,-0.095212,1.006518,-0.463067,-0.533424,0.308457,-0.235061,-0.076457,0.997185,-0.471056,-0.540397,0.313242,-0.216943,-0.070258,1.004527,-0.473823,-0.533111,0.324012,-0.231389,-0.088925
3,1.000717,-0.447622,-0.54391,0.326302,-0.225653,-0.090378,0.991638,-0.443284,-0.550171,0.304247,-0.219737,-0.089883,0.996311,-0.444719,-0.548261,0.304332,-0.220096,-0.094226,0.99714,-0.455873,-0.542775,0.31142,-0.215352,-0.079491
4,1.000347,-0.430069,-0.565396,0.316578,-0.217912,-0.093238,0.997982,-0.442048,-0.558074,0.300962,-0.230714,-0.102848,1.001982,-0.436238,-0.569441,0.314267,-0.207965,-0.096368,1.000822,-0.433338,-0.56207,0.312723,-0.205194,-0.114419
5,0.99086,-0.414913,-0.570512,0.333696,-0.207608,-0.104486,1.001686,-0.418619,-0.585197,0.313337,-0.221449,-0.104805,0.992093,-0.417441,-0.576517,0.327617,-0.203166,-0.107172,0.992721,-0.418829,-0.586772,0.317622,-0.236751,-0.113744
6,0.996158,-0.393076,-0.594355,0.320115,-0.199636,-0.103472,0.998018,-0.405432,-0.585375,0.317152,-0.218097,-0.088034,0.992004,-0.393019,-0.594241,0.328165,-0.222858,-0.110454,0.997869,-0.401314,-0.591797,0.326538,-0.207619,-0.105034
7,0.994467,-0.377821,-0.606564,0.32477,-0.212329,-0.107243,0.988725,-0.390927,-0.609948,0.329054,-0.207481,-0.113564,0.986437,-0.383618,-0.608962,0.323816,-0.202486,-0.126036,0.995465,-0.378681,-0.608579,0.304837,-0.212283,-0.124427
8,0.986083,-0.353376,-0.626361,0.337755,-0.215733,-0.13434,0.987659,-0.37188,-0.626568,0.322657,-0.207928,-0.120246,0.993111,-0.366894,-0.626718,0.329401,-0.209645,-0.11193,0.980372,-0.364428,-0.628035,0.323454,-0.206669,-0.118553
9,0.992781,-0.343602,-0.638581,0.343574,-0.18043,-0.132151,0.990241,-0.34216,-0.62443,0.326507,-0.194537,-0.136623,0.987844,-0.339316,-0.636075,0.309648,-0.187972,-0.125249,0.977729,-0.349323,-0.641514,0.316538,-0.200002,-0.112561
