sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,0.976784,-0.456142,-0.543207,0.443852,-0.38437,-0.105795,1.024666,-0.545119,-0.580265,0.385262,-0.286672,-0.027504,0.95685,-0.507527,-0.502372,0.429049,-0.248555,-0.12889,0.978566,-0.522994,-0.493311,0.327613,-0.371984,-0.063935
1,0.950143,-0.458977,-0.505908,0.416356,-0.14936,-0.021999,0.973938,-0.494552,-0.568264,0.602249,-0.346043,-0.034289,1.021543,-0.473355,-0.548311,0.463111,-0.079935,-0.12907,0.961923,-0.504564,-0.549737,0.608251,-0.211709,-0.156421
2,1.033173,-0.532357,-0.532001,0.482317,-0.250904,0.023828,1.026138,-0.440729,-0.555173,0.495764,-0.147838,-0.111474,1.012625,-0.378863,-0.447126,0.411491,-0.257914,-0.154565,0.944184,-0.464488,-0.512983,0.358847,-0.250623,-0.056178
3,1.010264,-0.402895,-0.444406,0.404519,-0.356686,-0.164401,0.97172,-0.42971,-0.54004,0.547113,-0.320896,-0.120757,0.99715,-0.44148,-0.496371,0.489503,-0.305918,-0.143791,0.981552,-0.385538,-0.536327,0.396896,-0.278981,-0.147967
4,0.968601,-0.380658,-0.58024,0.517563,-0.305352,-0.083838,1.054214,-0.446875,-0.576288,0.285771,-0.341793,-0.112955,1.062709,-0.439637,-0.487643,0.482267,-0.408252,-0.0198,1.013513,-0.37494,-0.600571,0.314215,-0.12468,-0.127707
5,0.959853,-0.358125,-0.584373,0.390953,-0.187248,-0.069055,0.982813,-0.46236,-0.628237,0.319355,-0.305786,-0.137788,1.025999,-0.460734,-0.517546,0.524981,-0.2717,-0.073875,0.99622,-0.410373,-0.52157,0.379601,-0.452621,-0.109133
6,0.960774,-0.415951,-0.547773,0.409832,-0.334043,-0.254954,1.023807,-0.360842,-0.487471,0.505806,-0.25634,-0.098524,1.014986,-0.475037,-0.511049,0.426799,-0.175521,-0.128506,0.972638,-0.316628,-0.648744,0.391773,-0.402819,0.088724
7,1.079789,-0.466372,-0.673913,0.647467,-0.411398,-0.317379,0.950257,-0.380666,-0.595819,0.308427,-0.218064,-0.155659,0.925376,-0.341481,-0.555892,0.462462,-0.327813,-0.226029,0.977814,-0.366823,-0.6304,0.523183,-0.346851,-0.23354
8,0.935383,-0.394776,-0.542017,0.39053,-0.113168,-0.166178,0.980007,-0.360833,-0.736322,0.370417,-0.418824,-0.157794,0.942022,-0.370404,-0.625773,0.355079,-0.183647,-0.160226,1.027477,-0.388394,-0.593931,0.50832,-0.219975,-0.253136
9,0.943574,-0.36362,-0.552327,0.583524,-0.292806,-0.127818,0.995989,-0.346392,-0.61244,0.458665,-0.311956,-0.160576,0.966946,-0.337061,-0.700321,0.444984,-0.300683,-0.117294,0.970312,-0.305048,-0.655786,0.53464,-0.330338,-0.286587
10,1.014696,-0.326171,-0.684673,0.418295,-0.386208,-0.176237,0.957758,-0.295881,-0.670584,0.45804,-0.282897,0.05285,0.980814,-0.340256,-0.740008,0.458751,-0.251467,-0.338598,0.962985,-0.390901,-0.659531,0.503087,-0.198312,-0.032589
11,1.032868,-0.248692,-0.668711,0.485643,-0.270232,-0.047392,0.998983,-0.319012,-0.644294,0.38952,-0.16397,-0.296961,1.058992,-0.233982,-0.705813,0.524725,-0.04626,-0.227291,1.001366,-0.304912,-0.704129,0.584108,-0.334486,-0.248559
12,0.986648,-0.310843,-0.638878,0.563293,-0.403092,-0.166781,1.030939,-0.360651,-0.711941,0.325765,-0.260787,-0.196416,0.996467,-0.300334,-0.678102,0.448846,-0.137242,-0.19177,0.950414,-0.273208,-0.678182,0.459328,-0.208759,-0.0558
13,0.919421,-0.294952,-0.751749,0.548654,-0.379954,-0.217224,0.883445,-0.213488,-0.77558,0.424113,-0.322601,-0.221551,0.995071,-0.244319,-0.652516,0.497796,-0.228066,-0.317461,1.027943,-0.326831,-0.805865,0.54776,-0.168153,-0.032924
14,1.025804,-0.245325,-0.670666,0.483288,-0.194629,-0.397091,0.967036,-0.230909,-0.727421,0.401574,-0.143144,-0.284055,1.00233,-0.248087,-0.727872,0.485294,-0.166562,-0.143839,1.000935,-0.236071,-0.744932,0.552563,-0.254955,-0.157884
15,0.924636,-0.191017,-0.806176,0.557681,-0.169518,-0.229397,0.861844,-0.242831,-0.680644,0.433918,-0.245918,-0.31002,0.987741,-0.313148,-0.678085,0.501592,-0.133519,-0.227758,0.92928,-0.250967,-0.69434,0.470838,-0.315754,-0.117708
16,0.962223,-0.216267,-0.80041,0.501171,-0.187817,-0.189257,0.966293,-0.197322,-0.764664,0.494583,-0.298587,-0.192539,0.956745,-0.200617,-0.744137,0.500796,-0.377106,-0.157965,0.919494,-0.300873,-0.753474,0.285608,-0.201863,-0.026691
17,0.91817,-0.218399,-0.72715,0.362906,-0.395083,-0.301696,0.937493,-0.236783,-0.723447,0.526045,-0.286445,-0.318992,1.002926,-0.194678,-0.790417,0.397025,-0.280011,-0.410238,0.966674,-0.219846,-0.658722,0.381248,-0.224274,-0.383596
18,0.948929,-0.173239,-0.716071,0.483744,-0.277515,-0.281711,0.995476,-0.167372,-0.827005,0.474835,-0.222268,-0.21447,0.897168,-0.160978,-0.785365,0.29225,-0.149022,-0.237103,0.94144,-0.288266,-0.780687,0.320516,-0.158662,-0.325334
19,0.939744,-0.147951,-0.78321,0.274673,-0.059773,-0.218241,0.8711,-0.144725,-0.724254,0.472376,-0.232019,-0.215339,0.935793,-0.186391,-0.787757,0.34495,-0.16413,-0.19588,0.924432,-0.153897,-0.841671,0.521962,-0.255242,-0.355826
20,0.931275,-0.247889,-0.796491,0.50993,-0.143351,-0.161327,0.867711,-0.17161,-0.78203,0.629864,-0.191326,-0.274145,0.912067,-0.178865,-0.770166,0.333953,-0.238604,-0.226652,0.886037,-0.148988,-0.741675,0.434617,-0.08952,-0.473712
21,0.921645,-0.06209,-0.854058,0.475403,-0.106959,-0.314351,0.870614,-0.209925,-0.798143,0.522371,-0.257718,-0.012352,0.946807,-0.152019,-0.737305,0.544866,-0.100139,-0.102972,0.95067,-0.141362,-0.815772,0.472825,-0.142943,-0.203871
22,0.935766,-0.111187,-0.827233,0.386911,-0.149242,-0.259113,1.017321,-0.093575,-0.832559,0.524803,-0.206146,-0.26542,0.887487,-0.125359,-0.783853,0.433721,-0.031698,-0.339257,0.908651,-0.144282,-0.773642,0.396076,-0.123774,-0.158449
23,0.978031,-0.08543,-0.806459,0.54213,-0.135831,-0.470019,0.927024,-0.042654,-0.824895,0.381004,-0.088142,-0.28288,0.96247,-0.075805,-0.836917,0.43633,-0.204365,-0.301275,0.883069,-0.066937,-0.897415,0.378846,-0.10034,-0.206723
24,0.888227,-0.049932,-0.769741,0.557858,-0.057926,-0.417222,0.903465,-0.179572,-0.822504,0.42235,-0.018528,-0.35757,0.894789,-0.054095,-0.885009,0.566736,-0.012551,-0.336192,0.866141,-0.027951,-0.871115,0.472789,-0.284567,-0.253891
25,0.910662,-0.080175,-0.837258,0.248212,-0.223992,-0.244092,0.890404,0.01648,-0.808055,0.527326,-0.147231,-0.261017,0.867012,-0.031448,-0.814152,0.625079,-0.218981,-0.317239,0.88435,-0.05536,-0.875464,0.500861,-0.294402,-0.21891
26,0.790063,0.026871,-0.900761,0.377913,-0.108897,-0.361389,0.881462,-0.018648,-0.813434,0.452344,-0.248728,-0.353373,0.889563,-0.06216,-0.925034,0.48399,-0.281789,-0.32597,0.759148,-0.002488,-0.975906,0.518472,-0.0712,-0.375028
