sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,0.998097,-0.507792,-0.509461,0.506717,-0.397265,-0.13276,0.996685,-0.495392,-0.503714,0.52037,-0.393295,-0.10788,0.98934,-0.499981,-0.496256,0.521879,-0.398648,-0.129465,0.999539,-0.506543,-0.491953,0.499393,-0.379957,-0.114649
1,0.992837,-0.488465,-0.512253,0.518609,-0.379815,-0.118987,0.997689,-0.483268,-0.51719,0.516342,-0.383592,-0.111083,0.991291,-0.480456,-0.514586,0.521771,-0.388049,-0.131597,0.993218,-0.482649,-0.510242,0.507901,-0.372816,-0.136305
2,1.002666,-0.45738,-0.526805,0.501774,-0.362461,-0.126087,0.997734,-0.464196,-0.53243,0.510852,-0.386404,-0.152456,0.996848,-0.473485,-0.524029,0.509849,-0.354773,-0.130736,1.009631,-0.465825,-0.52809,0.49309,-0.381307,-0.141739
3,0.994724,-0.447456,-0.551786,0.519244,-0.359061,-0.138466,1.000863,-0.443433,-0.545064,0.527843,-0.366116,-0.147599,0.994556,-0.442752,-0.545611,0.510188,-0.377229,-0.155158,0.997252,-0.443935,-0.551222,0.515321,-0.373467,-0.135204
4,0.995214,-0.426259,-0.553479,0.517774,-0.350587,-0.164426,0.996557,-0.436063,-0.57127,0.520124,-0.353355,-0.158481,0.997435,-0.430505,-0.557835,0.535341,-0.338746,-0.156296,1.004658,-0.435382,-0.559105,0.523419,-0.359144,-0.159727
5,0.993153,-0.412725,-0.574761,0.520814,-0.363052,-0.182937,0.994653,-0.414146,-0.580828,0.512365,-0.338157,-0.185678,0.989063,-0.407721,-0.577635,0.516326,-0.343115,-0.170498,0.985964,-0.420623,-0.57689,0.526727,-0.356532,-0.179344
6,0.992718,-0.39965,-0.592072,0.533608,-0.369015,-0.168601,1.001608,-0.399571,-0.594471,0.507034,-0.354112,-0.175347,1.001398,-0.409259,-0.600106,0.512591,-0.339156,-0.171165,0.998111,-0.402764,-0.600265,0.53265,-0.340437,-0.173774
7,0.990289,-0.378061,-0.604913,0.521295,-0.332558,-0.19144,0.989031,-0.37859,-0.604245,0.512757,-0.346444,-0.181991,0.989774,-0.382707,-0.608248,0.524233,-0.354605,-0.207551,0.992657,-0.38048,-0.608885,0.508323,-0.352538,-0.176578
8,0.990007,-0.362655,-0.620943,0.525995,-0.354674,-0.192059,0.980037,-0.364097,-0.629962,0.528914,-0.31376,-0.206763,0.990089,-0.367483,-0.622491,0.524256,-0.316634,-0.187831,0.990985,-0.371575,-0.626509,0.515575,-0.346517,-0.203244
9,0.986576,-0.347479,-0.637131,0.519911,-0.313236,-0.198108,0.972353,-0.347306,-0.640236,0.515693,-0.323079,-0.208364,0.969889,-0.349103,-0.639819,0.513414,-0.318461,-0.207723,0.981524,-0.345945,-0.644691,0.538564,-0.322103,-0.205612
10,0.979845,-0.336577,-0.654061,0.534212,-0.308758,-0.192321,0.986564,-0.327136,-0.654689,0.516079,-0.31714,-0.214046,0.985779,-0.329768,-0.660451,0.528548,-0.321077,-0.217155,0.97113,-0.330501,-0.645198,0.522563,-0.309567,-0.233343
11,0.968824,-0.318541,-0.669514,0.528111,-0.285592,-0.210881,0.982454,-0.317587,-0.665288,0.534756,-0.29472,-0.229297,0.979212,-0.304486,-0.656339,0.525566,-0.305956,-0.209117,0.983024,-0.306181,-0.669101,0.532925,-0.289117,-0.20843
12,0.979311,-0.299359,-0.691805,0.532664,-0.303084,-0.24557,0.971274,-0.289469,-0.685326,0.53226,-0.308035,-0.22427,0.965713,-0.295853,-0.675626,0.538207,-0.289594,-0.235453,0.97079,-0.285395,-0.681052,0.534218,-0.288657,-0.246798
13,0.980762,-0.276577,-0.697929,0.536229,-0.300718,-0.258638,0.973544,-0.268283,-0.695807,0.531027,-0.30114,-0.234519,0.969861,-0.273149,-0.696772,0.527358,-0.286942,-0.251739,0.967308,-0.277302,-0.701152,0.527995,-0.305097,-0.231341
14,0.966196,-0.254525,-0.711683,0.518974,-0.268144,-0.241032,0.965001,-0.25441,-0.717171,0.501158,-0.286217,-0.242783,0.967013,-0.26308,-0.712696,0.519036,-0.294435,-0.238927,0.970405,-0.259154,-0.707138,0.533895,-0.265799,-0.23293
15,0.962513,-0.233232,-0.723689,0.5323,-0.270362,-0.262093,0.96294,-0.242009,-0.715434,0.530014,-0.275294,-0.260329,0.952901,-0.243077,-0.717505,0.518536,-0.264214,-0.258958,0.967666,-0.236295,-0.722844,0.530218,-0.288002,-0.260602
16,0.956927,-0.22099,-0.736216,0.522527,-0.249284,-0.267029,0.95239,-0.225727,-0.734815,0.534005,-0.259962,-0.275826,0.948248,-0.216994,-0.732573,0.516081,-0.266461,-0.275128,0.960547,-0.224105,-0.739073,0.534489,-0.246521,-0.254735
