sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,0.989658,-0.501493,-0.49641,0.429891,-0.33129,-0.094088,1.001801,-0.496016,-0.496303,0.436735,-0.320433,-0.121265,1.010256,-0.505579,-0.498376,0.429073,-0.339852,-0.102953,0.996611,-0.50459,-0.497132,0.444778,-0.3296,-0.108258
1,0.992988,-0.492826,-0.517918,0.435822,-0.321438,-0.098597,1.001938,-0.480584,-0.512414,0.438909,-0.315227,-0.108793,0.993913,-0.491354,-0.514474,0.435179,-0.328312,-0.094124,0.995621,-0.480289,-0.523692,0.439188,-0.311296,-0.125358
2,1.010315,-0.473261,-0.535897,0.428365,-0.299732,-0.113917,0.994228,-0.468188,-0.540029,0.44928,-0.321955,-0.119512,0.999585,-0.470542,-0.534461,0.423939,-0.32172,-0.085112,0.996305,-0.472532,-0.538766,0.436805,-0.315122,-0.109282
3,1.004684,-0.455206,-0.542775,0.427738,-0.306326,-0.133955,0.994048,-0.446458,-0.556836,0.437875,-0.286543,-0.120072,0.989084,-0.447113,-0.545514,0.433238,-0.29496,-0.120342,0.987881,-0.451174,-0.546591,0.43222,-0.322191,-0.116135
4,1.00154,-0.432624,-0.555594,0.45653,-0.311689,-0.136293,0.995702,-0.425543,-0.561659,0.430538,-0.304618,-0.128955,1.003382,-0.433751,-0.566438,0.429599,-0.312917,-0.144269,1.008088,-0.433199,-0.560324,0.431958,-0.301323,-0.117139
5,0.995322,-0.419941,-0.580116,0.45012,-0.301673,-0.154199,0.989179,-0.411345,-0.582039,0.432448,-0.311478,-0.148759,1.003987,-0.413908,-0.579896,0.435556,-0.306753,-0.140051,1.000664,-0.417661,-0.576862,0.443503,-0.307844,-0.164257
6,0.997774,-0.405163,-0.595729,0.433978,-0.297847,-0.158395,0.996622,-0.402303,-0.592441,0.429446,-0.286438,-0.143652,0.998594,-0.391076,-0.59344,0.452412,-0.294267,-0.143911,0.989286,-0.396586,-0.587206,0.456253,-0.294247,-0.141132
7,0.994267,-0.382456,-0.608774,0.43654,-0.291131,-0.142436,0.995047,-0.385562,-0.612007,0.432365,-0.289706,-0.169794,0.999694,-0.378362,-0.606802,0.445622,-0.270861,-0.145736,0.994393,-0.383524,-0.606379,0.429327,-0.287454,-0.15513
8,0.992802,-0.364403,-0.630424,0.436971,-0.286889,-0.171248,0.981156,-0.359436,-0.623686,0.450609,-0.273934,-0.155849,0.991654,-0.358431,-0.633987,0.448779,-0.265344,-0.170992,0.989213,-0.365215,-0.624236,0.436999,-0.283071,-0.166231
9,0.974108,-0.350683,-0.635883,0.462878,-0.280689,-0.175855,0.980281,-0.340166,-0.641023,0.444094,-0.251877,-0.172829,0.978695,-0.350852,-0.650632,0.425782,-0.285423,-0.161218,0.97957,-0.33563,-0.642918,0.442926,-0.268526,-0.177416
10,0.989692,-0.333131,-0.653196,0.463885,-0.279401,-0.179323,0.983491,-0.324442,-0.659253,0.456237,-0.270149,-0.172438,0.984306,-0.330791,-0.650894,0.463493,-0.246646,-0.192199,0.978036,-0.32905,-0.65067,0.456157,-0.259015,-0.181599
11,0.97122,-0.310687,-0.662302,0.451441,-0.276262,-0.18898,0.97764,-0.30466,-0.663993,0.454592,-0.257237,-0.185333,0.981302,-0.300805,-0.665963,0.441229,-0.249015,-0.197339,0.981151,-0.310039,-0.661422,0.446081,-0.257795,-0.193733
12,0.970388,-0.291925,-0.680299,0.446443,-0.257193,-0.192806,0.973388,-0.292563,-0.681901,0.445695,-0.246949,-0.199265,0.975333,-0.290704,-0.684242,0.448145,-0.252097,-0.19749,0.966786,-0.287767,-0.675155,0.448934,-0.251018,-0.192689
13,0.96186,-0.288575,-0.694663,0.439395,-0.249062,-0.203686,0.969245,-0.274645,-0.690851,0.44844,-0.241996,-0.208664,0.963233,-0.279724,-0.69152,0.464776,-0.247398,-0.19312,0.964918,-0.274118,-0.689054,0.435682,-0.24269,-0.190713
14,0.958494,-0.258253,-0.712568,0.435486,-0.238734,-0.200187,0.967228,-0.261354,-0.70522,0.453566,-0.259028,-0.230619,0.95962,-0.252747,-0.716294,0.448107,-0.231124,-0.203768,0.964453,-0.254397,-0.709072,0.436249,-0.245086,-0.203449
15,0.964253,-0.240305,-0.712729,0.439814,-0.233787,-0.19874,0.961317,-0.234072,-0.712022,0.440574,-0.223527,-0.237893,0.961718,-0.245147,-0.724045,0.43591,-0.2426,-0.220339,0.953777,-0.238683,-0.724962,0.440825,-0.237257,-0.232913
16,0.949275,-0.216497,-0.73779,0.438163,-0.218432,-0.232944,0.954101,-0.214312,-0.738997,0.449292,-0.231764,-0.238765,0.967042,-0.222602,-0.731223,0.460039,-0.234199,-0.232966,0.955974,-0.227349,-0.730609,0.435583,-0.229021,-0.204544
17,0.950123,-0.199325,-0.748157,0.434726,-0.23177,-0.228623,0.95359,-0.207614,-0.746035,0.472843,-0.229887,-0.216587,0.95397,-0.19923,-0.739124,0.458445,-0.210186,-0.238548,0.94883,-0.201556,-0.738612,0.446373,-0.208143,-0.218931
18,0.946636,-0.18716,-0.758773,0.456362,-0.200572,-0.231063,0.93664,-0.184425,-0.75308,0.442866,-0.205699,-0.241575,0.935991,-0.173355,-0.759458,0.461037,-0.202407,-0.242849,0.945528,-0.181941,-0.756321,0.454104,-0.222854,-0.246837
19,0.930563,-0.157564,-0.772092,0.437403,-0.211789,-0.225755,0.932164,-0.16965,-0.774793,0.451136,-0.207959,-0.247088,0.936673,-0.157693,-0.775568,0.448673,-0.208472,-0.239968,0.940337,-0.160917,-0.776465,0.445059,-0.191606,-0.233249
20,0.918098,-0.141746,-0.783366,0.447525,-0.188812,-0.265917,0.93038,-0.149845,-0.784228,0.439083,-0.185945,-0.238059,0.925404,-0.147317,-0.786431,0.445767,-0.189838,-0.26002,0.938435,-0.140735,-0.775681,0.453326,-0.201057,-0.253461
21,0.925569,-0.12657,-0.784298,0.456384,-0.174439,-0.24929,0.919477,-0.12791,-0.797356,0.440094,-0.196327,-0.260934,0.931012,-0.121973,-0.802608,0.429143,-0.193797,-0.273717,0.916855,-0.130469,-0.791587,0.435195,-0.177464,-0.25106
22,0.918703,-0.109619,-0.812179,0.445875,-0.175036,-0.255356,0.911732,-0.107037,-0.818395,0.444261,-0.17327,-0.259795,0.918683,-0.106073,-0.801437,0.456106,-0.163168,-0.269933,0.91071,-0.115041,-0.811712,0.432721,-0.196694,-0.25981
23,0.903887,-0.085609,-0.815383,0.452296,-0.167513,-0.275571,0.904117,-0.085005,-0.809176,0.436781,-0.175457,-0.269996,0.907581,-0.093417,-0.8113,0.447724,-0.170228,-0.297839,0.903888,-0.093633,-0.814383,0.44171,-0.194026,-0.271962
24,0.89507,-0.076621,-0.837235,0.442785,-0.171138,-0.272195,0.896418,-0.070036,-0.828176,0.447867,-0.1562,-0.27284,0.89323,-0.06523,-0.822902,0.442679,-0.158147,-0.274967,0.894136,-0.070344,-0.829908,0.446019,-0.16217,-0.288103
25,0.885674,-0.057209,-0.835754,0.435888,-0.15608,-0.273537,0.888248,-0.060854,-0.835138,0.440185,-0.150627,-0.302145,0.895395,-0.055907,-0.838024,0.439384,-0.154863,-0.286752,0.883575,-0.050751,-0.842613,0.418554,-0.167934,-0.290345
26,0.885516,-0.041886,-0.847159,0.425371,-0.141496,-0.282652,0.88217,-0.03479,-0.850093,0.438704,-0.154817,-0.279768,0.875853,-0.02656,-0.842812,0.43801,-0.140056,-0.293867,0.888398,-0.035212,-0.852269,0.428791,-0.151386,-0.281281
27,0.877398,-0.020129,-0.858974,0.433397,-0.141922,-0.290485,0.87155,-0.020188,-0.863401,0.451437,-0.136598,-0.293701,0.874331,-0.026188,-0.862437,0.441879,-0.145306,-0.298874,0.873488,-0.017499,-0.854831,0.445132,-0.16619,-0.309963
28,0.863017,0.00285,-0.864884,0.436706,-0.14016,-0.309194,0.873551,-0.000185,-0.867594,0.435597,-0.127513,-0.299921,0.863604,0.005454,-0.865029,0.434239,-0.142589,-0.30296,0.867126,0.012872,-0.866182,0.446763,-0.130761,-0.329428
29,0.851888,0.022012,-0.878539,0.428587,-0.120037,-0.323175,0.859634,0.027416,-0.871798,0.427361,-0.123962,-0.317169,0.854048,0.026956,-0.87226,0.442729,-0.135088,-0.30876,0.852133,0.027169,-0.874415,0.459034,-0.114423,-0.305829
30,0.852195,0.030795,-0.890285,0.438039,-0.119718,-0.318573,0.844294,0.049277,-0.889255,0.44166,-0.114939,-0.309921,0.843273,0.039768,-0.880087,0.433692,-0.122692,-0.333829,0.848314,0.044141,-0.886615,0.43293,-0.097626,-0.291513
31,0.829144,0.050463,-0.896009,0.432854,-0.102593,-0.314281,0.830726,0.071069,-0.897219,0.439301,-0.086738,-0.309568,0.829592,0.064314,-0.891016,0.43707,-0.118815,-0.307328,0.834639,0.058569,-0.890914,0.438365,-0.109725,-0.320215
32,0.826714,0.072023,-0.894967,0.42143,-0.093642,-0.333076,0.824988,0.075968,-0.90757,0.42037,-0.083715,-0.338431,0.828745,0.080318,-0.898032,0.419304,-0.094507,-0.33341,0.827784,0.074974,-0.907758,0.443839,-0.09832,-0.307172
33,0.813682,0.10645,-0.920387,0.42799,-0.071658,-0.336874,0.809413,0.090775,-0.916571,0.425576,-0.105931,-0.346138,0.816533,0.090783,-0.912385,0.428296,-0.092054,-0.319948,0.815654,0.102522,-0.905149,0.425247,-0.079492,-0.334622
34,0.804302,0.114021,-0.91854,0.402687,-0.076056,-0.333301,0.799447,0.120124,-0.916961,0.403528,-0.08408,-0.345289,0.803125,0.111365,-0.923365,0.41345,-0.051291,-0.34586,0.795231,0.120642,-0.912338,0.428306,-0.065086,-0.347208
35,0.797261,0.136964,-0.928566,0.418217,-0.076794,-0.347537,0.79583,0.145151,-0.926121,0.420539,-0.053531,-0.357272,0.793874,0.137162,-0.921479,0.426156,-0.085589,-0.348773,0.791961,0.135979,-0.92575,0.406173,-0.063761,-0.343561
36,0.776459,0.157652,-0.939389,0.411299,-0.066418,-0.33406,0.784778,0.151274,-0.932756,0.408143,-0.051637,-0.341798,0.7781,0.157505,-0.936615,0.400299,-0.046225,-0.356827,0.786687,0.158014,-0.929208,0.422022,-0.081099,-0.368983
37,0.762733,0.178166,-0.93514,0.404598,-0.066202,-0.348562,0.762796,0.169478,-0.94234,0.424257,-0.052266,-0.380603,0.773635,0.169762,-0.947348,0.406436,-0.050457,-0.375161,0.772504,0.178688,-0.938854,0.410753,-0.068278,-0.351826
38,0.764125,0.186972,-0.941016,0.409808,-0.042788,-0.353044,0.756196,0.194288,-0.948606,0.391874,-0.047675,-0.362973,0.753606,0.191145,-0.953244,0.392742,-0.044912,-0.371333,0.759043,0.19442,-0.94855,0.406795,-0.049241,-0.360019
39,0.741325,0.209008,-0.949178,0.39639,-0.024065,-0.361773,0.739941,0.217019,-0.945595,0.388206,-0.036729,-0.366266,0.738706,0.206131,-0.952446,0.406523,-0.046964,-0.373358,0.740397,0.214936,-0.952241,0.388742,-0.040184,-0.364728
40,0.723068,0.221194,-0.95521,0.425483,-0.041056,-0.359617,0.7246,0.24213,-0.957741,0.40024,-0.035834,-0.375185,0.731673,0.241691,-0.965831,0.396183,-0.023705,-0.381918,0.727986,0.226838,-0.954086,0.389016,-0.042927,-0.362917
41,0.713283,0.245902,-0.962192,0.405583,-0.029024,-0.354089,0.708533,0.253889,-0.963302,0.398494,-0.015383,-0.387081,0.719514,0.246064,-0.961426,0.401873,-0.037989,-0.372916,0.718446,0.251473,-0.967923,0.411291,-0.027562,-0.379215
42,0.701025,0.269514,-0.966097,0.403125,-0.006945,-0.382598,0.696321,0.263513,-0.958518,0.394447,-0.021337,-0.376736,0.706631,0.271381,-0.971461,0.407676,-0.015132,-0.380105,0.703754,0.265921,-0.964378,0.393944,-0.008189,-0.376845
43,0.694491,0.283507,-0.97064,0.404831,-0.030365,-0.383083,0.695027,0.278011,-0.972193,0.403867,-0.00496,-0.389407,0.687926,0.279019,-0.972928,0.385032,-0.00263,-0.399673,0.69013,0.286664,-0.970996,0.390013,0.004023,-0.379388
44,0.676363,0.298369,-0.979966,0.392754,-0.006979,-0.39298,0.676361,0.306152,-0.976338,0.376912,0.011838,-0.396195,0.668167,0.299242,-0.971479,0.371719,0.016601,-0.400668,0.672433,0.301563,-0.976084,0.379275,0.006818,-0.374138
45,0.661273,0.32116,-0.97144,0.362788,0.022258,-0.394671,0.668011,0.324015,-0.982545,0.363578,0.001987,-0.400227,0.666137,0.319848,-0.978636,0.398039,0.01671,-0.382501,0.656063,0.320261,-0.97613,0.383614,-0.000888,-0.399034
46,0.650908,0.332649,-0.984331,0.378305,0.009329,-0.401982,0.651926,0.344827,-0.98374,0.366482,0.025618,-0.387819,0.64232,0.34257,-0.982374,0.370271,0.014485,-0.389853,0.650159,0.332419,-0.974658,0.370959,0.010693,-0.38962
47,0.62691,0.356818,-0.989598,0.373017,0.038266,-0.401614,0.634342,0.356796,-0.991924,0.371056,0.035456,-0.40188,0.630653,0.353457,-0.9815,0.361139,0.019616,-0.410965,0.633153,0.348168,-0.982838,0.384021,0.014776,-0.417274
48,0.612198,0.368893,-1.000474,0.354529,0.052655,-0.384648,0.611788,0.372183,-0.987731,0.359289,0.031883,-0.40002,0.609761,0.363345,-0.991761,0.373122,0.028198,-0.397547,0.626658,0.378767,-0.995188,0.371687,0.039841,-0.398479
49,0.605532,0.391597,-0.995334,0.358717,0.041056,-0.380646,0.607639,0.397251,-0.995844,0.380536,0.046637,-0.399654,0.60251,0.390527,-0.985695,0.349616,0.052579,-0.398638,0.592646,0.375683,-0.991228,0.374245,0.036316,-0.402708
50,0.585663,0.412886,-0.994828,0.356858,0.02532,-0.413551,0.578012,0.411488,-0.9971,0.373816,0.045726,-0.404648,0.585523,0.398693,-0.99652,0.348798,0.062215,-0.39946,0.592057,0.402163,-0.997265,0.351032,0.037189,-0.41626
51,0.583556,0.431351,-0.994638,0.366095,0.074656,-0.412961,0.571164,0.430684,-0.991894,0.345926,0.067468,-0.422087,0.567552,0.429882,-0.987253,0.353993,0.066323,-0.40178,0.573105,0.416971,-0.998718,0.349123,0.075477,-0.415116
52,0.56641,0.437425,-1.008342,0.339204,0.073491,-0.42538,0.556342,0.441228,-0.998187,0.354246,0.050796,-0.408941,0.562644,0.448756,-0.987481,0.360406,0.06738,-0.415024,0.560712,0.433314,-0.993354,0.349174,0.076671,-0.422059
53,0.540796,0.45971,-0.995129,0.352118,0.085209,-0.42892,0.537042,0.456677,-1.003599,0.335688,0.069747,-0.411835,0.54848,0.444804,-0.987179,0.345749,0.079738,-0.425382,0.5397,0.459136,-1.000601,0.351476,0.085539,-0.422577
54,0.524088,0.478956,-0.998509,0.323401,0.087537,-0.444988,0.525456,0.479136,-0.993063,0.336364,0.093006,-0.443753,0.526508,0.464969,-1.000703,0.34195,0.099116,-0.418517,0.524693,0.474399,-1.008234,0.300268,0.074398,-0.435931
55,0.515159,0.488484,-0.98967,0.331623,0.102566,-0.429656,0.506609,0.489839,-0.989076,0.332334,0.07981,-0.422189,0.513502,0.493447,-0.998537,0.351598,0.10378,-0.420879,0.508929,0.490445,-1.004966,0.32705,0.098579,-0.423187
56,0.495001,0.51492,-1.002934,0.329738,0.106469,-0.416909,0.492656,0.504456,-1.005139,0.31976,0.103774,-0.425917,0.491167,0.507209,-0.994747,0.307348,0.106195,-0.419073,0.492137,0.51224,-0.998975,0.324072,0.107145,-0.427048
57,0.478554,0.518577,-0.995236,0.328935,0.100281,-0.447527,0.472416,0.52048,-0.990978,0.327956,0.125392,-0.408012,0.48195,0.520521,-1.002334,0.317027,0.113079,-0.428046,0.476655,0.52746,-1.000888,0.320059,0.080518,-0.428872
58,0.46276,0.537284,-0.994649,0.318415,0.119701,-0.437376,0.460217,0.536036,-1.00382,0.32769,0.113898,-0.407523,0.458169,0.538586,-0.999697,0.320517,0.116387,-0.42611,0.461663,0.536819,-0.997093,0.306382,0.109555,-0.446642
59,0.446003,0.55112,-0.998279,0.300845,0.122705,-0.423264,0.440458,0.554118,-0.998405,0.31586,0.120898,-0.444634,0.436207,0.554223,-1.002508,0.314651,0.139747,-0.445249,0.436534,0.553596,-0.994962,0.327128,0.108765,-0.42275
60,0.429447,0.566459,-0.988638,0.299348,0.140707,-0.431984,0.424982,0.569373,-1.000697,0.310197,0.12918,-0.426678,0.430464,0.574915,-0.989347,0.280799,0.137256,-0.435934,0.415651,0.570264,-1.001227,0.32174,0.153606,-0.431409
61,0.407797,0.582864,-0.996491,0.300958,0.138878,-0.416582,0.407657,0.589468,-1.004192,0.297685,0.12773,-0.441781,0.404112,0.586841,-0.993807,0.300061,0.15134,-0.434614,0.407631,0.590826,-0.988595,0.307274,0.152433,-0.439656
62,0.392377,0.602601,-1.00276,0.281066,0.141386,-0.439547,0.394953,0.610664,-0.994846,0.290739,0.149517,-0.443467,0.392247,0.606043,-1.001438,0.272747,0.139155,-0.441086,0.391452,0.610935,-0.991302,0.297362,0.157406,-0.440646
63,0.376404,0.616521,-0.987501,0.259447,0.154089,-0.434942,0.382298,0.61686,-0.993436,0.263526,0.154762,-0.438816,0.37576,0.618038,-0.993368,0.308454,0.173959,-0.435385,0.370642,0.615423,-0.996272,0.280348,0.172824,-0.458083
64,0.358384,0.625793,-0.982601,0.277462,0.148734,-0.443018,0.361148,0.63981,-0.983993,0.284731,0.164113,-0.437862,0.353252,0.628227,-0.990103,0.273468,0.150268,-0.448191,0.360461,0.629041,-0.986537,0.282286,0.168233,-0.438185
65,0.333883,0.649606,-0.986712,0.2646,0.178128,-0.4413,0.33956,0.648406,-0.985438,0.252814,0.164135,-0.441389,0.329866,0.638193,-0.984133,0.260523,0.16416,-0.454159,0.340889,0.640184,-0.988814,0.252279,0.164788,-0.446363
66,0.315497,0.663609,-0.980833,0.239883,0.179023,-0.441405,0.327963,0.658042,-0.975435,0.241993,0.178647,-0.430925,0.324554,0.660975,-0.984322,0.276183,0.18217,-0.441139,0.320429,0.672201,-0.987522,0.265667,0.178326,-0.452837
67,0.303094,0.677563,-0.98175,0.244217,0.215001,-0.443771,0.30889,0.671686,-0.968605,0.247401,0.183095,-0.420437,0.310538,0.670195,-0.975508,0.255677,0.20356,-0.437567,0.309161,0.665908,-0.972921,0.269387,0.202319,-0.466691
68,0.277485,0.688008,-0.973859,0.25044,0.192678,-0.465219,0.287642,0.687985,-0.980453,0.242808,0.209413,-0.462479,0.289932,0.685807,-0.968058,0.250751,0.190733,-0.477916,0.28572,0.682214,-0.977173,0.272263,0.224592,-0.468098
69,0.26063,0.702911,-0.973824,0.236869,0.216958,-0.448483,0.267948,0.696792,-0.966954,0.240012,0.203494,-0.445336,0.270153,0.701063,-0.970481,0.247199,0.209991,-0.425921,0.269549,0.703728,-0.972248,0.235048,0.221303,-0.452745
70,0.249598,0.711863,-0.961118,0.225587,0.206936,-0.44641,0.253166,0.712894,-0.960869,0.23242,0.213567,-0.435867,0.244542,0.713207,-0.97005,0.23831,0.214278,-0.434993,0.243262,0.716279,-0.959756,0.241474,0.216333,-0.437857
71,0.230976,0.722511,-0.969807,0.218832,0.229229,-0.437068,0.234523,0.725403,-0.956765,0.235318,0.209934,-0.451824,0.222693,0.723398,-0.96429,0.228731,0.220385,-0.43572,0.233492,0.724761,-0.94946,0.248219,0.202027,-0.454522
72,0.222942,0.734844,-0.953845,0.223303,0.227845,-0.467296,0.213837,0.741557,-0.953282,0.218048,0.238788,-0.45064,0.215116,0.741075,-0.953206,0.199847,0.237116,-0.440695,0.211737,0.741422,-0.950146,0.2211,0.21909,-0.44255
73,0.197905,0.753056,-0.941062,0.219158,0.238349,-0.44866,0.192856,0.75496,-0.941709,0.214316,0.230634,-0.448068,0.190889,0.75695,-0.949652,0.218014,0.251138,-0.454243,0.190533,0.751503,-0.938974,0.215243,0.231485,-0.440294
74,0.174413,0.762712,-0.942152,0.18252,0.252786,-0.439819,0.175951,0.7763,-0.941097,0.208912,0.232923,-0.455814,0.173329,0.766908,-0.944234,0.196343,0.239088,-0.448054,0.174222,0.761225,-0.943524,0.225005,0.246252,-0.454926
75,0.151667,0.770403,-0.928946,0.185363,0.243737,-0.427482,0.166575,0.783751,-0.935705,0.199356,0.243731,-0.460494,0.157856,0.77735,-0.92792,0.188617,0.247505,-0.44538,0.149608,0.779468,-0.933046,0.207656,0.23782,-0.455739
76,0.141279,0.789208,-0.925426,0.2015,0.268234,-0.469316,0.14194,0.794614,-0.926518,0.194776,0.247585,-0.440929,0.139038,0.788911,-0.930867,0.186526,0.265936,-0.439864,0.143147,0.79935,-0.929996,0.185054,0.259364,-0.436259
77,0.111402,0.787871,-0.910912,0.171576,0.267702,-0.43807,0.116371,0.803762,-0.923552,0.180025,0.256367,-0.446591,0.126779,0.795618,-0.920711,0.178593,0.256802,-0.437846,0.112738,0.801943,-0.915616,0.175198,0.264179,-0.433335
78,0.105157,0.810225,-0.905069,0.180121,0.252627,-0.428872,0.092668,0.816436,-0.91184,0.178121,0.286403,-0.448217,0.100816,0.813359,-0.91144,0.17414,0.263057,-0.447084,0.101207,0.799934,-0.908303,0.196273,0.286764,-0.449241
79,0.086587,0.822088,-0.911328,0.162841,0.289288,-0.43435,0.085129,0.812174,-0.913702,0.160241,0.270543,-0.442166,0.083563,0.814397,-0.905932,0.169126,0.272075,-0.445215,0.083952,0.822673,-0.901294,0.185997,0.268607,-0.438185
80,0.06067,0.837033,-0.909099,0.162063,0.275667,-0.422963,0.062806,0.840508,-0.884055,0.147168,0.275474,-0.426682,0.061805,0.834505,-0.898091,0.17788,0.288094,-0.441303,0.060431,0.83823,-0.89717,0.152073,0.274476,-0.450192
81,0.040443,0.838332,-0.883015,0.158488,0.276624,-0.439418,0.037002,0.842602,-0.882781,0.144734,0.29883,-0.437256,0.041742,0.837626,-0.886253,0.175481,0.278295,-0.432263,0.046532,0.842459,-0.888663,0.152054,0.301172,-0.4567
82,0.029499,0.853288,-0.87349,0.135804,0.29543,-0.429545,0.031231,0.85549,-0.883254,0.14743,0.298405,-0.424097,0.013375,0.850974,-0.877384,0.130344,0.299207,-0.435199,0.026329,0.858779,-0.882062,0.146356,0.32217,-0.449848
