sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,1.00135,-0.499709,-0.505332,0.473899,-0.362128,-0.118323,1.005438,-0.494982,-0.499827,0.50804,-0.366079,-0.123229,1.002456,-0.498354,-0.497504,0.523152,-0.386234,-0.121303,1.002341,-0.502672,-0.501461,0.501476,-0.376687,-0.101576
1,1.002328,-0.48622,-0.50579,0.497049,-0.380208,-0.134996,1.001264,-0.48133,-0.516965,0.493931,-0.376347,-0.152846,0.992493,-0.485819,-0.513811,0.497688,-0.373624,-0.125053,0.993891,-0.480552,-0.509907,0.509574,-0.379439,-0.118103
2,1.011602,-0.462827,-0.535278,0.514252,-0.354863,-0.159836,1.008558,-0.45861,-0.52945,0.489146,-0.371561,-0.139093,1.002479,-0.472692,-0.542158,0.523788,-0.354276,-0.139014,0.992561,-0.473536,-0.539633,0.493533,-0.361683,-0.148258
3,1.001896,-0.447656,-0.549728,0.506548,-0.349917,-0.148225,0.999942,-0.455146,-0.554731,0.496094,-0.359865,-0.126882,0.999687,-0.450026,-0.546971,0.520828,-0.372408,-0.162682,1.000783,-0.448244,-0.549649,0.494629,-0.357598,-0.128121
4,1.00372,-0.434697,-0.558597,0.510403,-0.345701,-0.150406,0.999114,-0.425756,-0.569656,0.515132,-0.362152,-0.155219,0.996219,-0.429023,-0.566971,0.502388,-0.343325,-0.157363,1.005169,-0.434774,-0.564831,0.512377,-0.357842,-0.137874
5,1.003116,-0.414969,-0.575117,0.491338,-0.324303,-0.147301,0.997294,-0.418945,-0.576617,0.501583,-0.321219,-0.165309,0.992596,-0.412191,-0.584536,0.499161,-0.341495,-0.164773,0.993558,-0.418094,-0.585151,0.494918,-0.363613,-0.177165
6,0.984164,-0.400727,-0.59313,0.499926,-0.341251,-0.181897,0.990405,-0.398661,-0.58973,0.5005,-0.334273,-0.190783,0.983107,-0.399791,-0.600308,0.519636,-0.330305,-0.163359,0.99007,-0.399953,-0.588046,0.50856,-0.348986,-0.161042
7,0.991209,-0.383206,-0.610588,0.527217,-0.335086,-0.165583,0.993455,-0.380014,-0.616149,0.48978,-0.328711,-0.188622,0.985149,-0.388516,-0.605988,0.523972,-0.33051,-0.186559,0.993385,-0.387524,-0.605091,0.518277,-0.328217,-0.18451
8,0.990395,-0.367529,-0.617876,0.522544,-0.334094,-0.173843,0.987103,-0.363779,-0.629161,0.492815,-0.314885,-0.195028,0.987241,-0.360717,-0.627519,0.512685,-0.295605,-0.184018,0.995657,-0.360908,-0.622621,0.511057,-0.314455,-0.177496
9,0.980354,-0.353826,-0.638829,0.494216,-0.315885,-0.187525,0.984691,-0.347545,-0.646685,0.510712,-0.337878,-0.199807,0.987829,-0.339853,-0.634111,0.512681,-0.315928,-0.2129,0.987666,-0.348282,-0.644401,0.534297,-0.324595,-0.17884
10,0.989255,-0.327477,-0.657016,0.509381,-0.322458,-0.210685,0.980006,-0.329397,-0.647918,0.508468,-0.313402,-0.20654,0.98179,-0.325964,-0.652845,0.519573,-0.31581,-0.200975,0.988679,-0.3381,-0.648842,0.517637,-0.294887,-0.21091
11,0.977653,-0.313701,-0.669385,0.509539,-0.294617,-0.222242,0.979583,-0.313499,-0.669003,0.508122,-0.306458,-0.233783,0.978553,-0.311249,-0.669341,0.517491,-0.300817,-0.210355,0.985201,-0.307588,-0.674198,0.515276,-0.300712,-0.214595
12,0.977945,-0.298497,-0.676371,0.525842,-0.29658,-0.236632,0.97631,-0.293577,-0.690217,0.533335,-0.273691,-0.226091,0.971585,-0.292421,-0.684565,0.501158,-0.296954,-0.224804,0.973483,-0.291733,-0.680665,0.514903,-0.283334,-0.220194
13,0.971093,-0.273733,-0.691156,0.532067,-0.294936,-0.224104,0.973099,-0.270074,-0.709045,0.529946,-0.289394,-0.218966,0.973596,-0.269588,-0.690971,0.514685,-0.298085,-0.232045,0.963201,-0.270275,-0.696129,0.517325,-0.296938,-0.238045
14,0.969063,-0.259282,-0.709597,0.518787,-0.269616,-0.256357,0.962896,-0.261645,-0.714059,0.526387,-0.283035,-0.238234,0.965457,-0.25673,-0.7056,0.510618,-0.273767,-0.24085,0.966789,-0.257868,-0.709602,0.520966,-0.28639,-0.240137
15,0.964267,-0.235228,-0.720514,0.502502,-0.257264,-0.24153,0.956668,-0.236529,-0.727426,0.521852,-0.26395,-0.246379,0.959684,-0.241824,-0.717014,0.515948,-0.261842,-0.260073,0.962409,-0.245068,-0.72505,0.509048,-0.268156,-0.249595
16,0.951824,-0.224179,-0.739424,0.513581,-0.253515,-0.250718,0.951415,-0.218971,-0.735704,0.513362,-0.279783,-0.259268,0.959997,-0.218318,-0.732979,0.536262,-0.262141,-0.255297,0.957713,-0.221739,-0.732632,0.511931,-0.271102,-0.263851
17,0.954966,-0.193299,-0.745717,0.511784,-0.249452,-0.272622,0.950227,-0.199723,-0.743191,0.517183,-0.263167,-0.25919,0.948084,-0.202184,-0.740245,0.520473,-0.254535,-0.271372,0.94796,-0.205573,-0.741901,0.53184,-0.24615,-0.266213
18,0.940253,-0.193124,-0.759217,0.511257,-0.249678,-0.262469,0.947446,-0.178309,-0.758017,0.52677,-0.235504,-0.275435,0.946496,-0.182738,-0.762428,0.527924,-0.242342,-0.273839,0.935669,-0.191245,-0.753378,0.514044,-0.239423,-0.285884
19,0.939231,-0.15679,-0.77485,0.517618,-0.229153,-0.296105,0.941253,-0.171046,-0.76728,0.514888,-0.221457,-0.302884,0.934589,-0.173331,-0.769501,0.527022,-0.231346,-0.283066,0.940168,-0.15931,-0.767685,0.523619,-0.24806,-0.291029
20,0.930814,-0.1454,-0.778351,0.519651,-0.230189,-0.281927,0.932227,-0.133628,-0.78265,0.527053,-0.215059,-0.299038,0.939182,-0.153465,-0.784847,0.520541,-0.231252,-0.271639,0.935193,-0.143747,-0.765812,0.511398,-0.237882,-0.295513
21,0.905772,-0.131989,-0.796042,0.515968,-0.19379,-0.298784,0.918199,-0.130062,-0.792332,0.509636,-0.203463,-0.309224,0.922784,-0.123368,-0.795717,0.50421,-0.215262,-0.278203,0.920792,-0.122126,-0.790731,0.52211,-0.219256,-0.295698
22,0.910793,-0.115394,-0.803652,0.505251,-0.206812,-0.310682,0.910292,-0.109694,-0.80981,0.513672,-0.20812,-0.311006,0.918156,-0.112813,-0.805489,0.512705,-0.2048,-0.316442,0.914565,-0.104514,-0.803794,0.531552,-0.192783,-0.301369
23,0.90178,-0.095388,-0.817702,0.504381,-0.203724,-0.297187,0.907658,-0.088625,-0.816187,0.504489,-0.22565,-0.320152,0.893189,-0.090961,-0.821216,0.516469,-0.204389,-0.297687,0.907323,-0.094029,-0.819148,0.502932,-0.19354,-0.295398
24,0.897345,-0.063344,-0.831169,0.506787,-0.199379,-0.33127,0.898563,-0.076461,-0.833042,0.522031,-0.192237,-0.325573,0.894022,-0.067781,-0.819182,0.513534,-0.197538,-0.333587,0.8952,-0.055392,-0.83132,0.499322,-0.197268,-0.334603
25,0.892563,-0.04795,-0.836289,0.527305,-0.18456,-0.339816,0.886965,-0.049689,-0.834711,0.50061,-0.182656,-0.324221,0.884214,-0.052048,-0.831792,0.514401,-0.173009,-0.34004,0.888562,-0.049529,-0.833846,0.519494,-0.17914,-0.353298
26,0.881855,-0.044126,-0.842767,0.504549,-0.186932,-0.335787,0.880037,-0.031459,-0.855233,0.510579,-0.167829,-0.343684,0.884425,-0.024007,-0.846539,0.518651,-0.158457,-0.356161,0.882764,-0.027921,-0.854302,0.506481,-0.164602,-0.343545
27,0.871905,-0.017906,-0.863844,0.521117,-0.157541,-0.339224,0.875252,-0.010034,-0.860073,0.51388,-0.139073,-0.334781,0.870187,-0.020457,-0.858642,0.524779,-0.156284,-0.347669,0.876532,-0.013454,-0.858944,0.507603,-0.164411,-0.3592
28,0.866915,0.006339,-0.86275,0.510778,-0.157463,-0.349878,0.866668,0.004785,-0.867015,0.502125,-0.160772,-0.351102,0.858102,0.002337,-0.862564,0.51092,-0.132371,-0.350654,0.862588,0.013763,-0.856845,0.499172,-0.16249,-0.353926
29,0.859047,0.023086,-0.872694,0.49648,-0.143139,-0.361553,0.860254,0.018665,-0.871428,0.500839,-0.145574,-0.364156,0.846696,0.022542,-0.870123,0.497142,-0.14285,-0.373565,0.851017,0.020584,-0.8788,0.506845,-0.136382,-0.370775
30,0.841175,0.042214,-0.885613,0.497912,-0.13056,-0.368597,0.839624,0.043003,-0.888835,0.490893,-0.142252,-0.358508,0.843844,0.044931,-0.880968,0.496132,-0.136212,-0.357787,0.850887,0.034352,-0.882913,0.507016,-0.120917,-0.342093
31,0.833613,0.070545,-0.900265,0.505876,-0.10699,-0.369459,0.831647,0.056739,-0.901894,0.49686,-0.136143,-0.359517,0.834525,0.063727,-0.886045,0.489462,-0.131016,-0.376899,0.827052,0.05932,-0.902461,0.507466,-0.121473,-0.372337
32,0.830637,0.078004,-0.899909,0.504672,-0.11769,-0.383543,0.820852,0.075017,-0.904106,0.496262,-0.112399,-0.379283,0.825206,0.086005,-0.899976,0.490925,-0.102423,-0.38224,0.821202,0.07882,-0.903873,0.493521,-0.112686,-0.377513
33,0.807558,0.096833,-0.904844,0.472812,-0.091248,-0.388397,0.811093,0.105649,-0.910056,0.501911,-0.115766,-0.389935,0.810015,0.095055,-0.905619,0.496933,-0.112502,-0.38433,0.812326,0.100898,-0.904532,0.50691,-0.092411,-0.375416
34,0.806111,0.118766,-0.916582,0.47207,-0.102529,-0.409604,0.807886,0.120471,-0.921814,0.504052,-0.09289,-0.400237,0.803492,0.114722,-0.916801,0.481,-0.090258,-0.399222,0.80553,0.116139,-0.918493,0.484567,-0.089522,-0.413221
35,0.78377,0.137198,-0.931327,0.480083,-0.078084,-0.410998,0.788704,0.13215,-0.918568,0.476852,-0.083397,-0.385028,0.792092,0.136727,-0.927567,0.490271,-0.094072,-0.394596,0.796354,0.142758,-0.931433,0.50092,-0.101553,-0.407325
36,0.7706,0.144775,-0.937084,0.474408,-0.070558,-0.40916,0.771684,0.154458,-0.941278,0.483533,-0.085711,-0.390909,0.770925,0.15842,-0.923669,0.474908,-0.077617,-0.396512,0.781711,0.152222,-0.925469,0.495118,-0.09198,-0.407393
37,0.770046,0.173209,-0.951526,0.488804,-0.057481,-0.42416,0.758835,0.163254,-0.937593,0.492521,-0.053443,-0.410583,0.766656,0.180701,-0.939104,0.484925,-0.058752,-0.414265,0.763769,0.176108,-0.939011,0.46995,-0.061597,-0.437514
38,0.758428,0.187175,-0.950627,0.483709,-0.048501,-0.429349,0.757254,0.193423,-0.938837,0.477024,-0.041232,-0.405049,0.746307,0.194256,-0.949509,0.479019,-0.058341,-0.425092,0.754949,0.182598,-0.940987,0.494955,-0.059234,-0.40688
39,0.742084,0.206854,-0.947634,0.460668,-0.033358,-0.43138,0.738151,0.207928,-0.959481,0.467795,-0.066944,-0.427346,0.736011,0.213879,-0.952694,0.462224,-0.04121,-0.433385,0.739971,0.206583,-0.944901,0.461265,-0.042907,-0.417791
