sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,1.007859,-0.50122,-0.501413,0.527401,-0.399679,-0.128473,1.001102,-0.503195,-0.494361,0.527545,-0.414394,-0.140507,1.003525,-0.497759,-0.502379,0.551983,-0.409365,-0.134444,0.995967,-0.503723,-0.504947,0.529326,-0.380268,-0.115783
1,1.010315,-0.490572,-0.516274,0.525715,-0.389452,-0.137851,0.994742,-0.49112,-0.529672,0.53454,-0.391387,-0.135015,0.991717,-0.484951,-0.510109,0.531688,-0.401415,-0.129313,0.993609,-0.483754,-0.522443,0.519919,-0.396257,-0.135531
2,0.996679,-0.464375,-0.536398,0.52273,-0.399788,-0.155805,0.99813,-0.464901,-0.529206,0.522076,-0.397136,-0.152142,1.005051,-0.471102,-0.540194,0.532463,-0.40578,-0.145832,0.99707,-0.471935,-0.533598,0.52777,-0.396757,-0.141481
3,1.003112,-0.454688,-0.546152,0.550151,-0.358771,-0.150888,0.995311,-0.454498,-0.547079,0.5406,-0.394639,-0.134355,0.99169,-0.451399,-0.543017,0.518164,-0.395311,-0.13524,1.001237,-0.455699,-0.548146,0.523009,-0.355371,-0.150184
4,1.00559,-0.428526,-0.56649,0.527003,-0.379966,-0.156559,1.005686,-0.443356,-0.555551,0.530339,-0.379517,-0.158699,0.999564,-0.424654,-0.544811,0.540262,-0.378665,-0.174546,1.001324,-0.441269,-0.558766,0.522699,-0.377837,-0.137735
5,0.994631,-0.414904,-0.568629,0.520796,-0.366188,-0.152193,0.994135,-0.41458,-0.572841,0.537666,-0.355941,-0.134628,0.998093,-0.408383,-0.584273,0.536825,-0.357667,-0.180606,0.995076,-0.415182,-0.574724,0.530314,-0.378379,-0.17046
6,0.995669,-0.392806,-0.592225,0.531504,-0.356912,-0.182929,0.990287,-0.399967,-0.590262,0.562432,-0.370024,-0.182398,0.985827,-0.407941,-0.590696,0.552,-0.366228,-0.189361,0.996565,-0.395468,-0.6036,0.531247,-0.34737,-0.172338
7,0.989456,-0.385557,-0.604937,0.535613,-0.336132,-0.186017,0.984216,-0.386482,-0.610143,0.546254,-0.347656,-0.189326,0.985081,-0.39176,-0.610962,0.557535,-0.345525,-0.205857,0.984315,-0.375448,-0.61284,0.543658,-0.342688,-0.178803
8,0.989723,-0.366377,-0.624371,0.553064,-0.338091,-0.205282,0.99048,-0.360929,-0.620467,0.535452,-0.349194,-0.216727,0.990649,-0.355265,-0.629082,0.553183,-0.352829,-0.18822,0.991549,-0.363843,-0.624709,0.552698,-0.338223,-0.213651
9,0.984406,-0.345806,-0.635029,0.565119,-0.34997,-0.224517,0.981241,-0.360322,-0.638835,0.533023,-0.335917,-0.226214,0.97892,-0.346018,-0.64026,0.553215,-0.342835,-0.223087,0.986146,-0.349513,-0.640897,0.557288,-0.341111,-0.224834
10,0.984809,-0.324136,-0.656287,0.566262,-0.313661,-0.233387,0.975109,-0.32899,-0.653958,0.555011,-0.334456,-0.19865,0.981763,-0.326679,-0.655001,0.561698,-0.327905,-0.223887,0.980795,-0.320754,-0.660288,0.560286,-0.333972,-0.226569
11,0.987515,-0.308788,-0.664446,0.545372,-0.323311,-0.231984,0.978416,-0.311368,-0.662557,0.567942,-0.311082,-0.231164,0.966783,-0.301688,-0.669963,0.555018,-0.300803,-0.232296,0.982551,-0.313375,-0.652721,0.553435,-0.321007,-0.235221
12,0.968894,-0.29151,-0.68202,0.545304,-0.31208,-0.23299,0.969451,-0.296912,-0.671584,0.564931,-0.325396,-0.220371,0.981509,-0.293007,-0.683568,0.545987,-0.28984,-0.239341,0.97769,-0.296849,-0.691227,0.548527,-0.32461,-0.22708
13,0.985218,-0.27638,-0.700097,0.542424,-0.298154,-0.251054,0.97559,-0.280058,-0.697844,0.546871,-0.313782,-0.243663,0.962445,-0.283235,-0.690988,0.543838,-0.292897,-0.241395,0.969952,-0.277921,-0.699419,0.547929,-0.314411,-0.253068
14,0.961934,-0.257096,-0.708592,0.543105,-0.281236,-0.257089,0.966124,-0.256673,-0.700591,0.547461,-0.29528,-0.261312,0.975464,-0.255056,-0.711376,0.544028,-0.288828,-0.252865,0.961804,-0.258767,-0.709824,0.539268,-0.302101,-0.264672
15,0.959538,-0.245034,-0.724953,0.546034,-0.294163,-0.255628,0.968664,-0.234677,-0.723534,0.545471,-0.291365,-0.280619,0.960491,-0.23703,-0.725418,0.56236,-0.289315,-0.264187,0.967616,-0.246264,-0.716869,0.548303,-0.280951,-0.266712
16,0.960174,-0.220595,-0.729078,0.523049,-0.271604,-0.290136,0.95498,-0.219084,-0.735836,0.545063,-0.281378,-0.266855,0.950641,-0.223306,-0.73948,0.559817,-0.26283,-0.263888,0.954481,-0.218671,-0.738793,0.55142,-0.28,-0.311209
17,0.945402,-0.20402,-0.752694,0.543812,-0.268847,-0.305107,0.947633,-0.202423,-0.750826,0.544459,-0.26041,-0.275995,0.952792,-0.206854,-0.747741,0.565187,-0.260429,-0.280064,0.948371,-0.202554,-0.751623,0.565548,-0.265575,-0.297763
18,0.943808,-0.181342,-0.767513,0.559288,-0.26491,-0.309704,0.946636,-0.17888,-0.758587,0.559272,-0.256865,-0.285964,0.946949,-0.19002,-0.764983,0.543677,-0.255861,-0.299521,0.947361,-0.177169,-0.767159,0.549633,-0.25222,-0.289442
