sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,1.001588,-0.500331,-0.502911,0.696728,-0.535713,-0.163386,1.005652,-0.504719,-0.495345,0.694366,-0.538451,-0.173401,1.001656,-0.488324,-0.493807,0.671972,-0.534806,-0.162225,0.998473,-0.501224,-0.499085,0.699966,-0.542333,-0.193792
1,1.004614,-0.485487,-0.520622,0.706242,-0.538486,-0.186877,1.000161,-0.479855,-0.515168,0.719726,-0.53909,-0.190408,0.999895,-0.483203,-0.520636,0.703113,-0.522151,-0.170767,0.991826,-0.483349,-0.517111,0.69752,-0.531186,-0.156066
2,1.001495,-0.465736,-0.535707,0.711189,-0.511657,-0.191948,1.004298,-0.461329,-0.534698,0.718067,-0.515614,-0.189916,1.006121,-0.468077,-0.532441,0.708362,-0.508494,-0.178583,0.994101,-0.473366,-0.52866,0.697322,-0.511745,-0.202172
3,0.99994,-0.451057,-0.549396,0.702809,-0.510775,-0.215594,0.991116,-0.448891,-0.548317,0.685919,-0.495305,-0.212497,0.994578,-0.445355,-0.552463,0.706814,-0.498189,-0.202598,1.002231,-0.455189,-0.546079,0.698253,-0.504103,-0.195487
4,0.988658,-0.431199,-0.57257,0.722127,-0.495239,-0.209914,0.988078,-0.430513,-0.564132,0.70712,-0.489624,-0.210261,0.994992,-0.420878,-0.555643,0.704889,-0.487029,-0.223003,1.000186,-0.433698,-0.560142,0.698545,-0.48946,-0.217932
5,0.997759,-0.413818,-0.576976,0.707242,-0.489346,-0.232969,0.99019,-0.415814,-0.576217,0.712766,-0.502117,-0.22734,0.995956,-0.419522,-0.590804,0.711604,-0.49317,-0.218958,0.994017,-0.417166,-0.584041,0.712491,-0.473064,-0.221614
6,0.99888,-0.395578,-0.596562,0.704651,-0.491881,-0.227821,0.987091,-0.402276,-0.600882,0.711624,-0.477569,-0.235822,0.995891,-0.398447,-0.592934,0.725557,-0.476346,-0.252158,0.995117,-0.392814,-0.593751,0.725013,-0.471268,-0.21966
7,0.983766,-0.378901,-0.603217,0.718327,-0.461224,-0.265397,1.001004,-0.383227,-0.614096,0.714108,-0.463715,-0.263677,0.994499,-0.381946,-0.610537,0.718455,-0.472787,-0.27044,0.989778,-0.378045,-0.610608,0.702286,-0.467953,-0.247372
8,0.998645,-0.359035,-0.62831,0.709257,-0.46327,-0.282064,0.987649,-0.361531,-0.622567,0.722628,-0.476015,-0.273233,0.987771,-0.358672,-0.61773,0.707175,-0.449994,-0.270297,0.994899,-0.365835,-0.629254,0.730493,-0.466502,-0.259646
9,0.98163,-0.341632,-0.636601,0.725646,-0.453325,-0.277445,0.979417,-0.33591,-0.640694,0.710891,-0.43188,-0.27248,0.994043,-0.350367,-0.640419,0.733226,-0.439963,-0.276821,0.988466,-0.345588,-0.635638,0.727442,-0.454049,-0.285964
10,0.977277,-0.340445,-0.648642,0.729085,-0.414635,-0.280018,0.982755,-0.323469,-0.653507,0.742493,-0.434454,-0.31349,0.981342,-0.322347,-0.652569,0.734628,-0.432038,-0.279291,0.985824,-0.319238,-0.649415,0.702979,-0.424758,-0.281383
11,0.978572,-0.314029,-0.671949,0.721086,-0.418461,-0.308113,0.98469,-0.303352,-0.680673,0.742722,-0.409973,-0.30102,0.976587,-0.308605,-0.669071,0.724133,-0.418286,-0.314379,0.969097,-0.31326,-0.664238,0.720648,-0.410175,-0.298152
12,0.973557,-0.295113,-0.681197,0.720982,-0.412518,-0.316662,0.982023,-0.293611,-0.685093,0.734976,-0.415412,-0.328482,0.962326,-0.294903,-0.686963,0.7333,-0.409498,-0.328552,0.969544,-0.298645,-0.681409,0.704918,-0.427092,-0.317777
13,0.973193,-0.273814,-0.697166,0.736249,-0.398664,-0.324463,0.962897,-0.264475,-0.689652,0.72887,-0.399963,-0.327033,0.97155,-0.273377,-0.699233,0.721919,-0.394107,-0.324184,0.961683,-0.278544,-0.692215,0.730792,-0.388474,-0.324769
14,0.970463,-0.261037,-0.713152,0.723175,-0.390877,-0.335972,0.972151,-0.256762,-0.711347,0.739298,-0.38842,-0.32387,0.961726,-0.261425,-0.71372,0.729632,-0.382201,-0.344336,0.972739,-0.252669,-0.712505,0.723232,-0.387366,-0.349747
15,0.952516,-0.237493,-0.726571,0.73705,-0.37062,-0.357362,0.957675,-0.246022,-0.72381,0.711092,-0.367745,-0.352358,0.968767,-0.242495,-0.726733,0.735415,-0.36687,-0.35277,0.958575,-0.237807,-0.719272,0.717088,-0.384917,-0.375463
16,0.958486,-0.222371,-0.730724,0.728047,-0.344478,-0.356589,0.955333,-0.220047,-0.737345,0.739263,-0.345247,-0.366181,0.950765,-0.217302,-0.736399,0.731586,-0.360233,-0.37885,0.954862,-0.229482,-0.726128,0.702298,-0.361554,-0.360983
17,0.950289,-0.194184,-0.743069,0.727468,-0.36684,-0.394098,0.947773,-0.203456,-0.741637,0.744293,-0.353583,-0.374478,0.950353,-0.200721,-0.743954,0.734899,-0.345702,-0.383074,0.948958,-0.209656,-0.746511,0.735938,-0.362431,-0.374632
18,0.938358,-0.183289,-0.76341,0.723632,-0.337862,-0.393692,0.947299,-0.188583,-0.755518,0.725221,-0.339744,-0.390787,0.942023,-0.178642,-0.749735,0.71511,-0.34775,-0.391215,0.933477,-0.1865,-0.757945,0.726247,-0.35325,-0.397203
19,0.93864,-0.180849,-0.768346,0.739689,-0.335501,-0.40422,0.93625,-0.1616,-0.770194,0.73108,-0.346118,-0.404645,0.928414,-0.166206,-0.763478,0.723105,-0.326717,-0.401191,0.942032,-0.16446,-0.762375,0.730025,-0.316964,-0.39816
20,0.927613,-0.152032,-0.781739,0.705322,-0.321772,-0.412338,0.924103,-0.154848,-0.786078,0.726123,-0.301506,-0.415021,0.932503,-0.148546,-0.779129,0.727777,-0.328453,-0.405066,0.925618,-0.154203,-0.784364,0.733844,-0.317044,-0.417984
21,0.928349,-0.127714,-0.788284,0.728212,-0.295255,-0.415448,0.925153,-0.123166,-0.793739,0.721388,-0.303981,-0.426434,0.929496,-0.121005,-0.786992,0.718838,-0.318527,-0.42543,0.923527,-0.124194,-0.792275,0.726288,-0.303451,-0.427815
22,0.913787,-0.110099,-0.804973,0.729478,-0.284969,-0.423017,0.921824,-0.105088,-0.809045,0.724816,-0.278811,-0.427926,0.908273,-0.110683,-0.806152,0.729532,-0.286392,-0.440314,0.917285,-0.103457,-0.807336,0.725169,-0.288947,-0.445498
23,0.895068,-0.089156,-0.820798,0.732301,-0.282909,-0.437777,0.903286,-0.082484,-0.817221,0.712536,-0.291289,-0.436536,0.902721,-0.086714,-0.825279,0.732034,-0.280536,-0.446788,0.907057,-0.096466,-0.811628,0.725517,-0.277003,-0.430582
24,0.89769,-0.061297,-0.82179,0.737244,-0.237138,-0.473357,0.897831,-0.0724,-0.833079,0.723184,-0.271962,-0.46208,0.896334,-0.078973,-0.824136,0.700676,-0.248739,-0.465263,0.901372,-0.066505,-0.824715,0.734678,-0.260849,-0.458225
25,0.885467,-0.047611,-0.831534,0.713029,-0.238483,-0.472262,0.896015,-0.051873,-0.837544,0.704269,-0.243871,-0.476122,0.89884,-0.046874,-0.829099,0.729618,-0.240032,-0.454005,0.893131,-0.053212,-0.841164,0.730139,-0.249998,-0.467073
26,0.874897,-0.03139,-0.849671,0.725075,-0.236271,-0.502921,0.874648,-0.037076,-0.848923,0.757372,-0.239851,-0.494355,0.87958,-0.034963,-0.847072,0.718697,-0.235373,-0.470731,0.882915,-0.037135,-0.842218,0.733963,-0.236953,-0.473225
27,0.865133,-0.021388,-0.856062,0.726441,-0.217167,-0.482679,0.866672,-0.014949,-0.855164,0.712261,-0.222173,-0.49715,0.865656,-0.015527,-0.863105,0.720205,-0.229784,-0.47049,0.870106,-0.012173,-0.858695,0.709349,-0.21597,-0.498229
