sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,1.002291,-0.50232,-0.503126,0.614829,-0.457185,-0.1374,1.003174,-0.505533,-0.500138,0.601392,-0.455885,-0.159276,0.999426,-0.499492,-0.50786,0.607581,-0.461778,-0.143859,1.001385,-0.499946,-0.492129,0.598986,-0.484351,-0.1382
1,1.004904,-0.486415,-0.520155,0.603154,-0.455126,-0.138504,0.98922,-0.4849,-0.514965,0.627586,-0.451634,-0.153207,1.003165,-0.48274,-0.525773,0.593431,-0.472328,-0.139728,1.009984,-0.486892,-0.514133,0.598225,-0.46799,-0.149443
2,1.001688,-0.464828,-0.526311,0.600326,-0.458547,-0.167514,1.000409,-0.466812,-0.539654,0.613612,-0.450371,-0.162892,1.002852,-0.471569,-0.528258,0.613949,-0.446959,-0.155457,0.993646,-0.458403,-0.536147,0.596904,-0.450738,-0.15589
3,0.999329,-0.450218,-0.551025,0.610614,-0.442652,-0.179933,0.99519,-0.443292,-0.552774,0.627692,-0.444659,-0.169658,0.996554,-0.450835,-0.539875,0.62216,-0.454164,-0.178617,1.004007,-0.449999,-0.549191,0.613439,-0.450091,-0.175023
4,0.99519,-0.437476,-0.556643,0.633334,-0.433973,-0.185377,0.998088,-0.436927,-0.566968,0.626586,-0.431394,-0.183195,0.996051,-0.436258,-0.561694,0.628908,-0.434254,-0.182446,1.000645,-0.43196,-0.561869,0.607309,-0.432396,-0.184355
5,0.991845,-0.416263,-0.575962,0.633976,-0.405566,-0.201052,0.995632,-0.411906,-0.580884,0.623299,-0.433884,-0.198565,0.997359,-0.416098,-0.574129,0.62628,-0.417392,-0.200561,0.992444,-0.412354,-0.587363,0.625551,-0.43934,-0.198403
6,0.996736,-0.393188,-0.596119,0.645829,-0.409218,-0.193823,0.98555,-0.404988,-0.595302,0.637586,-0.411935,-0.223397,0.995575,-0.397876,-0.591205,0.622943,-0.425951,-0.205469,0.998221,-0.394745,-0.59115,0.633161,-0.418467,-0.203589
7,0.987183,-0.385836,-0.603445,0.628827,-0.419205,-0.216091,0.996806,-0.384585,-0.614418,0.622201,-0.398529,-0.224708,0.987372,-0.380102,-0.60702,0.611571,-0.415943,-0.239128,0.990427,-0.380619,-0.611219,0.626265,-0.415663,-0.208617
8,0.98531,-0.367102,-0.631241,0.629371,-0.399814,-0.224661,0.988421,-0.364835,-0.634012,0.630494,-0.397454,-0.223565,0.994748,-0.361657,-0.629824,0.647136,-0.387551,-0.226142,0.978108,-0.359681,-0.629198,0.64166,-0.403629,-0.236886
9,0.979976,-0.35184,-0.639968,0.625949,-0.389166,-0.224687,0.993301,-0.338563,-0.641754,0.639353,-0.393997,-0.221185,0.991467,-0.354933,-0.647944,0.636479,-0.382984,-0.249249,0.978405,-0.355986,-0.631027,0.632918,-0.37882,-0.245588
10,0.984706,-0.335297,-0.655473,0.627432,-0.383675,-0.260755,0.979725,-0.33555,-0.655017,0.625434,-0.387169,-0.242065,0.989464,-0.329642,-0.650802,0.635382,-0.377596,-0.265917,0.980679,-0.337931,-0.650948,0.640441,-0.367187,-0.260421
11,0.982008,-0.314654,-0.668978,0.640667,-0.34861,-0.265979,0.972047,-0.309188,-0.659407,0.627772,-0.378468,-0.259446,0.973041,-0.312942,-0.661104,0.623267,-0.373206,-0.264566,0.98566,-0.315926,-0.671199,0.627105,-0.366199,-0.263363
12,0.972061,-0.28915,-0.686408,0.651782,-0.343057,-0.299702,0.978797,-0.28808,-0.674829,0.637692,-0.366313,-0.276722,0.978311,-0.287148,-0.686901,0.634021,-0.359633,-0.280601,0.976604,-0.2957,-0.688441,0.63959,-0.36629,-0.284096
13,0.967842,-0.274096,-0.696183,0.635668,-0.332824,-0.266169,0.973869,-0.269061,-0.690205,0.635489,-0.353249,-0.271203,0.973386,-0.272652,-0.698374,0.647494,-0.359912,-0.297398,0.97736,-0.268413,-0.700535,0.636689,-0.336057,-0.292073
14,0.956577,-0.261499,-0.706292,0.639981,-0.324633,-0.294543,0.973007,-0.254725,-0.709743,0.626317,-0.326144,-0.30035,0.972813,-0.256151,-0.718315,0.639532,-0.335334,-0.298686,0.960763,-0.261821,-0.709356,0.622622,-0.349588,-0.291087
15,0.955139,-0.242323,-0.723642,0.63558,-0.322584,-0.308678,0.966096,-0.237967,-0.713626,0.6458,-0.333797,-0.308966,0.963631,-0.243202,-0.723588,0.626598,-0.312426,-0.30846,0.95485,-0.234781,-0.721862,0.649476,-0.32095,-0.297876
16,0.954607,-0.222757,-0.743673,0.637956,-0.323042,-0.333864,0.949024,-0.226886,-0.73406,0.650557,-0.331742,-0.317401,0.95974,-0.214768,-0.733124,0.638799,-0.314218,-0.319237,0.953339,-0.217006,-0.728888,0.630404,-0.33352,-0.323278
17,0.951119,-0.198933,-0.738865,0.63234,-0.306669,-0.336723,0.949305,-0.20739,-0.742375,0.636129,-0.310049,-0.323844,0.947105,-0.201015,-0.742314,0.660495,-0.304415,-0.316627,0.9463,-0.207319,-0.756966,0.636945,-0.307371,-0.327891
18,0.944512,-0.189098,-0.755831,0.631107,-0.312654,-0.346214,0.936003,-0.187715,-0.761464,0.630742,-0.297246,-0.338242,0.94189,-0.181316,-0.754292,0.642557,-0.295915,-0.347354,0.945814,-0.186427,-0.757386,0.644774,-0.291389,-0.320698
19,0.925157,-0.158478,-0.771186,0.639478,-0.276097,-0.364133,0.937289,-0.162848,-0.768495,0.63159,-0.277916,-0.355789,0.935956,-0.165198,-0.784156,0.653507,-0.285521,-0.34408,0.933227,-0.161682,-0.768415,0.635125,-0.292034,-0.354236
20,0.935277,-0.143477,-0.777822,0.612908,-0.262713,-0.352629,0.92919,-0.150211,-0.780499,0.633746,-0.283694,-0.361527,0.940021,-0.147955,-0.788087,0.623658,-0.284287,-0.364272,0.92897,-0.147865,-0.785282,0.625896,-0.268744,-0.366308
21,0.922306,-0.13201,-0.799489,0.622079,-0.259788,-0.363422,0.917561,-0.118367,-0.800891,0.634218,-0.275237,-0.371723,0.917459,-0.12092,-0.805096,0.617298,-0.263919,-0.369427,0.920934,-0.122875,-0.794928,0.614061,-0.257759,-0.373086
22,0.92324,-0.107714,-0.812699,0.625984,-0.24462,-0.392595,0.918979,-0.109029,-0.808346,0.641863,-0.252687,-0.3566,0.921618,-0.101404,-0.808431,0.645777,-0.24626,-0.370919,0.910479,-0.105878,-0.809531,0.604055,-0.260259,-0.369517
23,0.910755,-0.093591,-0.820435,0.630678,-0.240799,-0.397296,0.906151,-0.091103,-0.817886,0.633197,-0.236476,-0.379187,0.908621,-0.087535,-0.813773,0.620339,-0.253343,-0.407579,0.90707,-0.095017,-0.823934,0.625269,-0.250852,-0.392421
24,0.898436,-0.063355,-0.834499,0.641644,-0.239813,-0.404829,0.891871,-0.072951,-0.820585,0.625841,-0.220681,-0.381949,0.910589,-0.071516,-0.827821,0.626764,-0.219463,-0.396468,0.896912,-0.067632,-0.832228,0.639162,-0.237297,-0.392655
25,0.894233,-0.046366,-0.847812,0.644116,-0.213973,-0.391517,0.887409,-0.062893,-0.845255,0.629679,-0.207913,-0.390886,0.887034,-0.051539,-0.826441,0.629865,-0.220734,-0.418895,0.886852,-0.056982,-0.841293,0.605587,-0.209693,-0.403682
26,0.88388,-0.051133,-0.846568,0.625398,-0.205348,-0.423843,0.886062,-0.029846,-0.842367,0.62619,-0.208038,-0.400378,0.893727,-0.040201,-0.839283,0.618622,-0.209555,-0.410826,0.882413,-0.031878,-0.840197,0.617229,-0.192648,-0.425749
27,0.872626,-0.016298,-0.859825,0.633319,-0.206195,-0.437567,0.875415,-0.013908,-0.865034,0.625435,-0.198579,-0.444542,0.881428,-0.018951,-0.859547,0.617461,-0.206379,-0.433712,0.868771,-0.010462,-0.85484,0.625056,-0.199329,-0.41121
28,0.858923,0.003821,-0.863957,0.622127,-0.196681,-0.435013,0.866976,0.007163,-0.871154,0.622792,-0.191232,-0.449277,0.863287,0.011081,-0.859736,0.612456,-0.188982,-0.417869,0.86125,0.005235,-0.86766,0.618492,-0.18905,-0.435066
29,0.865195,0.025572,-0.882362,0.617473,-0.15782,-0.471747,0.861892,0.011719,-0.875982,0.601096,-0.182419,-0.451639,0.847688,0.021793,-0.87761,0.612574,-0.169254,-0.450655,0.853293,0.021728,-0.868369,0.606761,-0.172699,-0.45009
30,0.834624,0.045361,-0.882131,0.601986,-0.156048,-0.461471,0.849271,0.039708,-0.888092,0.625594,-0.149107,-0.445766,0.844675,0.050196,-0.891276,0.611983,-0.166144,-0.455894,0.846305,0.048169,-0.888234,0.608518,-0.137681,-0.453514
31,0.837819,0.057469,-0.894844,0.619993,-0.139131,-0.460314,0.830579,0.05718,-0.890247,0.630209,-0.133608,-0.460966,0.82882,0.059789,-0.895613,0.601075,-0.143782,-0.459887,0.839178,0.055209,-0.894752,0.610735,-0.140164,-0.477362
32,0.819722,0.077302,-0.898523,0.585564,-0.141017,-0.464741,0.818253,0.08142,-0.901466,0.608403,-0.148636,-0.464918,0.819808,0.076686,-0.905862,0.591728,-0.140223,-0.471321,0.829905,0.092021,-0.894931,0.611298,-0.139656,-0.460273
33,0.808762,0.091638,-0.916804,0.599552,-0.137192,-0.477779,0.812101,0.110293,-0.908987,0.616201,-0.140571,-0.480572,0.811185,0.094262,-0.920276,0.604657,-0.112973,-0.477068,0.818139,0.09187,-0.921195,0.612178,-0.1314,-0.494226
34,0.800173,0.119144,-0.908578,0.60103,-0.12157,-0.484289,0.800076,0.119851,-0.919829,0.608689,-0.118157,-0.495928,0.798858,0.120107,-0.923898,0.608229,-0.1311,-0.48596,0.797216,0.130478,-0.926167,0.587148,-0.114634,-0.484
35,0.793862,0.132873,-0.926275,0.597075,-0.100444,-0.490468,0.789879,0.141881,-0.935552,0.605481,-0.090385,-0.498524,0.795383,0.130128,-0.925228,0.60345,-0.100116,-0.483566,0.790337,0.134248,-0.929748,0.590374,-0.096853,-0.496496
36,0.787539,0.154294,-0.928962,0.57552,-0.084291,-0.491331,0.772767,0.159298,-0.927807,0.599395,-0.099802,-0.510173,0.78414,0.163094,-0.925137,0.601968,-0.085772,-0.493781,0.774939,0.143947,-0.937129,0.593365,-0.095158,-0.485392
37,0.765553,0.168707,-0.930275,0.5786,-0.061037,-0.521696,0.776306,0.166956,-0.934803,0.592111,-0.072139,-0.51224,0.75601,0.166008,-0.938512,0.586866,-0.068502,-0.493017,0.755713,0.167988,-0.945052,0.576019,-0.068415,-0.502147
38,0.764462,0.196788,-0.951325,0.591785,-0.074772,-0.506801,0.753163,0.199588,-0.942243,0.571472,-0.06115,-0.512282,0.761746,0.175694,-0.949583,0.57702,-0.084489,-0.514916,0.746566,0.196316,-0.939444,0.58131,-0.056933,-0.517458
39,0.737884,0.210796,-0.954277,0.573308,-0.04968,-0.517507,0.746173,0.212565,-0.949405,0.569851,-0.078532,-0.536823,0.734891,0.213972,-0.943035,0.586207,-0.043827,-0.514224,0.743997,0.208013,-0.959712,0.58673,-0.06358,-0.532024
40,0.728159,0.22392,-0.95205,0.580517,-0.040518,-0.51363,0.728516,0.224708,-0.954538,0.573765,-0.057391,-0.529055,0.731772,0.232484,-0.954798,0.561521,-0.043062,-0.525075,0.729307,0.227422,-0.953166,0.590847,-0.021889,-0.533577
41,0.717199,0.242449,-0.963899,0.577106,-0.045983,-0.532734,0.717615,0.252183,-0.955962,0.559772,-0.029589,-0.548952,0.712187,0.245715,-0.96426,0.565836,-0.038427,-0.527483,0.710905,0.25407,-0.967156,0.551419,-0.028567,-0.540685
42,0.71501,0.260569,-0.961822,0.556218,-0.026617,-0.557351,0.707137,0.259881,-0.968646,0.572426,-0.021784,-0.554959,0.702598,0.271753,-0.970896,0.563124,-0.013415,-0.546726,0.704863,0.260273,-0.981291,0.556684,-0.020879,-0.530598
43,0.68957,0.279802,-0.961322,0.538574,0.00789,-0.54452,0.688549,0.286013,-0.975811,0.536089,0.00671,-0.532117,0.687498,0.27859,-0.973358,0.560221,0.011761,-0.552034,0.691775,0.283126,-0.969404,0.546964,-0.01713,-0.539046
44,0.679935,0.302693,-0.972721,0.570013,0.012628,-0.549397,0.678559,0.29904,-0.968853,0.528282,0.005742,-0.552907,0.671721,0.297574,-0.979583,0.547887,-0.014428,-0.557424,0.688079,0.305932,-0.963278,0.547441,-0.001373,-0.539286
45,0.6653,0.318343,-0.986743,0.556463,0.01584,-0.541675,0.665307,0.322159,-0.976202,0.54418,0.009597,-0.542521,0.64953,0.313296,-0.977718,0.54262,0.031358,-0.5419,0.654544,0.32358,-0.975743,0.540985,0.027451,-0.564423
46,0.645639,0.328406,-0.984159,0.532751,0.008098,-0.579825,0.633445,0.32791,-0.985385,0.535213,0.023409,-0.565621,0.652795,0.344065,-0.981355,0.550127,0.015232,-0.561233,0.654415,0.34104,-0.98399,0.529981,0.024298,-0.552271
47,0.632171,0.357603,-0.990882,0.535594,0.042683,-0.573348,0.62782,0.352961,-0.988989,0.525958,0.046985,-0.558535,0.634436,0.357498,-0.990664,0.506843,0.035369,-0.557666,0.637235,0.354773,-0.991869,0.51839,0.051395,-0.559223
