sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,0.993239,-0.499927,-0.506082,0.747649,-0.551437,-0.171326,0.992242,-0.505196,-0.497442,0.726727,-0.553533,-0.176581,1.001201,-0.497008,-0.492751,0.734476,-0.568407,-0.165409,1.000086,-0.507217,-0.498523,0.739946,-0.572136,-0.179772
1,1.002723,-0.49292,-0.518529,0.72949,-0.547473,-0.16818,1.002605,-0.478684,-0.518128,0.752833,-0.538844,-0.167625,1.004322,-0.486399,-0.517256,0.730961,-0.560162,-0.190449,0.99757,-0.475942,-0.508364,0.717721,-0.553589,-0.204226
2,1.004608,-0.46265,-0.537344,0.732934,-0.54475,-0.19518,0.999644,-0.475438,-0.53127,0.751896,-0.532636,-0.206592,0.99266,-0.468943,-0.530315,0.747991,-0.546744,-0.201655,1.003479,-0.474666,-0.531089,0.73819,-0.545245,-0.20456
3,0.995915,-0.4495,-0.543519,0.748177,-0.528798,-0.217419,0.990539,-0.452454,-0.554018,0.765261,-0.537971,-0.206123,0.99485,-0.45561,-0.543733,0.747542,-0.528734,-0.231242,0.998271,-0.450937,-0.549445,0.74267,-0.531316,-0.219363
4,0.997178,-0.429632,-0.564765,0.74186,-0.516898,-0.242913,1.004016,-0.435813,-0.569677,0.743096,-0.53109,-0.231099,0.99738,-0.434614,-0.568395,0.761016,-0.534427,-0.229369,0.994917,-0.434752,-0.564065,0.760665,-0.522399,-0.225456
5,0.997692,-0.411884,-0.571575,0.75473,-0.516027,-0.236765,0.997826,-0.416149,-0.574319,0.75355,-0.52165,-0.240792,0.990277,-0.414278,-0.58094,0.763784,-0.505258,-0.229848,0.998628,-0.416169,-0.582474,0.752138,-0.50966,-0.247261
6,0.98604,-0.396658,-0.594514,0.752732,-0.514097,-0.250991,0.988084,-0.394195,-0.602247,0.761918,-0.518599,-0.253184,0.994997,-0.397927,-0.593028,0.757834,-0.513711,-0.25808,0.991013,-0.400185,-0.598793,0.756695,-0.518214,-0.257944
7,0.979942,-0.376391,-0.606132,0.73409,-0.487073,-0.278829,0.990437,-0.378821,-0.602788,0.749916,-0.485335,-0.271741,0.987958,-0.379579,-0.602376,0.731772,-0.481571,-0.266818,0.984093,-0.390759,-0.611497,0.765159,-0.488648,-0.25743
8,0.991958,-0.362004,-0.626249,0.76727,-0.473755,-0.269224,0.993097,-0.362282,-0.62435,0.757806,-0.470736,-0.275585,0.985917,-0.371583,-0.628273,0.757563,-0.494287,-0.276295,0.983873,-0.366277,-0.629053,0.758748,-0.491539,-0.274139
9,0.982481,-0.339879,-0.636085,0.77018,-0.466357,-0.286433,0.99176,-0.354475,-0.633935,0.759747,-0.456593,-0.295429,0.989682,-0.348214,-0.632769,0.778909,-0.478522,-0.283132,0.988455,-0.347382,-0.638791,0.75586,-0.492142,-0.295552
