sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,1.003095,-0.49571,-0.504236,0.31912,-0.256279,-0.075473,0.999358,-0.50198,-0.502665,0.342613,-0.268784,-0.075168,1.001099,-0.500961,-0.49878,0.318305,-0.266716,-0.086514,0.997436,-0.4971,-0.503186,0.347203,-0.254284,-0.089394
1,1.008097,-0.483035,-0.517322,0.351853,-0.253982,-0.079058,1.003872,-0.482322,-0.516421,0.334377,-0.264007,-0.086777,0.99668,-0.48736,-0.514893,0.336314,-0.248377,-0.087847,1.002109,-0.483833,-0.512055,0.332947,-0.225745,-0.073407
2,1.007,-0.465855,-0.530478,0.334853,-0.248142,-0.083358,0.999107,-0.461246,-0.544206,0.337393,-0.243604,-0.094708,1.003043,-0.455743,-0.538778,0.348151,-0.244141,-0.082629,1.002739,-0.471268,-0.531816,0.32248,-0.244536,-0.100992
3,0.992401,-0.446733,-0.550859,0.341534,-0.227167,-0.097107,0.998835,-0.44713,-0.549714,0.32543,-0.256628,-0.102741,0.988858,-0.447847,-0.55792,0.347667,-0.234767,-0.076075,1.000049,-0.452291,-0.543179,0.332413,-0.246792,-0.079663
4,0.990401,-0.431319,-0.555568,0.343754,-0.235516,-0.109326,1.004835,-0.432962,-0.560412,0.342642,-0.243781,-0.10728,0.991877,-0.441662,-0.561758,0.337691,-0.243924,-0.086771,1.002771,-0.431042,-0.569202,0.345738,-0.224584,-0.115022
5,0.998428,-0.415713,-0.578699,0.366654,-0.235833,-0.098584,1.005827,-0.412359,-0.579074,0.320005,-0.237634,-0.107672,0.995277,-0.41201,-0.584374,0.341461,-0.236046,-0.091506,0.994771,-0.419254,-0.584019,0.34129,-0.225868,-0.114719
6,0.99351,-0.394316,-0.599575,0.367541,-0.236425,-0.116984,0.980778,-0.394429,-0.593711,0.344988,-0.239181,-0.099476,0.997587,-0.39653,-0.58718,0.357547,-0.20538,-0.109786,0.996217,-0.389471,-0.595008,0.334684,-0.214476,-0.10359
7,0.984319,-0.381449,-0.616314,0.338222,-0.230595,-0.121197,0.999629,-0.379566,-0.60366,0.345564,-0.230601,-0.12839,0.988464,-0.381621,-0.613838,0.358967,-0.22138,-0.128178,0.990453,-0.381821,-0.607386,0.354999,-0.210435,-0.126953
8,0.990529,-0.360079,-0.624904,0.33588,-0.209763,-0.129037,0.989516,-0.364902,-0.623811,0.330897,-0.215493,-0.139359,0.979354,-0.363174,-0.618942,0.338033,-0.225962,-0.124292,0.986496,-0.372776,-0.631601,0.331415,-0.214509,-0.127913
9,0.98707,-0.350677,-0.626256,0.342827,-0.226961,-0.123319,0.98122,-0.355341,-0.633231,0.335763,-0.213615,-0.141812,0.99067,-0.352534,-0.645045,0.352519,-0.202493,-0.140199,0.992634,-0.345731,-0.636203,0.346043,-0.205966,-0.130497
