sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,1.005331,-0.501003,-0.505563,0.388747,-0.290333,-0.081046,0.999539,-0.502239,-0.504114,0.386531,-0.292059,-0.080217,0.996103,-0.499178,-0.497344,0.407465,-0.294432,-0.081669,0.993503,-0.503717,-0.499192,0.40314,-0.288865,-0.094214
1,1.004061,-0.475847,-0.513712,0.403013,-0.300905,-0.084129,0.992253,-0.483908,-0.512758,0.38281,-0.310292,-0.114301,1.002057,-0.489757,-0.519022,0.382706,-0.29377,-0.095814,0.99409,-0.490497,-0.516848,0.396097,-0.299779,-0.094204
2,1.004015,-0.471373,-0.540501,0.388489,-0.276545,-0.095119,0.993772,-0.460879,-0.534797,0.400063,-0.281577,-0.110527,1.004345,-0.4789,-0.525612,0.413533,-0.294153,-0.109383,0.998636,-0.461797,-0.533602,0.420966,-0.292473,-0.091231
3,1.002644,-0.455238,-0.543355,0.38922,-0.270488,-0.109885,0.998087,-0.451338,-0.554814,0.390951,-0.263177,-0.109074,1.002417,-0.453845,-0.544828,0.385015,-0.284315,-0.120487,0.99143,-0.451674,-0.54969,0.412667,-0.280619,-0.097811
4,1.000404,-0.434038,-0.563922,0.405866,-0.283227,-0.125268,1.001947,-0.426798,-0.561738,0.393057,-0.292559,-0.136623,0.992023,-0.434457,-0.575519,0.414305,-0.280497,-0.130015,0.997353,-0.430077,-0.562924,0.409172,-0.286355,-0.118737
5,0.997597,-0.421451,-0.582689,0.421236,-0.28103,-0.125465,0.99675,-0.414208,-0.57531,0.3867,-0.275682,-0.111673,1.002284,-0.417767,-0.578199,0.398386,-0.287702,-0.139161,0.996384,-0.40957,-0.577411,0.414211,-0.26727,-0.124471
6,0.987907,-0.399705,-0.596832,0.401367,-0.255968,-0.12811,0.987146,-0.401779,-0.601011,0.407495,-0.262544,-0.137343,0.979433,-0.411749,-0.59521,0.393583,-0.286458,-0.148707,0.999431,-0.39862,-0.598982,0.422408,-0.269612,-0.139342
7,0.995466,-0.382909,-0.602087,0.40313,-0.262736,-0.129385,0.992717,-0.376709,-0.605773,0.388199,-0.249326,-0.144873,0.998069,-0.385343,-0.608917,0.394891,-0.280628,-0.15044,0.992253,-0.388218,-0.607266,0.407992,-0.27635,-0.145717
8,0.993707,-0.373864,-0.630222,0.40213,-0.254316,-0.166802,0.99168,-0.355342,-0.635495,0.398545,-0.260462,-0.127117,0.98948,-0.356912,-0.620998,0.403301,-0.253666,-0.137337,0.981495,-0.359587,-0.622243,0.396407,-0.238006,-0.149522
9,0.991518,-0.34481,-0.643639,0.39726,-0.253505,-0.163577,0.993934,-0.344136,-0.640356,0.389307,-0.254734,-0.160621,0.988293,-0.343383,-0.650459,0.421509,-0.261141,-0.170726,0.988438,-0.344478,-0.627769,0.375783,-0.235588,-0.151838
