sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,1.006584,-0.499326,-0.500886,0.693357,-0.540704,-0.170356,1.01106,-0.500834,-0.488476,0.703367,-0.545728,-0.178707,1.006123,-0.504105,-0.500625,0.70511,-0.548086,-0.154828,1.003598,-0.499528,-0.497458,0.693795,-0.544651,-0.16719
1,1.002308,-0.476891,-0.516037,0.709011,-0.528247,-0.182739,0.995636,-0.480427,-0.518006,0.702117,-0.545673,-0.192144,0.997547,-0.483206,-0.516882,0.700998,-0.535542,-0.176302,0.991904,-0.48619,-0.517269,0.703414,-0.521947,-0.156963
2,0.994807,-0.469864,-0.531307,0.699847,-0.519597,-0.210149,0.996482,-0.470937,-0.54032,0.719542,-0.523109,-0.213613,0.998611,-0.464194,-0.531073,0.704592,-0.52296,-0.181134,0.998596,-0.469526,-0.525916,0.723464,-0.515854,-0.202332
3,0.994415,-0.457995,-0.538194,0.710727,-0.498952,-0.212204,1.000084,-0.452181,-0.554296,0.706414,-0.508213,-0.19042,0.993268,-0.446286,-0.549115,0.693903,-0.524678,-0.226337,0.999438,-0.45891,-0.556983,0.721096,-0.502394,-0.208075
4,0.997388,-0.43524,-0.565387,0.715173,-0.497062,-0.203652,0.993134,-0.43251,-0.560831,0.724253,-0.511829,-0.214902,0.995821,-0.42772,-0.571332,0.726138,-0.491729,-0.227757,0.999952,-0.443097,-0.568804,0.711445,-0.504504,-0.217755
5,1.002551,-0.428257,-0.578556,0.710052,-0.493231,-0.237354,1.002768,-0.421316,-0.579522,0.731255,-0.491055,-0.229157,0.997791,-0.417496,-0.583921,0.74317,-0.503397,-0.213403,0.987795,-0.415863,-0.585568,0.709495,-0.490124,-0.243881
6,0.99144,-0.403514,-0.596729,0.725864,-0.479164,-0.238218,0.994364,-0.395613,-0.594782,0.717269,-0.481686,-0.252218,0.991343,-0.397238,-0.591445,0.731711,-0.466622,-0.249446,0.990789,-0.398609,-0.6059,0.729112,-0.48129,-0.239884
7,0.996237,-0.380051,-0.603774,0.716044,-0.461518,-0.261417,0.995554,-0.377026,-0.607126,0.735609,-0.492371,-0.262602,0.99437,-0.387673,-0.614028,0.721923,-0.459792,-0.259949,0.992815,-0.380165,-0.607245,0.720195,-0.470389,-0.26748
8,0.983629,-0.371096,-0.62513,0.73567,-0.469694,-0.257395,0.99557,-0.367869,-0.628348,0.720659,-0.445837,-0.268399,0.984532,-0.360429,-0.621073,0.719482,-0.451007,-0.284302,0.989778,-0.364818,-0.632946,0.735574,-0.469528,-0.272718
9,0.983814,-0.358008,-0.629164,0.731652,-0.458996,-0.286446,0.980371,-0.348424,-0.636944,0.740517,-0.452721,-0.287055,0.982711,-0.349029,-0.623183,0.712456,-0.466675,-0.277984,0.984862,-0.352447,-0.642103,0.753088,-0.451536,-0.276707
