sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,1.006189,-0.492378,-0.502636,0.449881,-0.33483,-0.098258,0.996758,-0.499274,-0.497332,0.452253,-0.352506,-0.08564,0.997601,-0.493898,-0.5048,0.470119,-0.334925,-0.092241,0.996794,-0.498837,-0.497399,0.446815,-0.34139,-0.091468
1,0.998083,-0.486284,-0.515966,0.45414,-0.352079,-0.117056,1.003517,-0.480883,-0.513432,0.465409,-0.33131,-0.114267,1.003328,-0.492153,-0.509701,0.451688,-0.336181,-0.086804,0.996857,-0.480479,-0.519963,0.439136,-0.332486,-0.106334
2,1.005426,-0.46897,-0.534231,0.439975,-0.337086,-0.116528,0.996767,-0.470751,-0.540168,0.437981,-0.334043,-0.120788,1.008852,-0.458474,-0.538799,0.464951,-0.333246,-0.109705,1.008626,-0.462573,-0.529255,0.456296,-0.326875,-0.119806
3,1.009826,-0.45029,-0.553244,0.456555,-0.310362,-0.109587,0.997952,-0.457504,-0.540998,0.449096,-0.336745,-0.128785,1.015229,-0.443333,-0.549715,0.465625,-0.331072,-0.124898,0.992767,-0.440057,-0.545394,0.447201,-0.31636,-0.122676
4,0.997209,-0.439215,-0.575005,0.463805,-0.326335,-0.134187,0.988407,-0.435815,-0.568978,0.452904,-0.313085,-0.124276,0.990187,-0.425012,-0.566668,0.47307,-0.334221,-0.131804,1.005896,-0.429539,-0.562077,0.447773,-0.314367,-0.148911
5,0.99595,-0.408253,-0.569728,0.465597,-0.298602,-0.167177,0.998186,-0.411312,-0.579165,0.441719,-0.315305,-0.166621,0.994437,-0.411773,-0.57423,0.464413,-0.311636,-0.143957,1.000263,-0.41772,-0.581545,0.44802,-0.312145,-0.149091
6,0.995327,-0.399383,-0.598378,0.467842,-0.320682,-0.160923,0.996404,-0.403538,-0.589102,0.454172,-0.315285,-0.166609,0.999153,-0.397968,-0.592144,0.454145,-0.318798,-0.159306,0.994585,-0.389434,-0.595972,0.466025,-0.284793,-0.160063
7,0.99202,-0.374456,-0.604353,0.449813,-0.312924,-0.170813,0.996636,-0.380329,-0.606109,0.45409,-0.296877,-0.156847,0.991832,-0.383527,-0.600996,0.469789,-0.305444,-0.172715,0.991157,-0.383698,-0.618252,0.464249,-0.308574,-0.156838
8,0.982577,-0.36944,-0.621538,0.460761,-0.290827,-0.165565,0.985202,-0.365288,-0.625785,0.468704,-0.30525,-0.180478,0.985699,-0.36951,-0.625275,0.46136,-0.285003,-0.163272,0.987465,-0.366105,-0.633232,0.461061,-0.279504,-0.154649
9,0.983751,-0.345569,-0.643481,0.452617,-0.280211,-0.179504,0.992176,-0.346623,-0.649382,0.467766,-0.307945,-0.172057,0.985805,-0.348933,-0.642098,0.458062,-0.278394,-0.186927,0.980389,-0.340475,-0.644024,0.467856,-0.288729,-0.187639
10,0.981132,-0.333427,-0.651642,0.471389,-0.297651,-0.199953,0.984224,-0.328606,-0.649957,0.459768,-0.282932,-0.17349,0.977717,-0.326745,-0.648582,0.453213,-0.27153,-0.167711,0.983609,-0.335987,-0.65197,0.465949,-0.293312,-0.188033
11,0.984066,-0.312748,-0.663801,0.468357,-0.278772,-0.199879,0.975644,-0.312937,-0.667287,0.465913,-0.284702,-0.190561,0.976106,-0.307064,-0.673125,0.470379,-0.255205,-0.199849,0.985863,-0.315175,-0.663123,0.45761,-0.28025,-0.194006
12,0.976525,-0.300167,-0.672547,0.442796,-0.262682,-0.201273,0.978469,-0.294135,-0.68634,0.46595,-0.27042,-0.205023,0.971286,-0.300366,-0.684847,0.465011,-0.262848,-0.194109,0.973098,-0.299535,-0.67804,0.47656,-0.258721,-0.204856
13,0.973582,-0.280063,-0.693489,0.47477,-0.269114,-0.211995,0.973922,-0.286366,-0.697381,0.46232,-0.248378,-0.217695,0.965416,-0.272699,-0.691677,0.48765,-0.271478,-0.205778,0.968995,-0.277194,-0.697854,0.478411,-0.260952,-0.220547
14,0.971405,-0.251491,-0.706334,0.476146,-0.244984,-0.223321,0.974619,-0.257147,-0.705517,0.473269,-0.254281,-0.227503,0.965281,-0.261123,-0.703896,0.459436,-0.23913,-0.222043,0.976419,-0.268575,-0.701798,0.467114,-0.243533,-0.221371
15,0.958439,-0.238948,-0.722191,0.488487,-0.225483,-0.217942,0.967166,-0.232803,-0.726531,0.475734,-0.244603,-0.244168,0.955705,-0.245085,-0.73041,0.47212,-0.252388,-0.237743,0.966939,-0.23607,-0.726737,0.477287,-0.247101,-0.22179
16,0.95448,-0.22336,-0.729673,0.480849,-0.211758,-0.227037,0.964474,-0.215327,-0.725533,0.4774,-0.252702,-0.238423,0.963213,-0.225396,-0.730936,0.464601,-0.227182,-0.213773,0.954242,-0.219772,-0.735365,0.477916,-0.228131,-0.242279
17,0.953322,-0.205611,-0.741367,0.492875,-0.232775,-0.224774,0.947496,-0.202859,-0.753397,0.451629,-0.221987,-0.238712,0.946804,-0.201361,-0.750208,0.470777,-0.220215,-0.252953,0.956529,-0.201372,-0.744514,0.467204,-0.2333,-0.236595
18,0.944607,-0.185092,-0.766822,0.471103,-0.221462,-0.251031,0.929018,-0.188827,-0.768321,0.471458,-0.214807,-0.237975,0.95157,-0.186391,-0.762237,0.483277,-0.222697,-0.240488,0.944567,-0.183706,-0.76307,0.481419,-0.215449,-0.260339
19,0.935658,-0.162952,-0.776677,0.456629,-0.223947,-0.251542,0.938368,-0.159274,-0.769356,0.456083,-0.219192,-0.264034,0.933957,-0.157727,-0.779099,0.473248,-0.206671,-0.26121,0.946783,-0.156224,-0.774515,0.49574,-0.206592,-0.251021
20,0.923093,-0.144679,-0.792272,0.459418,-0.198218,-0.260846,0.924096,-0.139349,-0.780801,0.479855,-0.194271,-0.265203,0.929097,-0.137662,-0.77537,0.456295,-0.213281,-0.247369,0.926815,-0.14462,-0.790163,0.463985,-0.195334,-0.277185
21,0.9194,-0.128031,-0.797902,0.4579,-0.183811,-0.277665,0.920745,-0.128641,-0.79934,0.464018,-0.193425,-0.269756,0.928263,-0.129154,-0.796587,0.473692,-0.206882,-0.260166,0.924736,-0.125301,-0.784873,0.463633,-0.198669,-0.281771
22,0.914709,-0.106982,-0.810904,0.447014,-0.172158,-0.29002,0.904123,-0.113216,-0.806676,0.475937,-0.198404,-0.281507,0.91505,-0.115728,-0.812647,0.457358,-0.191261,-0.285625,0.916808,-0.11442,-0.809283,0.470083,-0.171396,-0.27047
23,0.915334,-0.086273,-0.821576,0.465652,-0.182405,-0.298457,0.907151,-0.096991,-0.816364,0.472534,-0.176067,-0.279293,0.909295,-0.085486,-0.822341,0.470228,-0.165108,-0.289164,0.909944,-0.090112,-0.816666,0.445355,-0.168186,-0.285756
24,0.897235,-0.070913,-0.835864,0.457397,-0.185497,-0.282458,0.905105,-0.076609,-0.828092,0.448066,-0.15656,-0.299833,0.892131,-0.069629,-0.822796,0.45198,-0.171092,-0.281707,0.899638,-0.069182,-0.82732,0.465899,-0.165158,-0.302148
25,0.890417,-0.053494,-0.837875,0.46731,-0.179152,-0.302652,0.890459,-0.048087,-0.842398,0.435229,-0.149666,-0.288093,0.897981,-0.046812,-0.841382,0.456026,-0.161824,-0.303549,0.885105,-0.054925,-0.833379,0.443025,-0.165172,-0.277668
26,0.881893,-0.033964,-0.844823,0.471096,-0.15797,-0.307063,0.888038,-0.040311,-0.848276,0.439961,-0.157256,-0.305033,0.879044,-0.040186,-0.849195,0.457737,-0.151157,-0.287693,0.886475,-0.028304,-0.844924,0.469163,-0.144372,-0.29423
27,0.871077,-0.011636,-0.854909,0.466651,-0.140283,-0.299099,0.867007,-0.018486,-0.851344,0.454029,-0.142831,-0.319805,0.876952,-0.007626,-0.85413,0.457225,-0.149033,-0.303135,0.883567,-0.008056,-0.860925,0.476091,-0.139642,-0.302373
28,0.867554,0.001038,-0.869524,0.444484,-0.149686,-0.307814,0.859185,0.00056,-0.875948,0.451956,-0.145129,-0.311821,0.868721,0.014863,-0.872493,0.460464,-0.142903,-0.312808,0.868435,0.009602,-0.861525,0.443851,-0.139746,-0.323333
29,0.858022,0.026208,-0.87816,0.472049,-0.150321,-0.326855,0.85243,0.011643,-0.873861,0.465899,-0.125992,-0.326591,0.851882,0.025614,-0.883466,0.454875,-0.124387,-0.314689,0.849887,0.0271,-0.878163,0.457071,-0.140066,-0.326573
30,0.848411,0.033699,-0.881052,0.442499,-0.112023,-0.323271,0.845538,0.050118,-0.894494,0.449533,-0.099109,-0.31615,0.847845,0.033438,-0.881947,0.473668,-0.121895,-0.322905,0.848685,0.044783,-0.891986,0.449042,-0.131962,-0.331381
31,0.847599,0.068574,-0.902323,0.436293,-0.126737,-0.333605,0.828808,0.05672,-0.893735,0.458258,-0.085991,-0.336411,0.832736,0.056028,-0.900896,0.470388,-0.099791,-0.341642,0.8444,0.062393,-0.898809,0.439267,-0.121317,-0.334348
32,0.827497,0.079136,-0.903498,0.450741,-0.10516,-0.362642,0.831765,0.08508,-0.903147,0.435126,-0.109941,-0.374438,0.827064,0.077285,-0.898681,0.446478,-0.111431,-0.33974,0.828299,0.075506,-0.908267,0.425163,-0.092647,-0.345342
33,0.80855,0.09657,-0.906806,0.454165,-0.092561,-0.359721,0.813572,0.092574,-0.902496,0.447446,-0.100075,-0.360206,0.802929,0.096654,-0.905152,0.45782,-0.090671,-0.362251,0.821408,0.096168,-0.902564,0.448266,-0.086344,-0.371108
34,0.802654,0.115892,-0.911616,0.428604,-0.08662,-0.36188,0.795615,0.117861,-0.914474,0.439611,-0.087591,-0.3687,0.809927,0.120995,-0.921655,0.456602,-0.088508,-0.350899,0.799102,0.11726,-0.910129,0.457839,-0.086051,-0.348469
35,0.783546,0.13961,-0.925314,0.445925,-0.078783,-0.348223,0.791628,0.136713,-0.927458,0.429615,-0.077388,-0.366469,0.787168,0.133755,-0.922246,0.436368,-0.090852,-0.371144,0.79284,0.132594,-0.928081,0.423138,-0.075891,-0.365087
36,0.774038,0.158331,-0.929983,0.436233,-0.061663,-0.360481,0.776091,0.155171,-0.935007,0.437208,-0.058966,-0.376143,0.768411,0.157401,-0.94267,0.43502,-0.069475,-0.352819,0.779287,0.154487,-0.933856,0.442223,-0.078105,-0.357536
37,0.774553,0.178905,-0.936543,0.423641,-0.06692,-0.36287,0.760429,0.184743,-0.936355,0.445658,-0.05044,-0.360698,0.770933,0.171849,-0.94404,0.419836,-0.053977,-0.371761,0.767409,0.174033,-0.940189,0.440721,-0.046644,-0.368853
38,0.762531,0.191671,-0.946335,0.451972,-0.049701,-0.383479,0.745272,0.191109,-0.943486,0.446962,-0.046183,-0.360982,0.758627,0.195821,-0.95222,0.432927,-0.038097,-0.377316,0.764584,0.185187,-0.947551,0.429461,-0.035844,-0.386382
39,0.742611,0.211321,-0.949749,0.434907,-0.056657,-0.391371,0.736452,0.201374,-0.944749,0.434069,-0.043357,-0.388796,0.743701,0.206396,-0.952701,0.434741,-0.057165,-0.395466,0.739962,0.208701,-0.956912,0.420475,-0.041041,-0.384551
40,0.729712,0.218931,-0.960124,0.423521,-0.042281,-0.381113,0.721531,0.218326,-0.967228,0.423345,-0.02301,-0.378543,0.73528,0.23524,-0.950162,0.414321,-0.029293,-0.387343,0.725781,0.229212,-0.959101,0.425742,-0.037826,-0.384443
41,0.709692,0.24717,-0.962483,0.416498,-0.030395,-0.395015,0.713431,0.251016,-0.963265,0.42193,-0.020472,-0.383664,0.717035,0.23884,-0.95415,0.423979,-0.035975,-0.397973,0.719028,0.248283,-0.958612,0.404648,-0.014244,-0.394237
42,0.699702,0.263554,-0.966776,0.412133,-0.025191,-0.406444,0.703386,0.25326,-0.962153,0.404363,-0.008856,-0.407809,0.703528,0.269358,-0.973033,0.410173,-0.013505,-0.407737,0.705252,0.265336,-0.961384,0.427634,-0.02501,-0.402471
43,0.687052,0.288137,-0.970781,0.39853,0.008457,-0.397269,0.680981,0.283342,-0.975525,0.399402,-0.00399,-0.395332,0.690527,0.280769,-0.979698,0.407822,-0.003322,-0.41729,0.683051,0.279128,-0.971651,0.418587,-0.016174,-0.403057
44,0.677441,0.297362,-0.981383,0.401557,-0.014032,-0.404456,0.668489,0.302258,-0.979452,0.384027,0.002039,-0.390039,0.679113,0.30367,-0.978977,0.390212,0.004352,-0.426044,0.67222,0.29839,-0.975104,0.401464,0.005107,-0.39591
45,0.662759,0.32384,-0.972136,0.414634,0.028131,-0.409952,0.65784,0.30643,-0.975519,0.41436,0.001292,-0.404915,0.66475,0.322915,-0.9825,0.406647,0.01067,-0.408912,0.659918,0.319284,-0.985,0.386037,0.017193,-0.415173
46,0.649074,0.337385,-0.976493,0.408515,0.034295,-0.395167,0.652857,0.344855,-0.987278,0.384682,0.055528,-0.410379,0.652945,0.340407,-0.983978,0.415982,0.013049,-0.427145,0.635955,0.334931,-0.979377,0.398422,0.017714,-0.413755
47,0.632778,0.349485,-0.986715,0.402611,0.027046,-0.434689,0.636366,0.353507,-0.985552,0.38244,0.055648,-0.417694,0.627839,0.357114,-0.97855,0.401203,0.03487,-0.420809,0.635974,0.350356,-0.982903,0.401564,0.037933,-0.409181
48,0.61241,0.370349,-0.998468,0.383962,0.045666,-0.421459,0.617069,0.375901,-0.997859,0.370686,0.031099,-0.439976,0.628236,0.373438,-0.982875,0.399852,0.030878,-0.435816,0.622708,0.366306,-0.988468,0.385099,0.045169,-0.416434
49,0.599123,0.398153,-0.99478,0.39543,0.046781,-0.433837,0.608384,0.394547,-0.987067,0.379429,0.04711,-0.433296,0.604959,0.3803,-0.991613,0.381613,0.048474,-0.42147,0.597275,0.384929,-0.991935,0.379882,0.056196,-0.418345
50,0.581418,0.412495,-0.994587,0.367389,0.058285,-0.444073,0.593278,0.399372,-0.997889,0.383176,0.045569,-0.418298,0.58981,0.417665,-0.997983,0.388746,0.072816,-0.43579,0.589593,0.403888,-0.992119,0.376938,0.038485,-0.419053
51,0.574306,0.430732,-0.991877,0.372022,0.066992,-0.437484,0.56658,0.43948,-0.988513,0.370038,0.053862,-0.447597,0.574733,0.42043,-0.994304,0.375299,0.048341,-0.432555,0.568724,0.41213,-0.990803,0.373011,0.04598,-0.448823
52,0.561333,0.445068,-0.991435,0.366489,0.070918,-0.428132,0.548024,0.43517,-1.00644,0.351818,0.070359,-0.432388,0.553858,0.4395,-1.000697,0.367185,0.092392,-0.42907,0.561348,0.448631,-0.999945,0.362688,0.07923,-0.440814
53,0.533038,0.451698,-1.006622,0.367968,0.07899,-0.440221,0.542439,0.453754,-0.99806,0.35668,0.077754,-0.434147,0.537133,0.456455,-0.992563,0.342652,0.08386,-0.430175,0.546653,0.452479,-0.995328,0.363502,0.091254,-0.453997
54,0.523864,0.465754,-1.001648,0.343232,0.091963,-0.4637,0.530409,0.459458,-1.003069,0.361807,0.077592,-0.442138,0.530189,0.470715,-0.99424,0.358424,0.093569,-0.441655,0.529951,0.47224,-0.990262,0.342439,0.093308,-0.437187
55,0.510823,0.485937,-0.995531,0.350918,0.095335,-0.460685,0.503938,0.496578,-0.996301,0.349868,0.106283,-0.445107,0.518406,0.486328,-0.996468,0.351581,0.103173,-0.428247,0.514174,0.489461,-0.999764,0.344841,0.089593,-0.451721
56,0.489682,0.506496,-0.998996,0.335088,0.093281,-0.452637,0.488225,0.507725,-0.999178,0.34009,0.102588,-0.439271,0.498029,0.507218,-1.000274,0.349466,0.108892,-0.447746,0.497124,0.500404,-0.996636,0.338795,0.126816,-0.429066
57,0.477425,0.518841,-1.003629,0.332899,0.114813,-0.461915,0.468025,0.526442,-1.00767,0.34541,0.107571,-0.442883,0.467752,0.519684,-0.997303,0.329835,0.096811,-0.45242,0.474291,0.514813,-0.993357,0.334983,0.115161,-0.456126
58,0.459058,0.544243,-0.998235,0.333674,0.127994,-0.443942,0.454208,0.538204,-0.994815,0.336617,0.134272,-0.454585,0.452152,0.535658,-1.001684,0.3134,0.130419,-0.444962,0.460411,0.541199,-1.000656,0.319257,0.142748,-0.457424
59,0.443816,0.559166,-1.004685,0.32082,0.119046,-0.459372,0.436932,0.540927,-0.996887,0.318605,0.144117,-0.449221,0.437482,0.551634,-1.001691,0.321915,0.132711,-0.460163,0.447322,0.563019,-0.995842,0.313736,0.121087,-0.445308
60,0.425621,0.569258,-0.997445,0.317099,0.156363,-0.454869,0.416144,0.559612,-1.005127,0.285262,0.14495,-0.448131,0.430404,0.570478,-1.00048,0.315836,0.125588,-0.449623,0.425043,0.566352,-0.991354,0.312254,0.14613,-0.473767
61,0.412527,0.586963,-0.987018,0.296951,0.142667,-0.456851,0.412196,0.579408,-0.991467,0.316032,0.136585,-0.441945,0.401031,0.578844,-0.988732,0.290717,0.155919,-0.460403,0.414715,0.589781,-0.990213,0.325453,0.142675,-0.474644
62,0.387315,0.601225,-0.989891,0.296514,0.152008,-0.461663,0.398166,0.598416,-0.994833,0.298158,0.154963,-0.45482,0.392574,0.606312,-1.001853,0.309433,0.160715,-0.46353,0.390105,0.598989,-0.993756,0.294108,0.152305,-0.457928
63,0.375092,0.608788,-0.989036,0.305555,0.16058,-0.448519,0.368375,0.617048,-0.991622,0.292132,0.17522,-0.45793,0.37275,0.621844,-0.989201,0.29474,0.164763,-0.465439,0.37673,0.612754,-0.983361,0.298287,0.164282,-0.455567
64,0.343896,0.628516,-0.979071,0.266089,0.179507,-0.461517,0.361725,0.64081,-0.978654,0.267061,0.165931,-0.45233,0.359367,0.630348,-0.992773,0.2907,0.164784,-0.468734,0.352554,0.623195,-0.984778,0.290966,0.169601,-0.450094
65,0.33555,0.647431,-0.990663,0.279469,0.188599,-0.470486,0.346878,0.650437,-0.9869,0.297283,0.195956,-0.448668,0.336818,0.651892,-0.981747,0.275613,0.179896,-0.455798,0.337672,0.649093,-0.985527,0.282211,0.178145,-0.458308
66,0.319675,0.668253,-0.985972,0.280404,0.191443,-0.473761,0.315866,0.656256,-0.981376,0.275311,0.200188,-0.470206,0.332562,0.658738,-0.979384,0.277228,0.193459,-0.469216,0.314914,0.663287,-0.973891,0.265561,0.179633,-0.467165
67,0.308403,0.669066,-0.979976,0.26765,0.194706,-0.460877,0.309049,0.679149,-0.97998,0.258575,0.192287,-0.472607,0.301149,0.674157,-0.981885,0.26293,0.209186,-0.47499,0.301876,0.673366,-0.973396,0.266464,0.183846,-0.460262
68,0.285931,0.688468,-0.974573,0.261668,0.194051,-0.465966,0.282192,0.683532,-0.975834,0.265207,0.21297,-0.465664,0.290452,0.693225,-0.968866,0.276126,0.213721,-0.474732,0.280665,0.683931,-0.964765,0.263468,0.204655,-0.466129
69,0.272433,0.700423,-0.961136,0.261309,0.207471,-0.478849,0.26913,0.696875,-0.972975,0.240991,0.220425,-0.461168,0.268074,0.698497,-0.963877,0.262578,0.22484,-0.462956,0.266498,0.709356,-0.962114,0.271752,0.217152,-0.460847
70,0.247978,0.716325,-0.967861,0.253096,0.219678,-0.46018,0.253084,0.711844,-0.966119,0.220364,0.209719,-0.463296,0.248048,0.71468,-0.96683,0.235753,0.216382,-0.457479,0.244398,0.710369,-0.956757,0.245109,0.224479,-0.493701
71,0.23329,0.724973,-0.96045,0.245255,0.221688,-0.454963,0.23732,0.726488,-0.953379,0.241643,0.237427,-0.456479,0.238382,0.730783,-0.953447,0.257333,0.223956,-0.470747,0.241361,0.722033,-0.959918,0.244321,0.241793,-0.476241
72,0.213343,0.737968,-0.948753,0.231551,0.243187,-0.459929,0.21963,0.738368,-0.95679,0.239602,0.232748,-0.463124,0.21583,0.739691,-0.952562,0.234922,0.235872,-0.469352,0.208389,0.736036,-0.960135,0.212747,0.228389,-0.484215
73,0.207249,0.743864,-0.947684,0.223803,0.249594,-0.473485,0.194859,0.751103,-0.943494,0.233118,0.252806,-0.456893,0.188954,0.759038,-0.948583,0.220686,0.242599,-0.471186,0.186397,0.758593,-0.944569,0.221124,0.238562,-0.470127
74,0.177144,0.757915,-0.939965,0.200987,0.24709,-0.463431,0.17136,0.77159,-0.933882,0.215422,0.26008,-0.47833,0.183868,0.76368,-0.936203,0.212323,0.2525,-0.47426,0.177453,0.770173,-0.932217,0.206844,0.258725,-0.452854
75,0.16049,0.774639,-0.935981,0.197687,0.254665,-0.473614,0.154991,0.781189,-0.937295,0.216818,0.267299,-0.455949,0.158273,0.77772,-0.936086,0.19159,0.257387,-0.470822,0.159886,0.770862,-0.934601,0.197547,0.277243,-0.460391
76,0.141152,0.77873,-0.924007,0.202062,0.258216,-0.47613,0.139704,0.786576,-0.925485,0.195106,0.267933,-0.457626,0.131349,0.789824,-0.926567,0.199423,0.250232,-0.465766,0.138253,0.785607,-0.923797,0.201198,0.262748,-0.478409
77,0.127541,0.80405,-0.91535,0.209966,0.270596,-0.463754,0.118026,0.796768,-0.924834,0.196524,0.29215,-0.477136,0.110753,0.795895,-0.915978,0.184441,0.280692,-0.48025,0.122436,0.810268,-0.924333,0.16875,0.268621,-0.473486
78,0.100357,0.808248,-0.913791,0.185622,0.263941,-0.47162,0.100245,0.816451,-0.909856,0.182642,0.276228,-0.479205,0.108765,0.807978,-0.92429,0.185591,0.276083,-0.454962,0.096726,0.809532,-0.911645,0.193314,0.28738,-0.468844
79,0.076371,0.828336,-0.901166,0.179444,0.297736,-0.456351,0.075958,0.822242,-0.901723,0.16528,0.281586,-0.474787,0.082821,0.814112,-0.902547,0.174111,0.287554,-0.457682,0.081391,0.822186,-0.903267,0.178338,0.299263,-0.478997
80,0.066971,0.832309,-0.899207,0.158097,0.309242,-0.451919,0.070516,0.827387,-0.893242,0.177942,0.302189,-0.466687,0.055813,0.830043,-0.900939,0.176152,0.28788,-0.467404,0.05816,0.837855,-0.89185,0.171577,0.296441,-0.469952
81,0.050287,0.844817,-0.885011,0.17624,0.311437,-0.46172,0.051426,0.842998,-0.888113,0.150296,0.306593,-0.46082,0.045356,0.838536,-0.887596,0.141367,0.298746,-0.448245,0.048388,0.837809,-0.89111,0.162642,0.314394,-0.466573
82,0.020409,0.849223,-0.878314,0.146666,0.321672,-0.445946,0.023179,0.851789,-0.883125,0.158161,0.325251,-0.468997,0.034574,0.865674,-0.879602,0.116893,0.324353,-0.463512,0.025146,0.846554,-0.872194,0.165432,0.336758,-0.449794
83,0.013256,0.857267,-0.876281,0.138013,0.291274,-0.452889,-0.000402,0.861338,-0.865077,0.12998,0.325456,-0.470469,0.009268,0.868061,-0.866585,0.13889,0.314347,-0.438915,0.001029,0.859375,-0.865925,0.135935,0.308385,-0.455057
84,-0.010655,0.869132,-0.848268,0.135919,0.316959,-0.448849,-0.006235,0.874611,-0.854229,0.134255,0.304052,-0.450455,-0.013656,0.868017,-0.850101,0.126999,0.313924,-0.436417,-0.010325,0.878195,-0.851248,0.135895,0.324031,-0.448086
85,-0.033798,0.880358,-0.847982,0.119411,0.323467,-0.465029,-0.029105,0.880686,-0.84206,0.122666,0.32937,-0.473152,-0.034406,0.878141,-0.850055,0.121396,0.33002,-0.454203,-0.037477,0.881923,-0.846007,0.118449,0.340776,-0.456231
86,-0.042434,0.883611,-0.834173,0.118801,0.337824,-0.44785,-0.044892,0.892333,-0.839102,0.132157,0.331606,-0.431588,-0.052753,0.895106,-0.840182,0.107347,0.336503,-0.455756,-0.048651,0.882951,-0.838491,0.120493,0.340395,-0.430902
87,-0.074253,0.895139,-0.819214,0.103527,0.354617,-0.448427,-0.067696,0.901128,-0.828892,0.109425,0.347816,-0.445834,-0.068018,0.903424,-0.826541,0.103667,0.35673,-0.446433,-0.066385,0.906135,-0.82842,0.10315,0.330688,-0.44416
88,-0.076916,0.911784,-0.831262,0.093632,0.33078,-0.439703,-0.085182,0.903137,-0.822665,0.091038,0.335935,-0.433507,-0.078069,0.907717,-0.819723,0.104446,0.359249,-0.45181,-0.075651,0.913608,-0.81868,0.112987,0.344932,-0.458705
89,-0.100689,0.921997,-0.816241,0.092186,0.359086,-0.445932,-0.113286,0.926416,-0.807215,0.083235,0.353888,-0.423694,-0.097665,0.913369,-0.807453,0.083264,0.346912,-0.450908,-0.100216,0.909956,-0.804711,0.094839,0.349495,-0.458012
90,-0.128047,0.924189,-0.796786,0.087739,0.378193,-0.434639,-0.114525,0.915195,-0.801436,0.071551,0.375532,-0.438011,-0.12501,0.925845,-0.791735,0.073552,0.374754,-0.450817,-0.124494,0.926213,-0.79416,0.07863,0.354995,-0.444611
91,-0.14765,0.935965,-0.784897,0.083177,0.370535,-0.447906,-0.152126,0.922004,-0.77801,0.078751,0.362985,-0.432767,-0.140543,0.942151,-0.784963,0.084333,0.373676,-0.440631,-0.150491,0.925768,-0.781413,0.080732,0.37904,-0.430217
92,-0.155451,0.936852,-0.774881,0.060209,0.390683,-0.435167,-0.152777,0.940206,-0.771463,0.054342,0.368017,-0.433423,-0.165316,0.939284,-0.767761,0.070028,0.367952,-0.424465,-0.164374,0.939498,-0.764969,0.057007,0.390948,-0.438648
93,-0.189324,0.945776,-0.75972,0.039612,0.364883,-0.432739,-0.179839,0.937649,-0.762036,0.065018,0.382502,-0.442084,-0.192897,0.944925,-0.768517,0.03187,0.378315,-0.433452,-0.180867,0.939786,-0.76444,0.043523,0.385692,-0.433299
94,-0.195851,0.945135,-0.742804,0.048777,0.359038,-0.429091,-0.190595,0.946016,-0.746465,0.048504,0.36757,-0.42604,-0.196122,0.954005,-0.743311,0.030239,0.390979,-0.431257,-0.204888,0.939641,-0.746428,0.044865,0.384902,-0.416282
95,-0.225649,0.954997,-0.731186,0.049176,0.398838,-0.433444,-0.220068,0.95334,-0.738671,0.041671,0.383234,-0.412417,-0.209437,0.951671,-0.742968,0.04717,0.386994,-0.42692,-0.223134,0.959325,-0.730684,0.035523,0.375387,-0.431781
96,-0.235545,0.955611,-0.725834,0.022202,0.38444,-0.412338,-0.24245,0.964392,-0.732354,0.036873,0.393425,-0.423536,-0.236616,0.951374,-0.72587,0.022902,0.389616,-0.430367,-0.234708,0.964648,-0.729698,0.009617,0.379809,-0.411893
97,-0.256159,0.981099,-0.714268,0.015844,0.408828,-0.415653,-0.250571,0.961925,-0.719619,0.01716,0.393602,-0.398744,-0.261329,0.959704,-0.705065,0.015732,0.387221,-0.422039,-0.244564,0.977667,-0.701524,0.01647,0.393349,-0.416266
98,-0.264548,0.967205,-0.689204,0.008083,0.420047,-0.410093,-0.271365,0.970933,-0.696545,-0.002482,0.401661,-0.397459,-0.280618,0.954683,-0.691617,0.00226,0.407087,-0.399352,-0.272756,0.970206,-0.688238,0.009347,0.396603,-0.409154
99,-0.286962,0.972032,-0.69682,-0.011363,0.414778,-0.39978,-0.294414,0.975002,-0.677434,-0.006927,0.406468,-0.397367,-0.294559,0.980499,-0.674836,-0.001148,0.419518,-0.421535,-0.295508,0.975791,-0.67916,0.017759,0.411322,-0.392129
100,-0.310193,0.975429,-0.669072,0.003762,0.414044,-0.414753,-0.314905,0.973047,-0.673316,-0.00477,0.40508,-0.417812,-0.31167,0.968745,-0.675438,-0.011742,0.410164,-0.389857,-0.304184,0.978817,-0.661959,0.00143,0.406469,-0.390446
101,-0.328294,0.97411,-0.654363,-0.016819,0.425718,-0.398483,-0.329905,0.982197,-0.649067,-0.019904,0.415685,-0.397515,-0.319638,0.980212,-0.653855,-0.009622,0.423323,-0.392089,-0.326994,0.978472,-0.640772,-0.019297,0.417492,-0.397341
102,-0.350202,0.986599,-0.64102,-0.026217,0.421846,-0.393704,-0.34675,0.98996,-0.64099,-0.027327,0.411637,-0.382166,-0.34463,0.983775,-0.636235,-0.021554,0.419259,-0.40119,-0.343332,0.989217,-0.634371,-0.015189,0.411557,-0.385221
