sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,0.999999,-0.50083,-0.497485,0.656146,-0.510199,-0.16268,1.002708,-0.497188,-0.506115,0.652746,-0.504449,-0.138539,0.998976,-0.501093,-0.502209,0.64415,-0.505774,-0.137409,0.997397,-0.499776,-0.503071,0.635929,-0.480059,-0.157262
1,1.003133,-0.475737,-0.514283,0.639663,-0.49192,-0.162045,0.992155,-0.485517,-0.516885,0.622745,-0.471602,-0.168126,0.994445,-0.482896,-0.507691,0.636045,-0.491771,-0.154732,1.000755,-0.477971,-0.520191,0.642265,-0.462434,-0.158659
2,0.997914,-0.464652,-0.532697,0.648959,-0.456709,-0.16928,0.999527,-0.463711,-0.524991,0.649423,-0.478775,-0.183118,0.993208,-0.467084,-0.528771,0.632241,-0.495003,-0.159297,0.997005,-0.470629,-0.5177,0.64247,-0.473,-0.164787
3,1.000477,-0.446345,-0.552974,0.638683,-0.470703,-0.175962,0.997794,-0.459113,-0.551342,0.644158,-0.448518,-0.169643,0.995889,-0.451652,-0.545588,0.639519,-0.46826,-0.1759,0.99974,-0.452836,-0.544803,0.653499,-0.45016,-0.190291
4,0.999349,-0.431021,-0.572234,0.656441,-0.464453,-0.203016,1.001325,-0.429986,-0.568807,0.645707,-0.463796,-0.195279,0.998741,-0.424633,-0.570208,0.61454,-0.455457,-0.182342,1.001885,-0.42876,-0.55828,0.64766,-0.45612,-0.201344
5,0.998871,-0.416566,-0.579576,0.644929,-0.430581,-0.196353,0.992442,-0.412309,-0.58681,0.664183,-0.450275,-0.218023,1.002039,-0.413717,-0.578317,0.658512,-0.43664,-0.197359,0.992064,-0.418018,-0.572529,0.641048,-0.464319,-0.213004
6,0.987803,-0.387808,-0.592144,0.650028,-0.426492,-0.228739,0.986659,-0.400457,-0.595948,0.659161,-0.436553,-0.221812,0.99538,-0.398235,-0.596174,0.657967,-0.45217,-0.204254,0.998906,-0.403162,-0.591889,0.656306,-0.429364,-0.219259
7,0.9877,-0.374671,-0.612338,0.651971,-0.416792,-0.247787,0.990895,-0.379998,-0.615978,0.682219,-0.406896,-0.217615,0.99532,-0.382286,-0.608688,0.649818,-0.420655,-0.221187,0.984035,-0.383382,-0.612603,0.653228,-0.440918,-0.22431
8,0.987926,-0.366284,-0.625724,0.667731,-0.396615,-0.23258,0.992714,-0.36723,-0.615363,0.672175,-0.420597,-0.239857,0.993336,-0.364802,-0.628845,0.665163,-0.4238,-0.240169,0.990974,-0.3661,-0.627341,0.665711,-0.421878,-0.235292
9,0.985997,-0.348993,-0.637996,0.659364,-0.408392,-0.244555,0.985754,-0.351619,-0.640452,0.647633,-0.403028,-0.254125,0.986197,-0.345888,-0.625926,0.648283,-0.401638,-0.251874,0.993565,-0.351217,-0.635915,0.6744,-0.418193,-0.254001
10,0.981219,-0.331313,-0.649625,0.654212,-0.393943,-0.283811,0.986718,-0.331661,-0.654065,0.653828,-0.388233,-0.282881,0.976295,-0.326514,-0.654222,0.669732,-0.393345,-0.281737,0.984797,-0.322263,-0.661671,0.687774,-0.388125,-0.293658
11,0.971858,-0.303659,-0.668178,0.681875,-0.377451,-0.274418,0.981131,-0.305239,-0.673317,0.662725,-0.39825,-0.272638,0.980474,-0.315095,-0.669279,0.669769,-0.37769,-0.277242,0.974114,-0.319204,-0.664808,0.670616,-0.378525,-0.282438
12,0.974204,-0.291771,-0.679357,0.660317,-0.397687,-0.287848,0.972452,-0.296218,-0.681716,0.665614,-0.370718,-0.30114,0.970904,-0.293744,-0.670881,0.674009,-0.373905,-0.286323,0.97348,-0.285858,-0.678221,0.651513,-0.388134,-0.27735
13,0.970913,-0.274788,-0.690033,0.673317,-0.377893,-0.29313,0.969206,-0.272094,-0.698213,0.659768,-0.378835,-0.305813,0.967243,-0.276944,-0.69265,0.673945,-0.351266,-0.315078,0.965786,-0.278659,-0.700329,0.659007,-0.351406,-0.310477
14,0.963966,-0.251511,-0.707594,0.655468,-0.364971,-0.320725,0.966263,-0.262616,-0.708084,0.668447,-0.373842,-0.315275,0.973372,-0.254397,-0.713489,0.662567,-0.358597,-0.318921,0.972757,-0.254682,-0.711361,0.647739,-0.354979,-0.314572
15,0.963895,-0.226737,-0.718412,0.667948,-0.355124,-0.322934,0.943413,-0.241195,-0.72251,0.658811,-0.32131,-0.337002,0.960756,-0.242777,-0.72416,0.662188,-0.330937,-0.326636,0.965735,-0.241319,-0.724235,0.665348,-0.344631,-0.343869
16,0.95927,-0.224577,-0.739992,0.665346,-0.333799,-0.329433,0.96352,-0.220391,-0.73816,0.666579,-0.313128,-0.325879,0.954116,-0.224013,-0.739286,0.67748,-0.332929,-0.346348,0.960849,-0.221445,-0.733865,0.668294,-0.323318,-0.33374
17,0.944892,-0.201021,-0.749307,0.672526,-0.3123,-0.344628,0.944557,-0.203216,-0.747295,0.661848,-0.315607,-0.339871,0.943368,-0.202586,-0.74201,0.674284,-0.32047,-0.345097,0.950408,-0.205051,-0.753974,0.665688,-0.303885,-0.341298
18,0.941001,-0.177363,-0.763094,0.660691,-0.328669,-0.3467,0.942598,-0.183649,-0.762494,0.673309,-0.302921,-0.349704,0.94623,-0.184105,-0.767449,0.674071,-0.288537,-0.351134,0.941355,-0.185801,-0.756705,0.666496,-0.304815,-0.381443
19,0.934099,-0.160505,-0.769602,0.664047,-0.298212,-0.370976,0.935939,-0.160465,-0.777664,0.675108,-0.318481,-0.373116,0.935487,-0.168211,-0.773067,0.652594,-0.29533,-0.351849,0.928771,-0.155167,-0.780585,0.668308,-0.323103,-0.36134
20,0.937072,-0.139624,-0.781367,0.646672,-0.29044,-0.38151,0.917652,-0.140908,-0.78349,0.664836,-0.27228,-0.378807,0.930509,-0.141404,-0.781913,0.66928,-0.2714,-0.365696,0.933212,-0.144719,-0.779279,0.669744,-0.293777,-0.358957
21,0.908841,-0.127131,-0.796252,0.66591,-0.29923,-0.375885,0.925087,-0.12854,-0.79038,0.664502,-0.299297,-0.392334,0.918926,-0.119897,-0.794685,0.665212,-0.260585,-0.392837,0.923944,-0.13029,-0.789593,0.677337,-0.289475,-0.393348
22,0.909487,-0.107102,-0.811851,0.651687,-0.272166,-0.380389,0.909296,-0.108848,-0.814109,0.653811,-0.258412,-0.38429,0.913774,-0.106758,-0.806039,0.675249,-0.264477,-0.403309,0.913369,-0.103883,-0.807974,0.670143,-0.264931,-0.388936
23,0.908595,-0.093714,-0.823853,0.662237,-0.260177,-0.415678,0.893369,-0.087644,-0.819393,0.652691,-0.258824,-0.399566,0.898312,-0.093658,-0.821064,0.66474,-0.246569,-0.404916,0.915235,-0.100203,-0.813536,0.655222,-0.251762,-0.398415
24,0.894708,-0.074796,-0.821839,0.65608,-0.266971,-0.436734,0.905395,-0.07441,-0.825178,0.64988,-0.252012,-0.423294,0.899045,-0.082499,-0.829087,0.66216,-0.238421,-0.425766,0.89836,-0.073151,-0.82272,0.682843,-0.255594,-0.403011
25,0.886057,-0.050882,-0.848682,0.663369,-0.230307,-0.421404,0.889033,-0.05208,-0.834876,0.649939,-0.247129,-0.43258,0.888845,-0.044485,-0.831735,0.649263,-0.242314,-0.427314,0.890493,-0.052966,-0.841691,0.662659,-0.229594,-0.434126
26,0.877222,-0.025198,-0.843607,0.63019,-0.216232,-0.43986,0.877363,-0.041911,-0.84796,0.650593,-0.215326,-0.437378,0.886608,-0.036416,-0.843755,0.659543,-0.218115,-0.442468,0.889614,-0.022994,-0.850102,0.657651,-0.222969,-0.431005
27,0.86729,-0.01982,-0.866841,0.651275,-0.200018,-0.460611,0.868746,-0.009672,-0.853236,0.655098,-0.207381,-0.444886,0.872509,-0.015401,-0.860475,0.636357,-0.216352,-0.423426,0.872615,-0.016839,-0.859617,0.649682,-0.20362,-0.450983
28,0.857328,-0.004266,-0.86135,0.645121,-0.18735,-0.448715,0.8624,0.005427,-0.865845,0.646338,-0.209492,-0.456873,0.8684,-0.003436,-0.871676,0.645227,-0.190091,-0.442902,0.862723,0.003089,-0.865385,0.649004,-0.188697,-0.449632
29,0.855429,0.019301,-0.874153,0.648282,-0.179998,-0.467163,0.852421,0.028127,-0.874344,0.639766,-0.181586,-0.469741,0.84283,0.019601,-0.882088,0.628122,-0.184038,-0.454592,0.86257,0.023335,-0.872885,0.627498,-0.185373,-0.464842
30,0.840982,0.042683,-0.884012,0.632308,-0.175504,-0.489932,0.844268,0.031052,-0.892595,0.639864,-0.178141,-0.484858,0.845294,0.033994,-0.880888,0.647851,-0.167484,-0.473254,0.844137,0.038387,-0.887064,0.62532,-0.16568,-0.474496
31,0.834251,0.062125,-0.901684,0.629779,-0.155123,-0.482389,0.839127,0.053862,-0.897276,0.636311,-0.176729,-0.475711,0.831313,0.064333,-0.893083,0.633664,-0.161819,-0.47403,0.83271,0.051854,-0.896013,0.634794,-0.156493,-0.496991
32,0.82617,0.082792,-0.899063,0.630065,-0.163379,-0.49039,0.82068,0.072831,-0.900615,0.624524,-0.135486,-0.480529,0.826598,0.07543,-0.906,0.636278,-0.157833,-0.472717,0.813138,0.078303,-0.90658,0.649501,-0.147755,-0.505488
33,0.810004,0.104992,-0.911937,0.627649,-0.120851,-0.508718,0.818864,0.101448,-0.907957,0.632223,-0.145678,-0.477144,0.81234,0.099665,-0.911575,0.636173,-0.142047,-0.484503,0.819264,0.094185,-0.918821,0.621106,-0.118112,-0.508706
34,0.798691,0.110147,-0.927084,0.617513,-0.121706,-0.508114,0.807415,0.109826,-0.911761,0.617789,-0.131401,-0.513895,0.802681,0.105401,-0.919557,0.620527,-0.14149,-0.49516,0.799273,0.1181,-0.917581,0.625193,-0.114295,-0.506359
35,0.79181,0.138024,-0.923833,0.62778,-0.113177,-0.513065,0.790636,0.129875,-0.934546,0.610734,-0.117493,-0.500581,0.787362,0.136152,-0.931431,0.623274,-0.101593,-0.513695,0.793866,0.136623,-0.922663,0.627534,-0.083281,-0.516989
36,0.777895,0.146003,-0.934781,0.629861,-0.08193,-0.513517,0.779795,0.161014,-0.936127,0.626174,-0.09983,-0.517861,0.7721,0.159082,-0.938079,0.613926,-0.103943,-0.553138,0.78046,0.161892,-0.938673,0.634568,-0.100326,-0.535297
37,0.759511,0.17182,-0.939627,0.600672,-0.072112,-0.521224,0.764894,0.174251,-0.93863,0.618987,-0.077062,-0.532807,0.764193,0.17797,-0.938407,0.60767,-0.069967,-0.531058,0.766092,0.164024,-0.929271,0.623795,-0.095397,-0.538865
38,0.752898,0.187123,-0.942703,0.609272,-0.074543,-0.556275,0.756758,0.196268,-0.949031,0.594202,-0.05674,-0.535931,0.757057,0.192051,-0.944336,0.595453,-0.066256,-0.537482,0.744992,0.197193,-0.948933,0.620637,-0.080481,-0.547678
39,0.736213,0.20667,-0.948053,0.605658,-0.039136,-0.56733,0.729543,0.203142,-0.956182,0.598826,-0.066044,-0.538089,0.744605,0.206914,-0.950543,0.621323,-0.065435,-0.549099,0.748405,0.211451,-0.949622,0.620238,-0.059636,-0.538547
40,0.725205,0.228426,-0.954849,0.604002,-0.045992,-0.557654,0.726421,0.227492,-0.953299,0.619068,-0.050889,-0.555106,0.726308,0.223534,-0.96084,0.608672,-0.05196,-0.538215,0.72847,0.230052,-0.957859,0.593627,-0.057963,-0.566151
41,0.716737,0.250403,-0.962327,0.570985,-0.032594,-0.579256,0.714226,0.25004,-0.967376,0.589223,-0.024637,-0.558894,0.718285,0.245132,-0.962512,0.592981,-0.025596,-0.577834,0.711074,0.253175,-0.954534,0.591262,-0.0315,-0.55594
42,0.709786,0.261905,-0.977379,0.5994,-0.020779,-0.566893,0.702848,0.270662,-0.966495,0.592732,-0.028546,-0.567957,0.703483,0.264534,-0.968805,0.585621,-0.028399,-0.579859,0.705682,0.257163,-0.969343,0.596211,0.005485,-0.577372
43,0.692361,0.278519,-0.973746,0.587131,-0.001726,-0.570164,0.692351,0.281777,-0.968848,0.572679,0.011813,-0.580603,0.686822,0.278004,-0.976463,0.571805,-0.020148,-0.541096,0.695164,0.283966,-0.969584,0.594415,-0.003881,-0.551876
44,0.671513,0.296568,-0.973157,0.569686,0.003427,-0.583069,0.687908,0.298749,-0.976921,0.573925,0.017696,-0.590115,0.671476,0.296471,-0.977842,0.566341,0.007573,-0.59246,0.68201,0.300893,-0.974519,0.586229,0.006826,-0.573239
45,0.666969,0.321759,-0.975173,0.568807,0.016996,-0.578008,0.669925,0.314126,-0.982023,0.573068,0.014148,-0.574178,0.652791,0.315283,-0.968444,0.565216,0.025055,-0.576519,0.667683,0.318626,-0.982994,0.568323,0.018236,-0.591065
46,0.653023,0.342524,-0.998436,0.575971,0.036262,-0.603147,0.651909,0.340074,-0.982379,0.554564,0.037799,-0.587295,0.657239,0.336645,-0.978005,0.560805,0.034841,-0.586665,0.643986,0.335578,-0.978361,0.551583,0.026214,-0.582938
47,0.63322,0.358511,-0.987981,0.558243,0.055487,-0.58416,0.630507,0.357526,-0.978663,0.56521,0.031957,-0.592064,0.62925,0.352574,-0.985671,0.55879,0.037473,-0.590156,0.635488,0.353338,-0.982467,0.540398,0.027572,-0.60635
48,0.623912,0.372768,-0.98949,0.55064,0.056835,-0.592733,0.61584,0.366928,-0.991489,0.549916,0.061064,-0.600682,0.618418,0.377362,-0.985395,0.560666,0.056976,-0.618048,0.617501,0.37458,-0.987176,0.543456,0.053736,-0.598196
49,0.59117,0.384532,-0.994859,0.534287,0.063033,-0.59402,0.602256,0.390405,-0.989676,0.555995,0.05895,-0.604746,0.591527,0.389394,-0.994548,0.540553,0.065178,-0.615284,0.600274,0.388133,-0.996393,0.52805,0.063517,-0.617358
50,0.588452,0.411714,-0.988733,0.531513,0.063629,-0.607436,0.595497,0.413138,-0.991236,0.530957,0.094182,-0.598886,0.589617,0.40462,-0.993673,0.518756,0.058864,-0.608456,0.585759,0.416796,-0.996447,0.523518,0.061252,-0.632007
51,0.565513,0.42638,-0.993645,0.515329,0.101873,-0.62075,0.569075,0.4293,-0.998465,0.528279,0.103469,-0.617461,0.580501,0.429233,-1.001398,0.536246,0.093709,-0.640343,0.584265,0.423236,-0.98831,0.516328,0.090522,-0.625239
52,0.556661,0.446563,-0.99626,0.502321,0.11508,-0.622291,0.549824,0.443131,-0.992919,0.540411,0.099885,-0.62418,0.558403,0.441331,-0.988753,0.525711,0.101494,-0.625264,0.557768,0.438983,-0.992819,0.514376,0.097842,-0.628085
53,0.545109,0.459046,-0.995882,0.516689,0.100987,-0.612702,0.542464,0.454157,-1.007299,0.516362,0.120272,-0.627212,0.542596,0.459788,-1.004149,0.493588,0.117318,-0.637261,0.539875,0.452448,-0.994128,0.519552,0.122068,-0.628988
