sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,1.007698,-0.496744,-0.502337,0.556472,-0.425031,-0.135497,0.997765,-0.498474,-0.507968,0.580994,-0.435279,-0.123831,1.006383,-0.504885,-0.498243,0.584009,-0.444091,-0.139074,0.994246,-0.503725,-0.504698,0.57009,-0.454728,-0.119197
1,1.003013,-0.487211,-0.516071,0.573603,-0.42328,-0.122092,1.002263,-0.483601,-0.513307,0.570915,-0.418098,-0.152285,0.995961,-0.482503,-0.518132,0.570315,-0.423137,-0.130085,1.001654,-0.479404,-0.514885,0.564001,-0.450728,-0.149101
2,0.999433,-0.462576,-0.540505,0.566293,-0.426396,-0.144364,0.992675,-0.464705,-0.537294,0.590073,-0.410213,-0.129595,0.989496,-0.468515,-0.531713,0.56948,-0.433754,-0.152463,0.993224,-0.472706,-0.532572,0.592386,-0.411163,-0.17321
3,1.003441,-0.457335,-0.543046,0.566191,-0.412338,-0.167346,0.994781,-0.456202,-0.550852,0.577532,-0.42132,-0.195459,0.992006,-0.45287,-0.552888,0.589163,-0.425805,-0.17168,0.994873,-0.448951,-0.542269,0.573097,-0.412393,-0.159449
4,1.007477,-0.43533,-0.564786,0.569212,-0.3858,-0.169271,0.989374,-0.427883,-0.55617,0.578616,-0.405603,-0.183443,0.992837,-0.431083,-0.563067,0.583365,-0.397112,-0.169564,0.993192,-0.442489,-0.562995,0.571777,-0.411661,-0.187114
5,0.991664,-0.419987,-0.574326,0.604293,-0.395127,-0.178254,0.997518,-0.421156,-0.575179,0.578767,-0.392366,-0.191356,1.000797,-0.419958,-0.566929,0.588514,-0.383566,-0.184965,0.989923,-0.412982,-0.577585,0.570183,-0.40023,-0.186327
6,0.993056,-0.394525,-0.5971,0.59568,-0.362751,-0.19521,0.990962,-0.407904,-0.593586,0.581176,-0.391948,-0.198476,0.9911,-0.394746,-0.592249,0.583113,-0.383313,-0.205732,0.993328,-0.39043,-0.600407,0.581514,-0.393868,-0.179453
7,0.995915,-0.387637,-0.603196,0.589655,-0.366763,-0.221343,0.994346,-0.390378,-0.600593,0.579614,-0.396864,-0.193296,0.991662,-0.383638,-0.606205,0.580475,-0.365463,-0.213077,0.982536,-0.379837,-0.617932,0.602424,-0.387864,-0.211359
8,0.989492,-0.358104,-0.615499,0.588353,-0.348243,-0.211584,0.984037,-0.36277,-0.630579,0.583966,-0.362282,-0.201022,0.987209,-0.362741,-0.624549,0.576234,-0.379411,-0.206101,0.991294,-0.365163,-0.627311,0.579554,-0.379832,-0.216707
9,0.984774,-0.347856,-0.640451,0.579745,-0.347094,-0.230604,0.990178,-0.344235,-0.652372,0.58272,-0.353726,-0.212922,0.987892,-0.347647,-0.637362,0.607869,-0.343417,-0.231918,0.991861,-0.342874,-0.643454,0.581146,-0.370655,-0.239213
10,0.967321,-0.32809,-0.654599,0.59298,-0.342794,-0.239072,0.98548,-0.331079,-0.643869,0.587989,-0.361699,-0.246083,0.98593,-0.329512,-0.643899,0.596475,-0.349223,-0.234524,0.982059,-0.337006,-0.658947,0.575625,-0.35235,-0.229765
11,0.975837,-0.315906,-0.673625,0.595496,-0.334046,-0.238356,0.967809,-0.303292,-0.672376,0.575672,-0.345633,-0.244918,0.977035,-0.317085,-0.658938,0.587382,-0.356424,-0.239977,0.976839,-0.309275,-0.673185,0.5694,-0.336452,-0.240838
12,0.974448,-0.285717,-0.68041,0.601791,-0.334969,-0.248676,0.9686,-0.300144,-0.683644,0.587939,-0.335978,-0.259951,0.973604,-0.290932,-0.681127,0.576091,-0.316915,-0.238845,0.98147,-0.296952,-0.680617,0.591162,-0.348106,-0.258868
13,0.973929,-0.276457,-0.695257,0.604851,-0.339292,-0.255459,0.975864,-0.277086,-0.701338,0.617037,-0.324622,-0.272206,0.970699,-0.27919,-0.690128,0.595506,-0.329358,-0.256397,0.98024,-0.279113,-0.693094,0.582449,-0.312815,-0.252258
14,0.963833,-0.255682,-0.702057,0.593078,-0.323936,-0.283253,0.967205,-0.263593,-0.716139,0.592282,-0.308976,-0.283604,0.963689,-0.252941,-0.709002,0.582772,-0.305711,-0.266302,0.96907,-0.251546,-0.695963,0.593894,-0.306078,-0.276349
15,0.963315,-0.24317,-0.72536,0.594439,-0.307701,-0.272706,0.966272,-0.233531,-0.721103,0.58972,-0.324,-0.292843,0.957247,-0.229715,-0.723512,0.597209,-0.304728,-0.299005,0.957131,-0.242301,-0.729396,0.598572,-0.312685,-0.280501
16,0.962017,-0.223869,-0.736853,0.597417,-0.294236,-0.293649,0.953248,-0.22023,-0.730699,0.605136,-0.273993,-0.279214,0.952261,-0.21481,-0.727512,0.586006,-0.286772,-0.298803,0.95233,-0.220505,-0.73839,0.60084,-0.311596,-0.304584
17,0.951295,-0.194467,-0.74737,0.576477,-0.287086,-0.298936,0.948427,-0.198298,-0.749384,0.595194,-0.28045,-0.305704,0.948019,-0.195767,-0.744647,0.593299,-0.291063,-0.316806,0.955507,-0.21198,-0.736436,0.587462,-0.282309,-0.307865
