sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,1.006782,-0.49358,-0.501105,0.597176,-0.453407,-0.125364,1.000513,-0.500875,-0.507942,0.58288,-0.451879,-0.134953,0.997502,-0.502903,-0.49722,0.601947,-0.437267,-0.129844,1.002919,-0.502766,-0.497145,0.572508,-0.462675,-0.138087
1,0.995939,-0.479179,-0.518043,0.591249,-0.447331,-0.150252,0.997209,-0.483014,-0.509721,0.603642,-0.45939,-0.180224,0.996596,-0.478583,-0.514618,0.597338,-0.446492,-0.161037,0.998917,-0.478444,-0.520321,0.596679,-0.458014,-0.14791
2,1.002241,-0.463407,-0.532784,0.597056,-0.431652,-0.141792,0.999383,-0.474743,-0.528939,0.599955,-0.445215,-0.159855,0.989171,-0.461291,-0.530022,0.603231,-0.440205,-0.152443,1.002558,-0.470237,-0.522415,0.590134,-0.431372,-0.165825
3,1.003121,-0.452875,-0.537992,0.600599,-0.41876,-0.174818,1.00141,-0.453699,-0.545899,0.6136,-0.438408,-0.176636,1.000851,-0.452605,-0.544505,0.606524,-0.437924,-0.183334,0.99744,-0.451968,-0.545,0.591371,-0.423744,-0.161373
4,0.994338,-0.435972,-0.569895,0.613051,-0.430276,-0.178939,0.998403,-0.42461,-0.561851,0.611368,-0.408232,-0.183545,0.997912,-0.437517,-0.562943,0.615586,-0.43235,-0.185871,0.99537,-0.430019,-0.562714,0.605772,-0.41558,-0.192527
5,1.003205,-0.419784,-0.580711,0.609921,-0.40418,-0.208694,1.000947,-0.407411,-0.586017,0.617366,-0.405032,-0.188663,0.994226,-0.409132,-0.585669,0.598023,-0.440243,-0.202859,0.988333,-0.414995,-0.582335,0.601638,-0.407171,-0.191656
6,0.990058,-0.397113,-0.601646,0.588507,-0.397531,-0.196407,0.98589,-0.401939,-0.605596,0.62124,-0.389859,-0.209626,0.990216,-0.404723,-0.596872,0.602711,-0.409754,-0.202941,0.993922,-0.393018,-0.595052,0.604909,-0.401069,-0.199181
7,0.987028,-0.384683,-0.611495,0.596959,-0.395779,-0.202878,0.999365,-0.3804,-0.609363,0.612081,-0.386858,-0.219223,0.99258,-0.38044,-0.600087,0.617152,-0.396124,-0.235785,0.994318,-0.383309,-0.614605,0.607728,-0.405738,-0.238253
8,0.985535,-0.36514,-0.629748,0.622329,-0.379457,-0.210512,0.990259,-0.361334,-0.619872,0.616563,-0.37081,-0.219332,0.990551,-0.362054,-0.631489,0.613291,-0.388576,-0.23036,0.990036,-0.367605,-0.622978,0.612359,-0.408676,-0.218371
9,0.987178,-0.346401,-0.641312,0.620085,-0.367106,-0.226761,0.990315,-0.33395,-0.636188,0.616775,-0.375569,-0.232804,0.991771,-0.34971,-0.650951,0.598024,-0.391281,-0.244379,0.990613,-0.344007,-0.633497,0.620259,-0.387349,-0.237712
10,0.98211,-0.32681,-0.657512,0.609685,-0.366176,-0.257363,0.979297,-0.333293,-0.655714,0.612644,-0.379175,-0.249753,0.985049,-0.327241,-0.662199,0.601389,-0.373149,-0.227344,0.984098,-0.33501,-0.653091,0.606097,-0.365885,-0.251012
11,0.97019,-0.312419,-0.670512,0.604789,-0.36452,-0.263067,0.9803,-0.321931,-0.67052,0.62123,-0.362859,-0.257618,0.97987,-0.320539,-0.66975,0.612987,-0.366682,-0.262128,0.977862,-0.315972,-0.666523,0.628715,-0.367793,-0.270028
12,0.97591,-0.298678,-0.686926,0.62931,-0.34274,-0.265726,0.983763,-0.298245,-0.675848,0.62565,-0.349572,-0.261218,0.975798,-0.291224,-0.680552,0.619323,-0.351606,-0.257462,0.969362,-0.287794,-0.678984,0.644416,-0.351119,-0.277036
13,0.972769,-0.271922,-0.69421,0.615573,-0.34614,-0.271854,0.97643,-0.269357,-0.696632,0.604046,-0.334121,-0.281457,0.95931,-0.268884,-0.690024,0.631369,-0.347861,-0.274951,0.976877,-0.275902,-0.695789,0.610159,-0.334741,-0.27219
14,0.960122,-0.259836,-0.704101,0.616072,-0.340715,-0.271323,0.961982,-0.261754,-0.710161,0.615259,-0.324543,-0.289743,0.96846,-0.250713,-0.71041,0.611823,-0.32116,-0.289902,0.956556,-0.252602,-0.702913,0.639138,-0.32212,-0.291504
15,0.957588,-0.248014,-0.718505,0.607255,-0.317622,-0.302828,0.962271,-0.236173,-0.732621,0.636714,-0.311532,-0.292982,0.952292,-0.24091,-0.716089,0.635177,-0.331456,-0.284364,0.958958,-0.23279,-0.714956,0.619799,-0.313798,-0.295146
16,0.960018,-0.225728,-0.740632,0.599001,-0.30745,-0.307494,0.955279,-0.216594,-0.746077,0.615606,-0.304046,-0.328827,0.951035,-0.218192,-0.732402,0.615701,-0.30852,-0.301532,0.954528,-0.223133,-0.740167,0.614478,-0.306971,-0.326849
17,0.950258,-0.206353,-0.744912,0.63925,-0.285781,-0.326175,0.949874,-0.201442,-0.743301,0.625687,-0.31796,-0.316418,0.944261,-0.200986,-0.746559,0.623717,-0.310746,-0.319498,0.941483,-0.201629,-0.745901,0.630829,-0.284406,-0.305944
18,0.943197,-0.180021,-0.769833,0.647445,-0.301053,-0.32975,0.949785,-0.183019,-0.75648,0.632228,-0.290124,-0.326158,0.947131,-0.193801,-0.758822,0.62825,-0.272493,-0.338248,0.946248,-0.186275,-0.763665,0.626409,-0.296579,-0.352078
19,0.947197,-0.163344,-0.772162,0.614346,-0.266857,-0.33867,0.937706,-0.161622,-0.771065,0.609714,-0.278882,-0.349903,0.938682,-0.15889,-0.774516,0.614982,-0.269058,-0.326445,0.92291,-0.157693,-0.769947,0.604065,-0.292132,-0.334678
20,0.928098,-0.143598,-0.783079,0.611721,-0.282853,-0.350527,0.928932,-0.143023,-0.783166,0.628638,-0.268836,-0.344364,0.931818,-0.150334,-0.779556,0.615631,-0.279386,-0.360271,0.917132,-0.143984,-0.789986,0.633375,-0.255638,-0.340124
21,0.922404,-0.131276,-0.801079,0.618814,-0.270449,-0.334356,0.919685,-0.129196,-0.799612,0.626856,-0.269226,-0.342062,0.922854,-0.137213,-0.792306,0.610593,-0.256637,-0.371363,0.922837,-0.125553,-0.789373,0.607323,-0.266555,-0.363283
22,0.910316,-0.106178,-0.79935,0.630349,-0.23872,-0.369262,0.912705,-0.10163,-0.802239,0.622843,-0.245621,-0.366574,0.906696,-0.11324,-0.807409,0.621902,-0.241891,-0.368464,0.914244,-0.096531,-0.803837,0.61935,-0.254381,-0.365316
23,0.911169,-0.082408,-0.810401,0.609939,-0.234124,-0.378303,0.914223,-0.089324,-0.821739,0.620683,-0.249571,-0.377917,0.911426,-0.088045,-0.819955,0.613492,-0.242276,-0.365886,0.902958,-0.095609,-0.818536,0.618329,-0.24904,-0.382392
24,0.90929,-0.07296,-0.821642,0.616612,-0.222311,-0.396812,0.900555,-0.06664,-0.829149,0.60221,-0.241316,-0.409688,0.892587,-0.072675,-0.824903,0.624795,-0.221965,-0.388462,0.904501,-0.060909,-0.820082,0.620047,-0.239444,-0.388798
25,0.892117,-0.048139,-0.839454,0.59556,-0.215756,-0.386551,0.894907,-0.048339,-0.826392,0.615885,-0.220452,-0.418748,0.884646,-0.055149,-0.830717,0.611764,-0.21517,-0.400812,0.89093,-0.058735,-0.846842,0.62154,-0.219702,-0.403872
26,0.88316,-0.032524,-0.845332,0.605192,-0.231146,-0.404064,0.888031,-0.032423,-0.85782,0.616055,-0.209409,-0.417285,0.881168,-0.022351,-0.854352,0.599838,-0.203509,-0.396913,0.890949,-0.036001,-0.855566,0.608932,-0.198689,-0.400388
27,0.871453,-0.020802,-0.859472,0.593377,-0.207805,-0.404156,0.86742,-0.012869,-0.863139,0.62176,-0.185478,-0.417884,0.882437,-0.013432,-0.859605,0.602831,-0.199729,-0.406621,0.878111,-0.012469,-0.858916,0.616596,-0.193339,-0.4103
28,0.866067,-0.005651,-0.859869,0.615163,-0.155061,-0.405781,0.866379,0.005427,-0.871527,0.630572,-0.185679,-0.428023,0.868424,0.007114,-0.866514,0.605102,-0.171043,-0.428936,0.859937,0.008216,-0.867825,0.590215,-0.176595,-0.416169
29,0.854427,0.016321,-0.879706,0.586192,-0.155606,-0.430017,0.855877,0.024104,-0.876443,0.603914,-0.1596,-0.431957,0.858689,0.01944,-0.884278,0.593042,-0.173281,-0.429134,0.851139,0.018276,-0.879815,0.612901,-0.177748,-0.434481
30,0.849437,0.045325,-0.88044,0.612147,-0.159169,-0.445062,0.844473,0.038377,-0.890125,0.59549,-0.133925,-0.447574,0.839024,0.047054,-0.891755,0.597618,-0.167687,-0.445133,0.847021,0.041163,-0.890149,0.596874,-0.150115,-0.440019
31,0.832639,0.06629,-0.889615,0.576286,-0.155114,-0.460252,0.838884,0.056521,-0.897631,0.598978,-0.154222,-0.441834,0.842511,0.066083,-0.888772,0.582613,-0.157358,-0.445453,0.833703,0.055989,-0.889265,0.589187,-0.13999,-0.443407
32,0.820804,0.081439,-0.901507,0.569769,-0.136203,-0.47655,0.821768,0.082495,-0.891229,0.602073,-0.143718,-0.463958,0.830077,0.081426,-0.90111,0.593735,-0.12877,-0.461664,0.823903,0.08306,-0.909304,0.601091,-0.134584,-0.471573
33,0.808801,0.100426,-0.914695,0.565996,-0.114272,-0.46159,0.807144,0.099412,-0.916723,0.573474,-0.126872,-0.470668,0.810483,0.092042,-0.906801,0.588519,-0.115317,-0.461129,0.816863,0.0993,-0.913304,0.595951,-0.107848,-0.464073
34,0.802691,0.118685,-0.912113,0.594065,-0.086449,-0.455958,0.809776,0.123523,-0.916581,0.585746,-0.118782,-0.467565,0.79849,0.114589,-0.925241,0.586675,-0.114256,-0.46014,0.812706,0.122784,-0.917661,0.570419,-0.103556,-0.453531
35,0.78706,0.142488,-0.918767,0.580907,-0.113559,-0.471005,0.785397,0.135904,-0.923314,0.587648,-0.077963,-0.492045,0.792474,0.13579,-0.928425,0.575761,-0.098075,-0.47911,0.792374,0.134794,-0.924246,0.573705,-0.089082,-0.482635
36,0.779967,0.157608,-0.936568,0.570912,-0.095176,-0.480689,0.784958,0.149922,-0.931735,0.581152,-0.067655,-0.490498,0.770983,0.170597,-0.928815,0.566114,-0.086763,-0.484799,0.781969,0.15042,-0.935711,0.576624,-0.097228,-0.489019
37,0.766968,0.172105,-0.938119,0.578029,-0.070972,-0.487643,0.773178,0.171402,-0.933077,0.557588,-0.071046,-0.486092,0.771571,0.16804,-0.944808,0.581143,-0.095011,-0.471191,0.763813,0.169825,-0.939541,0.572257,-0.082522,-0.513554
38,0.757142,0.195769,-0.942279,0.568983,-0.063661,-0.489854,0.751827,0.192076,-0.95383,0.573478,-0.051066,-0.496567,0.754823,0.186706,-0.950527,0.579605,-0.060799,-0.507972,0.752724,0.190857,-0.944565,0.572759,-0.059676,-0.491628
39,0.747992,0.209198,-0.960418,0.56132,-0.055823,-0.502305,0.745973,0.215531,-0.950321,0.582964,-0.045369,-0.507832,0.745015,0.202985,-0.963267,0.559165,-0.052882,-0.494522,0.738044,0.209073,-0.950932,0.573936,-0.045624,-0.505772
40,0.725591,0.241031,-0.962013,0.55252,-0.038524,-0.521778,0.720206,0.226108,-0.957623,0.563507,-0.056984,-0.517625,0.735022,0.22638,-0.95828,0.562543,-0.032536,-0.515967,0.722879,0.232771,-0.960051,0.541682,-0.038581,-0.499597
41,0.718965,0.251564,-0.966689,0.562019,-0.033427,-0.526905,0.708139,0.245335,-0.9671,0.527823,-0.043852,-0.54286,0.712083,0.252596,-0.959919,0.574143,-0.031379,-0.535394,0.715292,0.250815,-0.96669,0.550204,-0.020564,-0.518582
42,0.702835,0.257362,-0.962634,0.565155,-0.012402,-0.510089,0.710248,0.273711,-0.968174,0.55231,-0.024059,-0.522207,0.691946,0.265127,-0.965279,0.530056,-0.026618,-0.515135,0.70512,0.269609,-0.965969,0.553922,-0.020163,-0.541451
43,0.686236,0.282036,-0.984978,0.527745,-0.023614,-0.513969,0.69012,0.278955,-0.970052,0.53914,-0.003724,-0.52856,0.684572,0.281849,-0.97173,0.543252,-0.015112,-0.514932,0.682145,0.28041,-0.972323,0.538881,-0.007781,-0.526403
44,0.670997,0.30647,-0.97958,0.539323,0.016736,-0.558559,0.668133,0.290609,-0.976829,0.538716,0.013523,-0.540832,0.685566,0.299799,-0.97704,0.552561,0.001581,-0.549908,0.670966,0.29566,-0.976778,0.526052,0.001887,-0.54506
