sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,0.996454,-0.493885,-0.508294,0.308694,-0.230892,-0.075476,1.007823,-0.510163,-0.50098,0.29127,-0.241052,-0.053976,1.00062,-0.495332,-0.497026,0.295918,-0.220357,-0.06417,1.009102,-0.503724,-0.497636,0.309636,-0.226782,-0.083707
1,1.001599,-0.478372,-0.50275,0.318611,-0.198349,-0.074342,1.006212,-0.491648,-0.516663,0.304528,-0.22585,-0.091416,1.005886,-0.478093,-0.513874,0.303587,-0.221217,-0.086622,1.005903,-0.477251,-0.511992,0.302063,-0.2273,-0.076048
2,1.002459,-0.457285,-0.527492,0.29696,-0.223032,-0.079338,1.002116,-0.471904,-0.537119,0.329157,-0.239362,-0.099615,0.995239,-0.4639,-0.520933,0.300293,-0.215562,-0.104054,0.987846,-0.474647,-0.536633,0.298971,-0.222474,-0.087794
3,1.002905,-0.456348,-0.545684,0.311665,-0.227577,-0.089284,0.995533,-0.451161,-0.541693,0.322637,-0.224884,-0.091764,0.999847,-0.44524,-0.549736,0.322767,-0.231938,-0.090737,0.987203,-0.444756,-0.543524,0.29563,-0.219561,-0.081225
4,0.999485,-0.434338,-0.561691,0.319343,-0.211825,-0.086513,0.99586,-0.434478,-0.558909,0.292956,-0.207078,-0.091633,0.993214,-0.442076,-0.565822,0.316416,-0.207055,-0.103607,1.000919,-0.440192,-0.556425,0.30172,-0.199616,-0.075501
5,1.012261,-0.420632,-0.582833,0.292693,-0.220328,-0.106381,1.003816,-0.421558,-0.572562,0.292808,-0.215039,-0.103785,0.997549,-0.421968,-0.582176,0.326509,-0.223683,-0.101871,0.996561,-0.41567,-0.586345,0.311986,-0.204788,-0.095996
6,1.00043,-0.395805,-0.598344,0.305309,-0.209183,-0.102761,1.000377,-0.393945,-0.593147,0.29095,-0.204421,-0.100125,0.993923,-0.394983,-0.598352,0.316917,-0.222241,-0.109525,0.985015,-0.398061,-0.592703,0.323308,-0.18715,-0.119268
7,0.990957,-0.376283,-0.610077,0.310189,-0.197333,-0.099136,0.987555,-0.374363,-0.610833,0.309738,-0.190352,-0.130645,0.986839,-0.385965,-0.614435,0.310868,-0.204008,-0.103708,0.992703,-0.380855,-0.616203,0.315533,-0.201649,-0.135479
8,0.991247,-0.363048,-0.630872,0.301016,-0.177599,-0.112722,0.991662,-0.365834,-0.623116,0.316496,-0.188727,-0.113834,0.986862,-0.36928,-0.630011,0.317477,-0.176407,-0.105143,0.986203,-0.356368,-0.621618,0.294169,-0.2012,-0.109116
9,0.986082,-0.349176,-0.645822,0.316436,-0.191412,-0.111724,0.978034,-0.345507,-0.643322,0.303481,-0.182898,-0.127591,0.983879,-0.343479,-0.638163,0.312893,-0.202036,-0.12466,0.981984,-0.348606,-0.637797,0.300895,-0.192006,-0.10808
