sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
0,1.013949,-0.50175,-0.496661,0.601507,-0.472737,-0.146229,0.995428,-0.499858,-0.500329,0.612908,-0.461815,-0.135914,1.001623,-0.501623,-0.503801,0.614351,-0.474087,-0.143974,1.004994,-0.505457,-0.500071,0.595213,-0.455837,-0.159918
1,1.000449,-0.485442,-0.513378,0.601329,-0.45329,-0.143329,0.999822,-0.481029,-0.512669,0.599916,-0.437662,-0.164165,1.00542,-0.485118,-0.513483,0.595467,-0.451319,-0.142834,0.991557,-0.478395,-0.520759,0.598491,-0.452094,-0.144335
2,0.989493,-0.460179,-0.533107,0.600744,-0.423013,-0.176357,0.994913,-0.469628,-0.536769,0.594116,-0.435423,-0.148151,1.00294,-0.475965,-0.528863,0.592241,-0.441139,-0.168367,0.99642,-0.467564,-0.538491,0.594416,-0.452953,-0.171481
3,0.997465,-0.449052,-0.553546,0.616226,-0.454847,-0.161912,1.002253,-0.456483,-0.550347,0.60276,-0.425205,-0.162303,0.994147,-0.45009,-0.553629,0.621555,-0.439046,-0.186312,0.993913,-0.444845,-0.553001,0.606001,-0.435323,-0.176739
4,0.997261,-0.429441,-0.566752,0.615135,-0.433363,-0.187332,0.997428,-0.437954,-0.561172,0.604164,-0.421686,-0.183537,0.997597,-0.434997,-0.561381,0.600443,-0.407293,-0.183541,0.995391,-0.439228,-0.566575,0.601109,-0.425064,-0.171181
5,0.989758,-0.415967,-0.571008,0.629337,-0.416784,-0.205875,0.996582,-0.414569,-0.572426,0.615286,-0.413573,-0.178428,0.992851,-0.408473,-0.581194,0.611379,-0.423488,-0.197342,0.993547,-0.418072,-0.57356,0.616701,-0.416975,-0.205633
6,0.989365,-0.397439,-0.600521,0.626385,-0.40687,-0.218955,1.000807,-0.400767,-0.593818,0.610511,-0.415366,-0.216902,1.000421,-0.407014,-0.595444,0.619256,-0.419093,-0.198108,0.994542,-0.393547,-0.596976,0.606337,-0.412461,-0.203718
7,0.979578,-0.378264,-0.613647,0.613927,-0.409034,-0.211769,0.98958,-0.381915,-0.604878,0.610272,-0.401667,-0.229201,0.98902,-0.390559,-0.609459,0.631284,-0.411852,-0.21867,0.995692,-0.389342,-0.601156,0.59932,-0.399002,-0.205231
8,0.994099,-0.36463,-0.623162,0.614176,-0.391294,-0.224142,0.987936,-0.35398,-0.620288,0.618253,-0.397778,-0.22368,0.989005,-0.372427,-0.628132,0.612559,-0.387291,-0.218685,0.9904,-0.3685,-0.621188,0.620352,-0.393914,-0.239331
9,0.992423,-0.340545,-0.641549,0.623604,-0.389788,-0.234856,0.980971,-0.350888,-0.636999,0.628219,-0.388746,-0.238716,0.977069,-0.347085,-0.634415,0.598523,-0.39664,-0.235185,0.990961,-0.347151,-0.637785,0.615414,-0.390519,-0.238
10,0.972468,-0.331486,-0.641181,0.623322,-0.381554,-0.256791,0.984226,-0.332972,-0.650053,0.619873,-0.385107,-0.246761,0.981811,-0.329494,-0.654412,0.634034,-0.37697,-0.245837,0.98249,-0.327634,-0.652712,0.623697,-0.375646,-0.262274
11,0.975301,-0.304249,-0.668355,0.618096,-0.364313,-0.26681,0.979243,-0.320049,-0.663594,0.623839,-0.345577,-0.284546,0.98878,-0.313802,-0.670265,0.623057,-0.34794,-0.247298,0.978257,-0.31783,-0.674033,0.612659,-0.369156,-0.271163
12,0.980285,-0.293328,-0.678869,0.628788,-0.334261,-0.270962,0.975666,-0.290999,-0.679722,0.625699,-0.34326,-0.280295,0.977327,-0.292722,-0.676872,0.6295,-0.362384,-0.260148,0.972731,-0.294604,-0.680304,0.616778,-0.351991,-0.271383
13,0.967049,-0.264816,-0.690946,0.609586,-0.332925,-0.267237,0.969164,-0.275425,-0.694082,0.621769,-0.356509,-0.284948,0.973152,-0.277961,-0.692544,0.623001,-0.329581,-0.281327,0.96455,-0.271542,-0.68971,0.60896,-0.347873,-0.266444
14,0.965586,-0.260255,-0.712753,0.621221,-0.33028,-0.307672,0.968619,-0.251481,-0.706759,0.622888,-0.350893,-0.274536,0.958865,-0.262507,-0.708033,0.63237,-0.334609,-0.296464,0.959868,-0.254105,-0.701,0.627162,-0.331043,-0.287747
15,0.962756,-0.24396,-0.72893,0.642002,-0.330824,-0.302362,0.959054,-0.241465,-0.722537,0.647835,-0.311488,-0.318669,0.963302,-0.243192,-0.72926,0.611178,-0.336838,-0.294365,0.952066,-0.246106,-0.718558,0.622925,-0.306678,-0.286844
